Time;Strain;Strain Derivative;Reduced Relaxation Function;Reduced Relaxation Function Derivative;Elastic Response;Elastic Response Derivative;Stress
0;0.06;0;1;-0.016102539;0;0;1.82552
0.1;0.06;0;0.998417921;-0.015542928;1.82552;0;1.822631883
0.2;0.06;0;0.996890652;-0.015006176;1.82552;0;1.819843824
0.3;0.06;0;0.995415956;-0.014491332;1.82552;0;1.817151736
0.4;0.06;0;0.993991686;-0.013997485;1.82552;0;1.814551703
0.5;0.06;0;0.992615788;-0.013523764;1.82552;0;1.812039973
0.6;0.06;0;0.991286291;-0.013069331;1.82552;0;1.809612949
0.7;0.06;0;0.990001305;-0.012633386;1.82552;0;1.807267183
0.8;0.06;0;0.988759023;-0.01221516;1.82552;0;1.804999371
0.9;0.06;0;0.987557707;-0.011813918;1.82552;0;1.802806346
1;0.06;0;0.986395696;-0.011428954;1.82552;0;1.800685072
1.1;0.06;0;0.985271396;-0.011059592;1.82552;0;1.79863264
1.2;0.06;0;0.98418328;-0.010705184;1.82552;0;1.796646261
1.3;0.06;0;0.983129882;-0.01036511;1.82552;0;1.794723262
1.4;0.06;0;0.9821098;-0.010038774;1.82552;0;1.792861081
1.5;0.06;0;0.981121688;-0.009725606;1.82552;0;1.791057264
1.6;0.06;0;0.980164258;-0.009425059;1.82552;0;1.789309456
1.7;0.06;0;0.979236273;-0.009136611;1.82552;0;1.787615401
1.8;0.06;0;0.978336549;-0.008859758;1.82552;0;1.785972937
1.9;0.06;0;0.977463951;-0.00859402;1.82552;0;1.784379992
2;0.06;0;0.97661739;-0.008338937;1.82552;0;1.782834578
2.1;0.06;0;0.975795823;-0.008094065;1.82552;0;1.781334791
2.2;0.06;0;0.974998251;-0.007858982;1.82552;0;1.779878807
2.3;0.06;0;0.974223714;-0.007633282;1.82552;0;1.778464875
2.4;0.06;0;0.973471295;-0.007416576;1.82552;0;1.777091318
2.5;0.06;0;0.972740112;-0.007208491;1.82552;0;1.775756528
2.6;0.06;0;0.972029321;-0.007008671;1.82552;0;1.774458966
2.7;0.06;0;0.971338113;-0.006816772;1.82552;0;1.773197153
2.8;0.06;0;0.970665713;-0.006632468;1.82552;0;1.771969673
2.9;0.06;0;0.970011377;-0.006455442;1.82552;0;1.770775169
3;0.06;0;0.969374392;-0.006285395;1.82552;0;1.76961234
3.1;0.06;0;0.968754075;-0.006122037;1.82552;0;1.768479939
3.2;0.06;0;0.968149771;-0.005965092;1.82552;0;1.76737677
3.3;0.06;0;0.967560852;-0.005814294;1.82552;0;1.766301686
3.4;0.06;0;0.966986716;-0.00566939;1.82552;0;1.765253589
3.5;0.06;0;0.966426786;-0.005530134;1.82552;0;1.764231426
3.6;0.06;0;0.965880508;-0.005396296;1.82552;0;1.763234186
3.7;0.06;0;0.965347353;-0.005267649;1.82552;0;1.762260901
3.8;0.06;0;0.964826813;-0.00514398;1.82552;0;1.761310643
3.9;0.06;0;0.964318398;-0.005025084;1.82552;0;1.760382523
4;0.06;0;0.963821643;-0.004910763;1.82552;0;1.759475686
4.1;0.06;0;0.963336099;-0.004800829;1.82552;0;1.758589316
4.2;0.06;0;0.962861337;-0.004695101;1.82552;0;1.757722628
4.3;0.06;0;0.962396945;-0.004593405;1.82552;0;1.756874871
4.4;0.06;0;0.961942527;-0.004495575;1.82552;0;1.756045323
4.5;0.06;0;0.961497706;-0.004401453;1.82552;0;1.755233293
4.6;0.06;0;0.961062118;-0.004310884;1.82552;0;1.754438118
4.7;0.06;0;0.960635416;-0.004223724;1.82552;0;1.753659164
4.8;0.06;0;0.960217265;-0.004139831;1.82552;0;1.752895821
4.9;0.06;0;0.959807345;-0.004059072;1.82552;0;1.752147505
5;0.06;0;0.95940535;-0.003981318;1.82552;0;1.751413655
5.1;0.06;0;0.959010985;-0.003906445;1.82552;0;1.750693734
5.2;0.06;0;0.958623969;-0.003834335;1.82552;0;1.749987228
5.3;0.06;0;0.95824403;-0.003764875;1.82552;0;1.749293642
5.4;0.06;0;0.957870909;-0.003697956;1.82552;0;1.748612502
5.5;0.06;0;0.957504358;-0.003633474;1.82552;0;1.747943355
5.6;0.06;0;0.957144137;-0.003571328;1.82552;0;1.747285764
5.7;0.06;0;0.956790017;-0.003511424;1.82552;0;1.746639312
5.8;0.06;0;0.95644178;-0.00345367;1.82552;0;1.746003598
5.9;0.06;0;0.956099215;-0.003397978;1.82552;0;1.745378238
6;0.06;0;0.955762119;-0.003344263;1.82552;0;1.744762863
6.1;0.06;0;0.955430299;-0.003292445;1.82552;0;1.744157119
6.2;0.06;0;0.955103569;-0.003242447;1.82552;0;1.743560667
6.3;0.06;0;0.954781751;-0.003194194;1.82552;0;1.742973182
6.4;0.06;0;0.954464674;-0.003147616;1.82552;0;1.742394352
6.5;0.06;0;0.954152174;-0.003102644;1.82552;0;1.741823877
6.6;0.06;0;0.953844094;-0.003059213;1.82552;0;1.741261471
6.7;0.06;0;0.953540283;-0.00301726;1.82552;0;1.740706857
6.8;0.06;0;0.953240595;-0.002976725;1.82552;0;1.740159771
6.9;0.06;0;0.952944892;-0.002937552;1.82552;0;1.739619959
7;0.06;0;0.952653041;-0.002899684;1.82552;0;1.739087179
7.1;0.06;0;0.952364913;-0.002863069;1.82552;0;1.738561197
7.2;0.06;0;0.952080387;-0.002827657;1.82552;0;1.738041788
7.3;0.06;0;0.951799344;-0.002793399;1.82552;0;1.737528738
7.4;0.06;0;0.95152167;-0.002760248;1.82552;0;1.73702184
7.5;0.06;0;0.951247259;-0.002728159;1.82552;0;1.736520896
7.6;0.06;0;0.950976004;-0.002697091;1.82552;0;1.736025716
7.7;0.06;0;0.950707808;-0.002667002;1.82552;0;1.735536117
7.8;0.06;0;0.950442573;-0.002637853;1.82552;0;1.735051925
7.9;0.06;0;0.950180207;-0.002609606;1.82552;0;1.734572972
8;0.06;0;0.949920623;-0.002582225;1.82552;0;1.734099095
8.1;0.06;0;0.949663734;-0.002555676;1.82552;0;1.73363014
8.2;0.06;0;0.949409461;-0.002529926;1.82552;0;1.733165959
8.3;0.06;0;0.949157724;-0.002504942;1.82552;0;1.732706408
8.4;0.06;0;0.948908448;-0.002480694;1.82552;0;1.73225135
8.5;0.06;0;0.948661561;-0.002457153;1.82552;0;1.731800653
8.6;0.06;0;0.948416995;-0.002434292;1.82552;0;1.731354192
8.7;0.06;0;0.948174681;-0.002412082;1.82552;0;1.730911844
8.8;0.06;0;0.947934557;-0.0023905;1.82552;0;1.730473493
8.9;0.06;0;0.947696561;-0.002369519;1.82552;0;1.730039026
9;0.06;0;0.947460634;-0.002349116;1.82552;0;1.729608337
9.1;0.06;0;0.947226719;-0.002329269;1.82552;0;1.729181321
9.2;0.06;0;0.946994763;-0.002309956;1.82552;0;1.728757879
9.3;0.06;0;0.946764711;-0.002291156;1.82552;0;1.728337916
9.4;0.06;0;0.946536515;-0.002272849;1.82552;0;1.727921339
9.5;0.06;0;0.946310126;-0.002255016;1.82552;0;1.72750806
9.6;0.06;0;0.946085497;-0.002237639;1.82552;0;1.727097996
9.7;0.06;0;0.945862583;-0.0022207;1.82552;0;1.726691063
9.8;0.06;0;0.945641343;-0.002204182;1.82552;0;1.726287184
9.9;0.06;0;0.945421733;-0.002188069;1.82552;0;1.725886283
10;0.06;0;0.945203716;-0.002172345;1.82552;0;1.725488287
10.1;0.06;0;0.944987252;-0.002156997;1.82552;0;1.725093128
10.2;0.06;0;0.944772304;-0.002142008;1.82552;0;1.724700737
10.3;0.06;0;0.944558839;-0.002127367;1.82552;0;1.724311051
10.4;0.06;0;0.94434682;-0.002113059;1.82552;0;1.723924007
10.5;0.06;0;0.944136216;-0.002099072;1.82552;0;1.723539545
10.6;0.06;0;0.943926995;-0.002085395;1.82552;0;1.723157608
10.7;0.06;0;0.943719127;-0.002072015;1.82552;0;1.722778141
10.8;0.06;0;0.943512583;-0.002058921;1.82552;0;1.72240109
10.9;0.06;0;0.943307334;-0.002046103;1.82552;0;1.722026404
11;0.06;0;0.943103353;-0.002033551;1.82552;0;1.721654033
11.1;0.06;0;0.942900615;-0.002021255;1.82552;0;1.721283931
11.2;0.06;0;0.942699094;-0.002009205;1.82552;0;1.72091605
11.3;0.06;0;0.942498766;-0.001997393;1.82552;0;1.720550348
11.4;0.06;0;0.942299608;-0.001985809;1.82552;0;1.72018678
11.5;0.06;0;0.942101597;-0.001974447;1.82552;0;1.719825307
11.6;0.06;0;0.941904711;-0.001963297;1.82552;0;1.719465889
11.7;0.06;0;0.941708931;-0.001952352;1.82552;0;1.719108487
11.8;0.06;0;0.941514234;-0.001941605;1.82552;0;1.718753065
11.9;0.06;0;0.941320603;-0.001931049;1.82552;0;1.718399588
12;0.06;0;0.941128019;-0.001920677;1.82552;0;1.71804802
12.1;0.06;0;0.940936462;-0.001910483;1.82552;0;1.71769833
12.2;0.06;0;0.940745916;-0.00190046;1.82552;0;1.717350485
12.3;0.06;0;0.940556364;-0.001890603;1.82552;0;1.717004454
12.4;0.06;0;0.94036779;-0.001880906;1.82552;0;1.716660208
12.5;0.06;0;0.940180178;-0.001871364;1.82552;0;1.716317718
12.6;0.06;0;0.939993512;-0.001861971;1.82552;0;1.715976957
12.7;0.06;0;0.939807779;-0.001852721;1.82552;0;1.715637897
12.8;0.06;0;0.939622963;-0.001843612;1.82552;0;1.715300512
12.9;0.06;0;0.939439052;-0.001834637;1.82552;0;1.714964778
13;0.06;0;0.939256032;-0.001825793;1.82552;0;1.714630671
13.1;0.06;0;0.939073889;-0.001817074;1.82552;0;1.714298167
13.2;0.06;0;0.938892613;-0.001808478;1.82552;0;1.713967242
13.3;0.06;0;0.93871219;-0.0018;1.82552;0;1.713637877
13.4;0.06;0;0.938532609;-0.001791636;1.82552;0;1.713310048
13.5;0.06;0;0.938353859;-0.001783383;1.82552;0;1.712983736
13.6;0.06;0;0.938175929;-0.001775238;1.82552;0;1.712658921
13.7;0.06;0;0.937998808;-0.001767196;1.82552;0;1.712335584
13.8;0.06;0;0.937822486;-0.001759255;1.82552;0;1.712013705
13.9;0.06;0;0.937646954;-0.001751412;1.82552;0;1.711693267
14;0.06;0;0.937472201;-0.001743663;1.82552;0;1.711374252
14.1;0.06;0;0.937298218;-0.001736007;1.82552;0;1.711056643
14.2;0.06;0;0.937124996;-0.00172844;1.82552;0;1.710740423
14.3;0.06;0;0.936952527;-0.001720959;1.82552;0;1.710425577
14.4;0.06;0;0.936780802;-0.001713562;1.82552;0;1.710112089
14.5;0.06;0;0.936609812;-0.001706247;1.82552;0;1.709799944
14.6;0.06;0;0.93643955;-0.001699012;1.82552;0;1.709489127
14.7;0.06;0;0.936270007;-0.001691853;1.82552;0;1.709179623
14.8;0.06;0;0.936101176;-0.00168477;1.82552;0;1.70887142
14.9;0.06;0;0.935933051;-0.00167776;1.82552;0;1.708564502
15;0.06;0;0.935765622;-0.00167082;1.82552;0;1.708258858
15.1;0.06;0;0.935598884;-0.00166395;1.82552;0;1.707954475
15.2;0.06;0;0.93543283;-0.001657147;1.82552;0;1.70765134
15.3;0.06;0;0.935267453;-0.00165041;1.82552;0;1.70734944
15.4;0.06;0;0.935102746;-0.001643736;1.82552;0;1.707048765
15.5;0.06;0;0.934938703;-0.001637125;1.82552;0;1.706749302
15.6;0.06;0;0.934775319;-0.001630574;1.82552;0;1.70645104
15.7;0.06;0;0.934612586;-0.001624083;1.82552;0;1.706153969
15.8;0.06;0;0.9344505;-0.001617649;1.82552;0;1.705858077
15.9;0.06;0;0.934289055;-0.001611272;1.82552;0;1.705563355
16;0.06;0;0.934128244;-0.00160495;1.82552;0;1.705269792
16.1;0.06;0;0.933968063;-0.001598681;1.82552;0;1.704977378
16.2;0.06;0;0.933808506;-0.001592466;1.82552;0;1.704686104
16.3;0.06;0;0.933649568;-0.001586301;1.82552;0;1.70439596
16.4;0.06;0;0.933491244;-0.001580187;1.82552;0;1.704106936
16.5;0.06;0;0.933333529;-0.001574122;1.82552;0;1.703819024
16.6;0.06;0;0.933176418;-0.001568104;1.82552;0;1.703532215
16.7;0.06;0;0.933019907;-0.001562134;1.82552;0;1.7032465
16.8;0.06;0;0.93286399;-0.00155621;1.82552;0;1.702961871
16.9;0.06;0;0.932708663;-0.001550331;1.82552;0;1.702678319
17;0.06;0;0.932553922;-0.001544497;1.82552;0;1.702395836
17.1;0.06;0;0.932399762;-0.001538705;1.82552;0;1.702114414
17.2;0.06;0;0.93224618;-0.001532956;1.82552;0;1.701834046
17.3;0.06;0;0.93209317;-0.001527249;1.82552;0;1.701554723
17.4;0.06;0;0.931940728;-0.001521582;1.82552;0;1.701276439
17.5;0.06;0;0.931788852;-0.001515956;1.82552;0;1.700999185
17.6;0.06;0;0.931637536;-0.001510369;1.82552;0;1.700722955
17.7;0.06;0;0.931486777;-0.001504821;1.82552;0;1.700447741
17.8;0.06;0;0.93133657;-0.001499311;1.82552;0;1.700173536
17.9;0.06;0;0.931186913;-0.001493838;1.82552;0;1.699900334
18;0.06;0;0.931037802;-0.001488402;1.82552;0;1.699628128
18.1;0.06;0;0.930889232;-0.001483001;1.82552;0;1.69935691
18.2;0.06;0;0.9307412;-0.001477637;1.82552;0;1.699086676
18.3;0.06;0;0.930593703;-0.001472307;1.82552;0;1.698817417
18.4;0.06;0;0.930446738;-0.001467012;1.82552;0;1.698549128
18.5;0.06;0;0.9303003;-0.00146175;1.82552;0;1.698281803
18.6;0.06;0;0.930154386;-0.001456522;1.82552;0;1.698015435
18.7;0.06;0;0.930008994;-0.001451327;1.82552;0;1.697750019
18.8;0.06;0;0.92986412;-0.001446164;1.82552;0;1.697485548
18.9;0.06;0;0.92971976;-0.001441033;1.82552;0;1.697222017
19;0.06;0;0.929575912;-0.001435933;1.82552;0;1.69695942
19.1;0.06;0;0.929432573;-0.001430864;1.82552;0;1.69669775
19.2;0.06;0;0.929289738;-0.001425826;1.82552;0;1.696437003
19.3;0.06;0;0.929147406;-0.001420818;1.82552;0;1.696177173
19.4;0.06;0;0.929005574;-0.00141584;1.82552;0;1.695918255
19.5;0.06;0;0.928864237;-0.001410891;1.82552;0;1.695660243
19.6;0.06;0;0.928723395;-0.001405971;1.82552;0;1.695403131
19.7;0.06;0;0.928583042;-0.00140108;1.82552;0;1.695146915
19.8;0.06;0;0.928443178;-0.001396217;1.82552;0;1.69489159
19.9;0.06;0;0.928303798;-0.001391382;1.82552;0;1.694637149
20;0.06;0;0.9281649;-0.001386575;1.82552;0;1.694383589
20.1;0.06;0;0.928026482;-0.001381795;1.82552;0;1.694130903
20.2;0.06;0;0.92788854;-0.001377042;1.82552;0;1.693879088
20.3;0.06;0;0.927751073;-0.001372315;1.82552;0;1.693628138
20.4;0.06;0;0.927614077;-0.001367615;1.82552;0;1.693378049
20.5;0.06;0;0.927477549;-0.001362941;1.82552;0;1.693128815
20.6;0.06;0;0.927341487;-0.001358293;1.82552;0;1.692880432
20.7;0.06;0;0.927205889;-0.00135367;1.82552;0;1.692632895
20.8;0.06;0;0.927070753;-0.001349073;1.82552;0;1.6923862
20.9;0.06;0;0.926936074;-0.001344501;1.82552;0;1.692140342
21;0.06;0;0.926801852;-0.001339953;1.82552;0;1.691895316
21.1;0.06;0;0.926668083;-0.00133543;1.82552;0;1.691651118
21.2;0.06;0;0.926534765;-0.001330931;1.82552;0;1.691407744
21.3;0.06;0;0.926401895;-0.001326457;1.82552;0;1.691165188
21.4;0.06;0;0.926269473;-0.001322006;1.82552;0;1.690923448
21.5;0.06;0;0.926137493;-0.001317579;1.82552;0;1.690682517
21.6;0.06;0;0.926005956;-0.001313175;1.82552;0;1.690442393
21.7;0.06;0;0.925874858;-0.001308794;1.82552;0;1.69020307
21.8;0.06;0;0.925744196;-0.001304437;1.82552;0;1.689964545
21.9;0.06;0;0.92561397;-0.001300102;1.82552;0;1.689726814
22;0.06;0;0.925484175;-0.00129579;1.82552;0;1.689489871
22.1;0.06;0;0.925354811;-0.0012915;1.82552;0;1.689253714
22.2;0.06;0;0.925225874;-0.001287232;1.82552;0;1.689018338
22.3;0.06;0;0.925097364;-0.001282987;1.82552;0;1.688783739
22.4;0.06;0;0.924969276;-0.001278763;1.82552;0;1.688549913
22.5;0.06;0;0.92484161;-0.001274561;1.82552;0;1.688316857
22.6;0.06;0;0.924714363;-0.00127038;1.82552;0;1.688084565
22.7;0.06;0;0.924587534;-0.001266221;1.82552;0;1.687853034
22.8;0.06;0;0.924461119;-0.001262083;1.82552;0;1.687622261
22.9;0.06;0;0.924335116;-0.001257966;1.82552;0;1.687392241
23;0.06;0;0.924209525;-0.00125387;1.82552;0;1.687162971
23.1;0.06;0;0.924084342;-0.001249794;1.82552;0;1.686934447
23.2;0.06;0;0.923959565;-0.001245739;1.82552;0;1.686706665
23.3;0.06;0;0.923835193;-0.001241705;1.82552;0;1.686479622
23.4;0.06;0;0.923711223;-0.001237691;1.82552;0;1.686253313
23.5;0.06;0;0.923587654;-0.001233696;1.82552;0;1.686027735
23.6;0.06;0;0.923464483;-0.001229722;1.82552;0;1.685802884
23.7;0.06;0;0.923341709;-0.001225768;1.82552;0;1.685578757
23.8;0.06;0;0.923219329;-0.001221833;1.82552;0;1.68535535
23.9;0.06;0;0.923097342;-0.001217918;1.82552;0;1.68513266
24;0.06;0;0.922975745;-0.001214022;1.82552;0;1.684910682
24.1;0.06;0;0.922854537;-0.001210146;1.82552;0;1.684689414
24.2;0.06;0;0.922733715;-0.001206288;1.82552;0;1.684468852
24.3;0.06;0;0.922613279;-0.00120245;1.82552;0;1.684248992
24.4;0.06;0;0.922493225;-0.001198631;1.82552;0;1.684029832
24.5;0.06;0;0.922373552;-0.00119483;1.82552;0;1.683811366
24.6;0.06;0;0.922254258;-0.001191048;1.82552;0;1.683593593
24.7;0.06;0;0.922135342;-0.001187285;1.82552;0;1.683376509
24.8;0.06;0;0.922016801;-0.00118354;1.82552;0;1.68316011
24.9;0.06;0;0.921898633;-0.001179813;1.82552;0;1.682944393
25;0.06;0;0.921780837;-0.001176105;1.82552;0;1.682729354
25.1;0.06;0;0.921663412;-0.001172414;1.82552;0;1.682514991
25.2;0.06;0;0.921546354;-0.001168742;1.82552;0;1.6823013
25.3;0.06;0;0.921429663;-0.001165087;1.82552;0;1.682088278
25.4;0.06;0;0.921313336;-0.001161451;1.82552;0;1.681875921
25.5;0.06;0;0.921197372;-0.001157831;1.82552;0;1.681664226
25.6;0.06;0;0.921081769;-0.00115423;1.82552;0;1.681453191
25.7;0.06;0;0.920966525;-0.001150646;1.82552;0;1.681242811
25.8;0.06;0;0.920851639;-0.001147079;1.82552;0;1.681033084
25.9;0.06;0;0.920737109;-0.001143529;1.82552;0;1.680824007
26;0.06;0;0.920622933;-0.001139997;1.82552;0;1.680615576
26.1;0.06;0;0.920509109;-0.001136482;1.82552;0;1.680407789
26.2;0.06;0;0.920395636;-0.001132983;1.82552;0;1.680200641
26.3;0.06;0;0.920282512;-0.001129501;1.82552;0;1.679994131
26.4;0.06;0;0.920169735;-0.001126037;1.82552;0;1.679788255
26.5;0.06;0;0.920057304;-0.001122588;1.82552;0;1.67958301
26.6;0.06;0;0.919945217;-0.001119157;1.82552;0;1.679378392
26.7;0.06;0;0.919833472;-0.001115741;1.82552;0;1.6791744
26.8;0.06;0;0.919722068;-0.001112342;1.82552;0;1.67897103
26.9;0.06;0;0.919611003;-0.00110896;1.82552;0;1.678768278
27;0.06;0;0.919500276;-0.001105593;1.82552;0;1.678566143
27.1;0.06;0;0.919389884;-0.001102243;1.82552;0;1.678364621
27.2;0.06;0;0.919279826;-0.001098909;1.82552;0;1.678163709
27.3;0.06;0;0.919170102;-0.00109559;1.82552;0;1.677963404
27.4;0.06;0;0.919060708;-0.001092288;1.82552;0;1.677763703
27.5;0.06;0;0.918951643;-0.001089001;1.82552;0;1.677564604
27.6;0.06;0;0.918842907;-0.00108573;1.82552;0;1.677366104
27.7;0.06;0;0.918734497;-0.001082474;1.82552;0;1.677168199
27.8;0.06;0;0.918626412;-0.001079234;1.82552;0;1.676970887
27.9;0.06;0;0.91851865;-0.001076009;1.82552;0;1.676774166
28;0.06;0;0.918411209;-0.0010728;1.82552;0;1.676578031
28.1;0.06;0;0.918304089;-0.001069605;1.82552;0;1.676382481
28.2;0.06;0;0.918197288;-0.001066426;1.82552;0;1.676187513
28.3;0.06;0;0.918090804;-0.001063262;1.82552;0;1.675993124
28.4;0.06;0;0.917984635;-0.001060113;1.82552;0;1.675799311
28.5;0.06;0;0.91787878;-0.001056979;1.82552;0;1.675606071
28.6;0.06;0;0.917773239;-0.00105386;1.82552;0;1.675413402
28.7;0.06;0;0.917668008;-0.001050755;1.82552;0;1.675221302
28.8;0.06;0;0.917563087;-0.001047666;1.82552;0;1.675029767
28.9;0.06;0;0.917458474;-0.00104459;1.82552;0;1.674838794
29;0.06;0;0.917354168;-0.00104153;1.82552;0;1.674648382
29.1;0.06;0;0.917250168;-0.001038483;1.82552;0;1.674458526
29.2;0.06;0;0.917146471;-0.001035451;1.82552;0;1.674269226
29.3;0.06;0;0.917043077;-0.001032434;1.82552;0;1.674080478
29.4;0.06;0;0.916939984;-0.00102943;1.82552;0;1.67389228
29.5;0.06;0;0.916837191;-0.001026441;1.82552;0;1.673704628
29.6;0.06;0;0.916734695;-0.001023466;1.82552;0;1.673517521
29.7;0.06;0;0.916632497;-0.001020505;1.82552;0;1.673330956
29.8;0.06;0;0.916530594;-0.001017557;1.82552;0;1.67314493
29.9;0.06;0;0.916428985;-0.001014624;1.82552;0;1.672959441
30;0.06;0;0.916327669;-0.001011704;1.82552;0;1.672774486
30.1;0.06;0;0.916226644;-0.001008798;1.82552;0;1.672590063
30.2;0.06;0;0.916125909;-0.001005906;1.82552;0;1.672406169
30.3;0.06;0;0.916025462;-0.001003027;1.82552;0;1.672222802
30.4;0.06;0;0.915925303;-0.001000162;1.82552;0;1.672039959
30.5;0.06;0;0.915825429;-0.00099731;1.82552;0;1.671857638
30.6;0.06;0;0.91572584;-0.000994471;1.82552;0;1.671675836
30.7;0.06;0;0.915626535;-0.000991646;1.82552;0;1.671494552
30.8;0.06;0;0.915527511;-0.000988834;1.82552;0;1.671313781
30.9;0.06;0;0.915428767;-0.000986035;1.82552;0;1.671133523
31;0.06;0;0.915330303;-0.00098325;1.82552;0;1.670953775
31.1;0.06;0;0.915232117;-0.000980477;1.82552;0;1.670774534
31.2;0.06;0;0.915134207;-0.000977717;1.82552;0;1.670595798
31.3;0.06;0;0.915036573;-0.00097497;1.82552;0;1.670417565
31.4;0.06;0;0.914939213;-0.000972236;1.82552;0;1.670239832
31.5;0.06;0;0.914842125;-0.000969515;1.82552;0;1.670062597
31.6;0.06;0;0.91474531;-0.000966806;1.82552;0;1.669885857
31.7;0.06;0;0.914648764;-0.00096411;1.82552;0;1.669709611
31.8;0.06;0;0.914552487;-0.000961427;1.82552;0;1.669533856
31.9;0.06;0;0.914456478;-0.000958756;1.82552;0;1.66935859
32;0.06;0;0.914360735;-0.000956097;1.82552;0;1.66918381
32.1;0.06;0;0.914265258;-0.000953451;1.82552;0;1.669009514
32.2;0.06;0;0.914170045;-0.000950817;1.82552;0;1.6688357
32.3;0.06;0;0.914075094;-0.000948196;1.82552;0;1.668662366
32.4;0.06;0;0.913980405;-0.000945586;1.82552;0;1.668489509
32.5;0.06;0;0.913885977;-0.000942989;1.82552;0;1.668317128
32.6;0.06;0;0.913791807;-0.000940404;1.82552;0;1.66814522
32.7;0.06;0;0.913697896;-0.00093783;1.82552;0;1.667973782
32.8;0.06;0;0.913604241;-0.000935269;1.82552;0;1.667802813
32.9;0.06;0;0.913510841;-0.00093272;1.82552;0;1.667632311
33;0.06;0;0.913417696;-0.000930182;1.82552;0;1.667462273
33.1;0.06;0;0.913324804;-0.000927656;1.82552;0;1.667292697
33.2;0.06;0;0.913232165;-0.000925142;1.82552;0;1.667123581
33.3;0.06;0;0.913139776;-0.00092264;1.82552;0;1.666954923
33.4;0.06;0;0.913047636;-0.000920149;1.82552;0;1.666786721
33.5;0.06;0;0.912955746;-0.000917669;1.82552;0;1.666618973
33.6;0.06;0;0.912864102;-0.000915201;1.82552;0;1.666451676
33.7;0.06;0;0.912772705;-0.000912745;1.82552;0;1.666284828
33.8;0.06;0;0.912681553;-0.0009103;1.82552;0;1.666118428
33.9;0.06;0;0.912590645;-0.000907866;1.82552;0;1.665952473
34;0.06;0;0.912499979;-0.000905443;1.82552;0;1.665786962
34.1;0.06;0;0.912409556;-0.000903032;1.82552;0;1.665621892
34.2;0.06;0;0.912319373;-0.000900631;1.82552;0;1.665457261
34.3;0.06;0;0.912229429;-0.000898242;1.82552;0;1.665293067
34.4;0.06;0;0.912139724;-0.000895864;1.82552;0;1.665129309
34.5;0.06;0;0.912050256;-0.000893496;1.82552;0;1.664965983
34.6;0.06;0;0.911961024;-0.00089114;1.82552;0;1.664803089
34.7;0.06;0;0.911872027;-0.000888794;1.82552;0;1.664640624
34.8;0.06;0;0.911783265;-0.00088646;1.82552;0;1.664478586
34.9;0.06;0;0.911694735;-0.000884136;1.82552;0;1.664316973
35;0.06;0;0.911606437;-0.000881822;1.82552;0;1.664155784
35.1;0.06;0;0.91151837;-0.00087952;1.82552;0;1.663995016
35.2;0.06;0;0.911430533;-0.000877227;1.82552;0;1.663834667
35.3;0.06;0;0.911342925;-0.000874946;1.82552;0;1.663674736
35.4;0.06;0;0.911255544;-0.000872675;1.82552;0;1.66351522
35.5;0.06;0;0.911168389;-0.000870414;1.82552;0;1.663356118
35.6;0.06;0;0.91108146;-0.000868164;1.82552;0;1.663197428
35.7;0.06;0;0.910994756;-0.000865924;1.82552;0;1.663039147
35.8;0.06;0;0.910908275;-0.000863694;1.82552;0;1.662881275
35.9;0.06;0;0.910822017;-0.000861474;1.82552;0;1.662723809
36;0.06;0;0.91073598;-0.000859265;1.82552;0;1.662566747
36.1;0.06;0;0.910650164;-0.000857066;1.82552;0;1.662410087
36.2;0.06;0;0.910564567;-0.000854876;1.82552;0;1.662253828
36.3;0.06;0;0.910479188;-0.000852697;1.82552;0;1.662097968
36.4;0.06;0;0.910394027;-0.000850528;1.82552;0;1.661942504
36.5;0.06;0;0.910309082;-0.000848368;1.82552;0;1.661787436
36.6;0.06;0;0.910224353;-0.000846219;1.82552;0;1.661632761
36.7;0.06;0;0.910139838;-0.000844079;1.82552;0;1.661478477
36.8;0.06;0;0.910055537;-0.000841949;1.82552;0;1.661324584
36.9;0.06;0;0.909971448;-0.000839829;1.82552;0;1.661171078
37;0.06;0;0.909887571;-0.000837719;1.82552;0;1.661017958
37.1;0.06;0;0.909803904;-0.000835618;1.82552;0;1.660865223
37.2;0.06;0;0.909720447;-0.000833527;1.82552;0;1.66071287
37.3;0.06;0;0.909637198;-0.000831445;1.82552;0;1.660560898
37.4;0.06;0;0.909554158;-0.000829372;1.82552;0;1.660409306
37.5;0.06;0;0.909471324;-0.000827309;1.82552;0;1.660258091
37.6;0.06;0;0.909388695;-0.000825256;1.82552;0;1.660107251
37.7;0.06;0;0.909306272;-0.000823212;1.82552;0;1.659956786
37.8;0.06;0;0.909224053;-0.000821177;1.82552;0;1.659806693
37.9;0.06;0;0.909142036;-0.000819151;1.82552;0;1.65965697
38;0.06;0;0.909060222;-0.000817135;1.82552;0;1.659507617
38.1;0.06;0;0.908978609;-0.000815127;1.82552;0;1.659358631
38.2;0.06;0;0.908897196;-0.000813129;1.82552;0;1.65921001
38.3;0.06;0;0.908815983;-0.00081114;1.82552;0;1.659061753
38.4;0.06;0;0.908734968;-0.00080916;1.82552;0;1.658913859
38.5;0.06;0;0.908654151;-0.000807189;1.82552;0;1.658766325
38.6;0.06;0;0.90857353;-0.000805226;1.82552;0;1.658619151
38.7;0.06;0;0.908493105;-0.000803273;1.82552;0;1.658472333
38.8;0.06;0;0.908412875;-0.000801328;1.82552;0;1.658325872
