Time;Strain;Strain Derivative;Reduced Relaxation Function;Reduced Relaxation Function Derivative;Elastic Response;Elastic Response Derivative;Stress
179.7;0.06;0;0.764171035;-0.000330653;2.28012;0;1.74240166
179.8;0.06;0;0.764137974;-0.00033056;2.28012;0;1.742326278
179.9;0.06;0;0.764104923;-0.000330467;2.28012;0;1.742250917
180;0.06;0;0.764071881;-0.000330374;2.28012;0;1.742175577
180.1;0.06;0;0.764038848;-0.000330281;2.28012;0;1.742100259
180.2;0.06;0;0.764005825;-0.000330188;2.28012;0;1.742024961
180.3;0.06;0;0.763972811;-0.000330095;2.28012;0;1.741949685
180.4;0.06;0;0.763939806;-0.000330003;2.28012;0;1.74187443
180.5;0.06;0;0.76390681;-0.00032991;2.28012;0;1.741799196
180.6;0.06;0;0.763873824;-0.000329817;2.28012;0;1.741723983
180.7;0.06;0;0.763840847;-0.000329725;2.28012;0;1.741648791
180.8;0.06;0;0.763807879;-0.000329632;2.28012;0;1.741573621
180.9;0.06;0;0.76377492;-0.00032954;2.28012;0;1.741498471
181;0.06;0;0.763741971;-0.000329447;2.28012;0;1.741423343
181.1;0.06;0;0.763709031;-0.000329355;2.28012;0;1.741348235
181.2;0.06;0;0.7636761;-0.000329262;2.28012;0;1.741273149
181.3;0.06;0;0.763643178;-0.00032917;2.28012;0;1.741198084
181.4;0.06;0;0.763610266;-0.000329078;2.28012;0;1.74112304
181.5;0.06;0;0.763577363;-0.000328985;2.28012;0;1.741048017
181.6;0.06;0;0.763544469;-0.000328893;2.28012;0;1.740973014
181.7;0.06;0;0.763511584;-0.000328801;2.28012;0;1.740898033
181.8;0.06;0;0.763478709;-0.000328709;2.28012;0;1.740823073
181.9;0.06;0;0.763445842;-0.000328617;2.28012;0;1.740748134
182;0.06;0;0.763412985;-0.000328525;2.28012;0;1.740673216
182.1;0.06;0;0.763380138;-0.000328433;2.28012;0;1.740598319
182.2;0.06;0;0.763347299;-0.000328341;2.28012;0;1.740523443
182.3;0.06;0;0.763314469;-0.000328249;2.28012;0;1.740448588
182.4;0.06;0;0.763281649;-0.000328157;2.28012;0;1.740373754
182.5;0.06;0;0.763248838;-0.000328065;2.28012;0;1.740298941
182.6;0.06;0;0.763216036;-0.000327973;2.28012;0;1.740224149
182.7;0.06;0;0.763183244;-0.000327881;2.28012;0;1.740149377
182.8;0.06;0;0.76315046;-0.00032779;2.28012;0;1.740074627
182.9;0.06;0;0.763117686;-0.000327698;2.28012;0;1.739999897
183;0.06;0;0.76308492;-0.000327606;2.28012;0;1.739925189
183.1;0.06;0;0.763052164;-0.000327515;2.28012;0;1.739850501
183.2;0.06;0;0.763019417;-0.000327423;2.28012;0;1.739775834
183.3;0.06;0;0.76298668;-0.000327332;2.28012;0;1.739701188
183.4;0.06;0;0.762953951;-0.00032724;2.28012;0;1.739626563
183.5;0.06;0;0.762921232;-0.000327149;2.28012;0;1.739551959
183.6;0.06;0;0.762888521;-0.000327057;2.28012;0;1.739477375
183.7;0.06;0;0.76285582;-0.000326966;2.28012;0;1.739402813
183.8;0.06;0;0.762823128;-0.000326875;2.28012;0;1.739328271
183.9;0.06;0;0.762790445;-0.000326783;2.28012;0;1.73925375
184;0.06;0;0.762757772;-0.000326692;2.28012;0;1.73917925
184.1;0.06;0;0.762725107;-0.000326601;2.28012;0;1.739104771
184.2;0.06;0;0.762692451;-0.00032651;2.28012;0;1.739030312
184.3;0.06;0;0.762659805;-0.000326419;2.28012;0;1.738955874
184.4;0.06;0;0.762627168;-0.000326328;2.28012;0;1.738881457
184.5;0.06;0;0.762594539;-0.000326237;2.28012;0;1.738807061
184.6;0.06;0;0.76256192;-0.000326146;2.28012;0;1.738732686
184.7;0.06;0;0.76252931;-0.000326055;2.28012;0;1.738658331
184.8;0.06;0;0.762496709;-0.000325964;2.28012;0;1.738583997
184.9;0.06;0;0.762464117;-0.000325873;2.28012;0;1.738509684
185;0.06;0;0.762431535;-0.000325782;2.28012;0;1.738435391
185.1;0.06;0;0.762398961;-0.000325691;2.28012;0;1.738361119
185.2;0.06;0;0.762366396;-0.000325601;2.28012;0;1.738286868
185.3;0.06;0;0.762333841;-0.00032551;2.28012;0;1.738212637
185.4;0.06;0;0.762301294;-0.000325419;2.28012;0;1.738138428
185.5;0.06;0;0.762268757;-0.000325329;2.28012;0;1.738064238
185.6;0.06;0;0.762236229;-0.000325238;2.28012;0;1.73799007
185.7;0.06;0;0.76220371;-0.000325147;2.28012;0;1.737915922
185.8;0.06;0;0.762171199;-0.000325057;2.28012;0;1.737841795
185.9;0.06;0;0.762138698;-0.000324966;2.28012;0;1.737767688
186;0.06;0;0.762106206;-0.000324876;2.28012;0;1.737693602
186.1;0.06;0;0.762073723;-0.000324786;2.28012;0;1.737619537
186.2;0.06;0;0.762041249;-0.000324695;2.28012;0;1.737545492
186.3;0.06;0;0.762008784;-0.000324605;2.28012;0;1.737471468
186.4;0.06;0;0.761976328;-0.000324515;2.28012;0;1.737397465
186.5;0.06;0;0.761943881;-0.000324424;2.28012;0;1.737323482
186.6;0.06;0;0.761911443;-0.000324334;2.28012;0;1.737249519
186.7;0.06;0;0.761879014;-0.000324244;2.28012;0;1.737175578
186.8;0.06;0;0.761846594;-0.000324154;2.28012;0;1.737101656
186.9;0.06;0;0.761814183;-0.000324064;2.28012;0;1.737027756
187;0.06;0;0.761781781;-0.000323974;2.28012;0;1.736953875
187.1;0.06;0;0.761749389;-0.000323884;2.28012;0;1.736880016
187.2;0.06;0;0.761717005;-0.000323794;2.28012;0;1.736806177
187.3;0.06;0;0.76168463;-0.000323704;2.28012;0;1.736732358
187.4;0.06;0;0.761652264;-0.000323614;2.28012;0;1.73665856
187.5;0.06;0;0.761619907;-0.000323524;2.28012;0;1.736584782
187.6;0.06;0;0.761587559;-0.000323434;2.28012;0;1.736511025
187.7;0.06;0;0.76155522;-0.000323345;2.28012;0;1.736437288
187.8;0.06;0;0.76152289;-0.000323255;2.28012;0;1.736363572
187.9;0.06;0;0.761490569;-0.000323165;2.28012;0;1.736289877
188;0.06;0;0.761458257;-0.000323075;2.28012;0;1.736216201
188.1;0.06;0;0.761425954;-0.000322986;2.28012;0;1.736142546
188.2;0.06;0;0.76139366;-0.000322896;2.28012;0;1.736068912
188.3;0.06;0;0.761361375;-0.000322807;2.28012;0;1.735995298
188.4;0.06;0;0.761329099;-0.000322717;2.28012;0;1.735921704
188.5;0.06;0;0.761296831;-0.000322628;2.28012;0;1.735848131
188.6;0.06;0;0.761264573;-0.000322538;2.28012;0;1.735774579
188.7;0.06;0;0.761232324;-0.000322449;2.28012;0;1.735701046
188.8;0.06;0;0.761200083;-0.000322359;2.28012;0;1.735627534
188.9;0.06;0;0.761167852;-0.00032227;2.28012;0;1.735554043
189;0.06;0;0.761135629;-0.000322181;2.28012;0;1.735480571
189.1;0.06;0;0.761103416;-0.000322091;2.28012;0;1.73540712
189.2;0.06;0;0.761071211;-0.000322002;2.28012;0;1.73533369
189.3;0.06;0;0.761039015;-0.000321913;2.28012;0;1.73526028
189.4;0.06;0;0.761006829;-0.000321824;2.28012;0;1.73518689
189.5;0.06;0;0.760974651;-0.000321735;2.28012;0;1.73511352
189.6;0.06;0;0.760942482;-0.000321646;2.28012;0;1.735040171
189.7;0.06;0;0.760910321;-0.000321557;2.28012;0;1.734966842
189.8;0.06;0;0.76087817;-0.000321468;2.28012;0;1.734893534
189.9;0.06;0;0.760846028;-0.000321379;2.28012;0;1.734820245
190;0.06;0;0.760813895;-0.00032129;2.28012;0;1.734746977
190.1;0.06;0;0.76078177;-0.000321201;2.28012;0;1.734673729
190.2;0.06;0;0.760749654;-0.000321112;2.28012;0;1.734600502
190.3;0.06;0;0.760717548;-0.000321023;2.28012;0;1.734527295
190.4;0.06;0;0.76068545;-0.000320934;2.28012;0;1.734454108
190.5;0.06;0;0.760653361;-0.000320845;2.28012;0;1.734380941
190.6;0.06;0;0.760621281;-0.000320757;2.28012;0;1.734307795
190.7;0.06;0;0.760589209;-0.000320668;2.28012;0;1.734234668
190.8;0.06;0;0.760557147;-0.000320579;2.28012;0;1.734161562
190.9;0.06;0;0.760525094;-0.000320491;2.28012;0;1.734088476
191;0.06;0;0.760493049;-0.000320402;2.28012;0;1.734015411
191.1;0.06;0;0.760461013;-0.000320314;2.28012;0;1.733942365
191.2;0.06;0;0.760428986;-0.000320225;2.28012;0;1.73386934
191.3;0.06;0;0.760396968;-0.000320137;2.28012;0;1.733796335
191.4;0.06;0;0.760364959;-0.000320048;2.28012;0;1.73372335
191.5;0.06;0;0.760332959;-0.00031996;2.28012;0;1.733650385
191.6;0.06;0;0.760300967;-0.000319871;2.28012;0;1.733577441
191.7;0.06;0;0.760268984;-0.000319783;2.28012;0;1.733504516
191.8;0.06;0;0.76023701;-0.000319695;2.28012;0;1.733431612
191.9;0.06;0;0.760205045;-0.000319606;2.28012;0;1.733358728
192;0.06;0;0.760173089;-0.000319518;2.28012;0;1.733285864
192.1;0.06;0;0.760141142;-0.00031943;2.28012;0;1.73321302
192.2;0.06;0;0.760109203;-0.000319342;2.28012;0;1.733140196
192.3;0.06;0;0.760077273;-0.000319254;2.28012;0;1.733067392
192.4;0.06;0;0.760045352;-0.000319166;2.28012;0;1.732994609
192.5;0.06;0;0.76001344;-0.000319077;2.28012;0;1.732921845
192.6;0.06;0;0.759981537;-0.000318989;2.28012;0;1.732849102
192.7;0.06;0;0.759949642;-0.000318901;2.28012;0;1.732776379
192.8;0.06;0;0.759917757;-0.000318813;2.28012;0;1.732703675
192.9;0.06;0;0.75988588;-0.000318726;2.28012;0;1.732630992
193;0.06;0;0.759854011;-0.000318638;2.28012;0;1.732558329
193.1;0.06;0;0.759822152;-0.00031855;2.28012;0;1.732485686
193.2;0.06;0;0.759790302;-0.000318462;2.28012;0;1.732413062
193.3;0.06;0;0.75975846;-0.000318374;2.28012;0;1.732340459
193.4;0.06;0;0.759726627;-0.000318286;2.28012;0;1.732267876
193.5;0.06;0;0.759694802;-0.000318199;2.28012;0;1.732195313
193.6;0.06;0;0.759662987;-0.000318111;2.28012;0;1.73212277
193.7;0.06;0;0.75963118;-0.000318023;2.28012;0;1.732050247
193.8;0.06;0;0.759599382;-0.000317936;2.28012;0;1.731977744
193.9;0.06;0;0.759567593;-0.000317848;2.28012;0;1.731905261
194;0.06;0;0.759535813;-0.00031776;2.28012;0;1.731832797
194.1;0.06;0;0.759504041;-0.000317673;2.28012;0;1.731760354
194.2;0.06;0;0.759472278;-0.000317585;2.28012;0;1.731687931
194.3;0.06;0;0.759440524;-0.000317498;2.28012;0;1.731615528
194.4;0.06;0;0.759408779;-0.00031741;2.28012;0;1.731543144
194.5;0.06;0;0.759377042;-0.000317323;2.28012;0;1.731470781
194.6;0.06;0;0.759345314;-0.000317236;2.28012;0;1.731398437
194.7;0.06;0;0.759313595;-0.000317148;2.28012;0;1.731326114
194.8;0.06;0;0.759281884;-0.000317061;2.28012;0;1.73125381
194.9;0.06;0;0.759250183;-0.000316974;2.28012;0;1.731181526
195;0.06;0;0.75921849;-0.000316887;2.28012;0;1.731109262
195.1;0.06;0;0.759186805;-0.000316799;2.28012;0;1.731037018
195.2;0.06;0;0.75915513;-0.000316712;2.28012;0;1.730964794
195.3;0.06;0;0.759123463;-0.000316625;2.28012;0;1.73089259
195.4;0.06;0;0.759091805;-0.000316538;2.28012;0;1.730820406
195.5;0.06;0;0.759060155;-0.000316451;2.28012;0;1.730748241
195.6;0.06;0;0.759028514;-0.000316364;2.28012;0;1.730676096
195.7;0.06;0;0.758996882;-0.000316277;2.28012;0;1.730603972
195.8;0.06;0;0.758965259;-0.00031619;2.28012;0;1.730531867
195.9;0.06;0;0.758933644;-0.000316103;2.28012;0;1.730459781
196;0.06;0;0.758902039;-0.000316016;2.28012;0;1.730387716
196.1;0.06;0;0.758870441;-0.000315929;2.28012;0;1.730315671
196.2;0.06;0;0.758838853;-0.000315842;2.28012;0;1.730243645
196.3;0.06;0;0.758807273;-0.000315755;2.28012;0;1.730171639
196.4;0.06;0;0.758775702;-0.000315669;2.28012;0;1.730099653
196.5;0.06;0;0.758744139;-0.000315582;2.28012;0;1.730027686
196.6;0.06;0;0.758712585;-0.000315495;2.28012;0;1.72995574
196.7;0.06;0;0.75868104;-0.000315408;2.28012;0;1.729883813
196.8;0.06;0;0.758649504;-0.000315322;2.28012;0;1.729811906
196.9;0.06;0;0.758617976;-0.000315235;2.28012;0;1.729740019
197;0.06;0;0.758586456;-0.000315149;2.28012;0;1.729668151
197.1;0.06;0;0.758554946;-0.000315062;2.28012;0;1.729596303
197.2;0.06;0;0.758523444;-0.000314975;2.28012;0;1.729524475
197.3;0.06;0;0.758491951;-0.000314889;2.28012;0;1.729452667
197.4;0.06;0;0.758460466;-0.000314803;2.28012;0;1.729380878
197.5;0.06;0;0.75842899;-0.000314716;2.28012;0;1.72930911
197.6;0.06;0;0.758397523;-0.00031463;2.28012;0;1.72923736
197.7;0.06;0;0.758366064;-0.000314543;2.28012;0;1.729165631
197.8;0.06;0;0.758334614;-0.000314457;2.28012;0;1.729093921
197.9;0.06;0;0.758303173;-0.000314371;2.28012;0;1.729022231
198;0.06;0;0.75827174;-0.000314284;2.28012;0;1.72895056
198.1;0.06;0;0.758240316;-0.000314198;2.28012;0;1.72887891
198.2;0.06;0;0.758208901;-0.000314112;2.28012;0;1.728807279
198.3;0.06;0;0.758177494;-0.000314026;2.28012;0;1.728735667
198.4;0.06;0;0.758146096;-0.00031394;2.28012;0;1.728664075
198.5;0.06;0;0.758114706;-0.000313853;2.28012;0;1.728592503
198.6;0.06;0;0.758083325;-0.000313767;2.28012;0;1.728520951
198.7;0.06;0;0.758051952;-0.000313681;2.28012;0;1.728449418
198.8;0.06;0;0.758020589;-0.000313595;2.28012;0;1.728377905
198.9;0.06;0;0.757989233;-0.000313509;2.28012;0;1.728306411
199;0.06;0;0.757957887;-0.000313423;2.28012;0;1.728234937
199.1;0.06;0;0.757926549;-0.000313337;2.28012;0;1.728163482
199.2;0.06;0;0.757895219;-0.000313251;2.28012;0;1.728092047
199.3;0.06;0;0.757863898;-0.000313165;2.28012;0;1.728020632
199.4;0.06;0;0.757832586;-0.00031308;2.28012;0;1.727949237
199.5;0.06;0;0.757801283;-0.000312994;2.28012;0;1.72787786
199.6;0.06;0;0.757769987;-0.000312908;2.28012;0;1.727806504
199.7;0.06;0;0.757738701;-0.000312822;2.28012;0;1.727735167
199.8;0.06;0;0.757707423;-0.000312736;2.28012;0;1.727663849
199.9;0.06;0;0.757676154;-0.000312651;2.28012;0;1.727592552
200;0.06;0;0.757644893;-0.000312565;2.28012;0;1.727521273
200.1;0.06;0;0.757613641;-0.000312479;2.28012;0;1.727450014
200.2;0.06;0;0.757582397;-0.000312394;2.28012;0;1.727378775
200.3;0.06;0;0.757551162;-0.000312308;2.28012;0;1.727307555
200.4;0.06;0;0.757519935;-0.000312223;2.28012;0;1.727236355
200.5;0.06;0;0.757488717;-0.000312137;2.28012;0;1.727165174
200.6;0.06;0;0.757457508;-0.000312052;2.28012;0;1.727094013
200.7;0.06;0;0.757426307;-0.000311966;2.28012;0;1.727022871
200.8;0.06;0;0.757395115;-0.000311881;2.28012;0;1.726951749
200.9;0.06;0;0.757363931;-0.000311795;2.28012;0;1.726880646
201;0.06;0;0.757332756;-0.00031171;2.28012;0;1.726809563
201.1;0.06;0;0.757301589;-0.000311625;2.28012;0;1.726738499
201.2;0.06;0;0.757270431;-0.000311539;2.28012;0;1.726667454
201.3;0.06;0;0.757239281;-0.000311454;2.28012;0;1.726596429
201.4;0.06;0;0.75720814;-0.000311369;2.28012;0;1.726525424
201.5;0.06;0;0.757177007;-0.000311284;2.28012;0;1.726454438
201.6;0.06;0;0.757145883;-0.000311198;2.28012;0;1.726383471
201.7;0.06;0;0.757114767;-0.000311113;2.28012;0;1.726312524
201.8;0.06;0;0.75708366;-0.000311028;2.28012;0;1.726241596
201.9;0.06;0;0.757052562;-0.000310943;2.28012;0;1.726170687
202;0.06;0;0.757021472;-0.000310858;2.28012;0;1.726099798
202.1;0.06;0;0.75699039;-0.000310773;2.28012;0;1.726028929
202.2;0.06;0;0.756959317;-0.000310688;2.28012;0;1.725958078
202.3;0.06;0;0.756928253;-0.000310603;2.28012;0;1.725887247
202.4;0.06;0;0.756897197;-0.000310518;2.28012;0;1.725816436
202.5;0.06;0;0.756866149;-0.000310433;2.28012;0;1.725745644
202.6;0.06;0;0.75683511;-0.000310348;2.28012;0;1.725674871
202.7;0.06;0;0.756804079;-0.000310263;2.28012;0;1.725604118
202.8;0.06;0;0.756773057;-0.000310178;2.28012;0;1.725533384
202.9;0.06;0;0.756742044;-0.000310094;2.28012;0;1.725462669
203;0.06;0;0.756711039;-0.000310009;2.28012;0;1.725391974
203.1;0.06;0;0.756680042;-0.000309924;2.28012;0;1.725321297
203.2;0.06;0;0.756649054;-0.000309839;2.28012;0;1.725250641
203.3;0.06;0;0.756618074;-0.000309755;2.28012;0;1.725180003
203.4;0.06;0;0.756587103;-0.00030967;2.28012;0;1.725109385
203.5;0.06;0;0.75655614;-0.000309585;2.28012;0;1.725038786
203.6;0.06;0;0.756525186;-0.000309501;2.28012;0;1.724968207
203.7;0.06;0;0.75649424;-0.000309416;2.28012;0;1.724897647
203.8;0.06;0;0.756463303;-0.000309331;2.28012;0;1.724827106
203.9;0.06;0;0.756432374;-0.000309247;2.28012;0;1.724756584
204;0.06;0;0.756401453;-0.000309162;2.28012;0;1.724686082
204.1;0.06;0;0.756370541;-0.000309078;2.28012;0;1.724615599
204.2;0.06;0;0.756339638;-0.000308994;2.28012;0;1.724545135
204.3;0.06;0;0.756308743;-0.000308909;2.28012;0;1.72447469
204.4;0.06;0;0.756277856;-0.000308825;2.28012;0;1.724404265
204.5;0.06;0;0.756246978;-0.00030874;2.28012;0;1.724333859
204.6;0.06;0;0.756216108;-0.000308656;2.28012;0;1.724263472
204.7;0.06;0;0.756185246;-0.000308572;2.28012;0;1.724193104
204.8;0.06;0;0.756154393;-0.000308487;2.28012;0;1.724122756
204.9;0.06;0;0.756123549;-0.000308403;2.28012;0;1.724052426
205;0.06;0;0.756092713;-0.000308319;2.28012;0;1.723982116
205.1;0.06;0;0.756061885;-0.000308235;2.28012;0;1.723911825
205.2;0.06;0;0.756031066;-0.000308151;2.28012;0;1.723841554
205.3;0.06;0;0.756000255;-0.000308067;2.28012;0;1.723771301
205.4;0.06;0;0.755969453;-0.000307982;2.28012;0;1.723701068
205.5;0.06;0;0.755938658;-0.000307898;2.28012;0;1.723630854
205.6;0.06;0;0.755907873;-0.000307814;2.28012;0;1.723560659
205.7;0.06;0;0.755877096;-0.00030773;2.28012;0;1.723490483
205.8;0.06;0;0.755846327;-0.000307646;2.28012;0;1.723420327
205.9;0.06;0;0.755815566;-0.000307562;2.28012;0;1.723350189
206;0.06;0;0.755784814;-0.000307478;2.28012;0;1.723280071
206.1;0.06;0;0.755754071;-0.000307394;2.28012;0;1.723209972
206.2;0.06;0;0.755723335;-0.000307311;2.28012;0;1.723139892
206.3;0.06;0;0.755692609;-0.000307227;2.28012;0;1.723069831
206.4;0.06;0;0.75566189;-0.000307143;2.28012;0;1.722999789
206.5;0.06;0;0.75563118;-0.000307059;2.28012;0;1.722929766
206.6;0.06;0;0.755600478;-0.000306975;2.28012;0;1.722859762
206.7;0.06;0;0.755569785;-0.000306892;2.28012;0;1.722789778
206.8;0.06;0;0.7555391;-0.000306808;2.28012;0;1.722719813
206.9;0.06;0;0.755508423;-0.000306724;2.28012;0;1.722649866
207;0.06;0;0.755477755;-0.000306641;2.28012;0;1.722579939
207.1;0.06;0;0.755447095;-0.000306557;2.28012;0;1.722510031
207.2;0.06;0;0.755416444;-0.000306473;2.28012;0;1.722440142
207.3;0.06;0;0.755385801;-0.00030639;2.28012;0;1.722370272
207.4;0.06;0;0.755355166;-0.000306306;2.28012;0;1.722300421
207.5;0.06;0;0.755324539;-0.000306223;2.28012;0;1.722230589
207.6;0.06;0;0.755293921;-0.000306139;2.28012;0;1.722160776
207.7;0.06;0;0.755263311;-0.000306056;2.28012;0;1.722090982
207.8;0.06;0;0.75523271;-0.000305972;2.28012;0;1.722021207
207.9;0.06;0;0.755202117;-0.000305889;2.28012;0;1.721951451
208;0.06;0;0.755171532;-0.000305805;2.28012;0;1.721881714
208.1;0.06;0;0.755140956;-0.000305722;2.28012;0;1.721811996
208.2;0.06;0;0.755110388;-0.000305639;2.28012;0;1.721742298
208.3;0.06;0;0.755079828;-0.000305555;2.28012;0;1.721672618
208.4;0.06;0;0.755049277;-0.000305472;2.28012;0;1.721602957
208.5;0.06;0;0.755018734;-0.000305389;2.28012;0;1.721533315
208.6;0.06;0;0.754988199;-0.000305306;2.28012;0;1.721463692
208.7;0.06;0;0.754957673;-0.000305222;2.28012;0;1.721394089
208.8;0.06;0;0.754927155;-0.000305139;2.28012;0;1.721324504
208.9;0.06;0;0.754896645;-0.000305056;2.28012;0;1.721254938
209;0.06;0;0.754866143;-0.000304973;2.28012;0;1.721185391
209.1;0.06;0;0.75483565;-0.00030489;2.28012;0;1.721115863
209.2;0.06;0;0.754805165;-0.000304807;2.28012;0;1.721046354
209.3;0.06;0;0.754774689;-0.000304724;2.28012;0;1.720976863
209.4;0.06;0;0.754744221;-0.000304641;2.28012;0;1.720907392
209.5;0.06;0;0.754713761;-0.000304558;2.28012;0;1.72083794
209.6;0.06;0;0.754683309;-0.000304475;2.28012;0;1.720768506
209.7;0.06;0;0.754652866;-0.000304392;2.28012;0;1.720699092
209.8;0.06;0;0.754622431;-0.000304309;2.28012;0;1.720629696
209.9;0.06;0;0.754592004;-0.000304226;2.28012;0;1.72056032
210;0.06;0;0.754561585;-0.000304143;2.28012;0;1.720490962
210.1;0.06;0;0.754531175;-0.000304061;2.28012;0;1.720421623
210.2;0.06;0;0.754500773;-0.000303978;2.28012;0;1.720352303
210.3;0.06;0;0.75447038;-0.000303895;2.28012;0;1.720283002
210.4;0.06;0;0.754439994;-0.000303812;2.28012;0;1.72021372
210.5;0.06;0;0.754409617;-0.000303729;2.28012;0;1.720144456
210.6;0.06;0;0.754379248;-0.000303647;2.28012;0;1.720075212
210.7;0.06;0;0.754348888;-0.000303564;2.28012;0;1.720005986
210.8;0.06;0;0.754318536;-0.000303481;2.28012;0;1.719936779
210.9;0.06;0;0.754288192;-0.000303399;2.28012;0;1.719867591
211;0.06;0;0.754257856;-0.000303316;2.28012;0;1.719798422
211.1;0.06;0;0.754227528;-0.000303234;2.28012;0;1.719729272
211.2;0.06;0;0.754197209;-0.000303151;2.28012;0;1.71966014
211.3;0.06;0;0.754166898;-0.000303069;2.28012;0;1.719591028
211.4;0.06;0;0.754136595;-0.000302986;2.28012;0;1.719521934
211.5;0.06;0;0.754106301;-0.000302904;2.28012;0;1.719452859
211.6;0.06;0;0.754076015;-0.000302821;2.28012;0;1.719383802
211.7;0.06;0;0.754045737;-0.000302739;2.28012;0;1.719314765
211.8;0.06;0;0.754015467;-0.000302657;2.28012;0;1.719245746
211.9;0.06;0;0.753985205;-0.000302574;2.28012;0;1.719176746
212;0.06;0;0.753954952;-0.000302492;2.28012;0;1.719107765
212.1;0.06;0;0.753924707;-0.00030241;2.28012;0;1.719038803
212.2;0.06;0;0.75389447;-0.000302327;2.28012;0;1.718969859
212.3;0.06;0;0.753864241;-0.000302245;2.28012;0;1.718900934
212.4;0.06;0;0.753834021;-0.000302163;2.28012;0;1.718832028
212.5;0.06;0;0.753803809;-0.000302081;2.28012;0;1.718763141
212.6;0.06;0;0.753773605;-0.000301998;2.28012;0;1.718694272
212.7;0.06;0;0.753743409;-0.000301916;2.28012;0;1.718625422
212.8;0.06;0;0.753713222;-0.000301834;2.28012;0;1.718556591
212.9;0.06;0;0.753683042;-0.000301752;2.28012;0;1.718487778
213;0.06;0;0.753652871;-0.00030167;2.28012;0;1.718418985
213.1;0.06;0;0.753622708;-0.000301588;2.28012;0;1.71835021
213.2;0.06;0;0.753592554;-0.000301506;2.28012;0;1.718281453
213.3;0.06;0;0.753562407;-0.000301424;2.28012;0;1.718212716
213.4;0.06;0;0.753532269;-0.000301342;2.28012;0;1.718143997
213.5;0.06;0;0.753502139;-0.00030126;2.28012;0;1.718075297
213.6;0.06;0;0.753472017;-0.000301178;2.28012;0;1.718006615
213.7;0.06;0;0.753441903;-0.000301096;2.28012;0;1.717937952
213.8;0.06;0;0.753411798;-0.000301014;2.28012;0;1.717869308
213.9;0.06;0;0.7533817;-0.000300933;2.28012;0;1.717800682
214;0.06;0;0.753351611;-0.000300851;2.28012;0;1.717732075
214.1;0.06;0;0.75332153;-0.000300769;2.28012;0;1.717663487
214.2;0.06;0;0.753291457;-0.000300687;2.28012;0;1.717594918
214.3;0.06;0;0.753261393;-0.000300605;2.28012;0;1.717526367
214.4;0.06;0;0.753231336;-0.000300524;2.28012;0;1.717457834
214.5;0.06;0;0.753201288;-0.000300442;2.28012;0;1.717389321
214.6;0.06;0;0.753171248;-0.00030036;2.28012;0;1.717320825
214.7;0.06;0;0.753141216;-0.000300279;2.28012;0;1.717252349
214.8;0.06;0;0.753111192;-0.000300197;2.28012;0;1.717183891
214.9;0.06;0;0.753081176;-0.000300116;2.28012;0;1.717115452
215;0.06;0;0.753051169;-0.000300034;2.28012;0;1.717047031
215.1;0.06;0;0.75302117;-0.000299952;2.28012;0;1.716978629
215.2;0.06;0;0.752991178;-0.000299871;2.28012;0;1.716910246
215.3;0.06;0;0.752961195;-0.000299789;2.28012;0;1.716841881
215.4;0.06;0;0.75293122;-0.000299708;2.28012;0;1.716773534
215.5;0.06;0;0.752901254;-0.000299627;2.28012;0;1.716705207
215.6;0.06;0;0.752871295;-0.000299545;2.28012;0;1.716636898
215.7;0.06;0;0.752841345;-0.000299464;2.28012;0;1.716568607
215.8;0.06;0;0.752811402;-0.000299382;2.28012;0;1.716500335
215.9;0.06;0;0.752781468;-0.000299301;2.28012;0;1.716432081
216;0.06;0;0.752751542;-0.00029922;2.28012;0;1.716363846
216.1;0.06;0;0.752721624;-0.000299139;2.28012;0;1.71629563
216.2;0.06;0;0.752691714;-0.000299057;2.28012;0;1.716227432
216.3;0.06;0;0.752661813;-0.000298976;2.28012;0;1.716159253
216.4;0.06;0;0.752631919;-0.000298895;2.28012;0;1.716091092
216.5;0.06;0;0.752602034;-0.000298814;2.28012;0;1.716022949
216.6;0.06;0;0.752572157;-0.000298733;2.28012;0;1.715954826
216.7;0.06;0;0.752542287;-0.000298651;2.28012;0;1.71588672
216.8;0.06;0;0.752512426;-0.00029857;2.28012;0;1.715818633
216.9;0.06;0;0.752482573;-0.000298489;2.28012;0;1.715750565
217;0.06;0;0.752452728;-0.000298408;2.28012;0;1.715682515
217.1;0.06;0;0.752422892;-0.000298327;2.28012;0;1.715614484
217.2;0.06;0;0.752393063;-0.000298246;2.28012;0;1.715546471
217.3;0.06;0;0.752363242;-0.000298165;2.28012;0;1.715478476
217.4;0.06;0;0.75233343;-0.000298084;2.28012;0;1.7154105
217.5;0.06;0;0.752303626;-0.000298003;2.28012;0;1.715342543
217.6;0.06;0;0.752273829;-0.000297922;2.28012;0;1.715274604
217.7;0.06;0;0.752244041;-0.000297841;2.28012;0;1.715206683
217.8;0.06;0;0.752214261;-0.000297761;2.28012;0;1.715138781
217.9;0.06;0;0.752184489;-0.00029768;2.28012;0;1.715070897
218;0.06;0;0.752154725;-0.000297599;2.28012;0;1.715003032
218.1;0.06;0;0.752124969;-0.000297518;2.28012;0;1.714935185
218.2;0.06;0;0.752095221;-0.000297437;2.28012;0;1.714867356
218.3;0.06;0;0.752065482;-0.000297357;2.28012;0;1.714799546
218.4;0.06;0;0.75203575;-0.000297276;2.28012;0;1.714731755
218.5;0.06;0;0.752006027;-0.000297195;2.28012;0;1.714663981
