Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;Stress by dG;Stress by Integral Derivative
0;0;1;0;0;0;0
0,1;0,0001;0,8783013425487732;0,010000050000069649;0,01626113780916258;0,007717970008820492;0,015044126454550758
0,2;0,0002;0,8545957837460366;0,020000200001257795;0,02122625428856832;0,014980467565318841;0,020741610608247876
0,30000000000000004;0,00030000000000000003;0,8407801095025041;0,030000450004452617;0,03338651749263836;0,02212937788598919;0,03195227553762407
0,4;0,0004;0,8309991417820047;0,04000080001076434;0,03805589910789;0,0291271160047256;0,037492617040734845
0,5;0,0005;0,8234279489002334;0,05000125002085909;0,05001470083444215;0,03606832103612363;0,04847208618264664
0,6;0,0006;0,8172543066319844;0,06000180003606914;0,04786297622630516;0,042919211524982674;0,053920960192196526
0,7;0,0007;0,812045043543882;0,07000245005706063;0,053029899032565865;0,04973258578634365;0,06474882078797248
0,7999999999999999;0,0007999999999999999;0,807541615321988;0,08000320008538786;0,06410734990654646;0,05648172593825661;0,07013310596678632
0,8999999999999999;0,0009;0,8035772613674904;0,09000405012149493;0,06918375067144833;0,06320285755829663;0,08084822435782964
0,9999999999999999;0,0009999999999999998;0,8000381206867675;0,1000050001667141;0,08018175565211183;0,0698742431856507;0,08618264698386044
1,0999999999999999;0,0010999999999999998;0,7968429816441931;0,11000605022193355;0,08518720369079703;0,07652332437227295;0,09680813502585386
1,2;0,0012;0,7939318809169499;0,12000720028804146;0,09612132531319982;0,08313187849119875;0,10210200878297299
1,3;0,0013000000000000002;0,7912592818680579;0,13000845036614805;0,11440356583669022;0,08972193048847524;0,11265320631679565
1,4000000000000001;0,0014000000000000002;0,7887897882442721;0,14000980045736355;0,11861686891079815;0,09627783710997903;0,11791295773632277
1,5000000000000002;0,0015000000000000002;0,7864953402770362;0,15001125056257614;0,130182391104939;0,10281795721969225;0,1284007938416025
1,6000000000000003;0,0016000000000000003;0,7843533175654024;0,16001280068267398;0,13434981361470738;0,10932861131990787;0,13363112611857172
1,7000000000000004;0,0017000000000000003;0,7823452181129802;0,17001445081876732;0,1458726645554821;0,11582551533614185;0,14406378416746135
1,8000000000000005;0,0018000000000000006;0,7804557155146962;0,18001620097196636;0,14999995692691795;0,12229653121485617;0,14926828893164407
1,9000000000000006;0,0019000000000000006;0,7786719713951489;0,19001805114315928;0,16148520509465616;0,1287553806569689;0,15965212648520938
