Time,Stress
2.05E-04,0.11602
4.11E-04,0.11981
6.16E-04,0.12339
8.22E-04,0.12787
0.00103,0.13176
0.00123,0.13501
0.00144,0.13952
0.00164,0.14324
0.00185,0.14673
0.00205,0.15114
0.00226,0.15521
0.00247,0.15845
0.00267,0.16267
0.00288,0.16697
0.00308,0.17024
0.00329,0.17434
0.00349,0.17842
0.0037,0.18199
0.0039,0.18602
0.00411,0.18993
0.00432,0.19379
0.00452,0.19787
0.00473,0.20201
0.00493,0.20559
0.00514,0.21016
0.00534,0.21395
0.00555,0.21761
0.00575,0.22185
0.00596,0.22622
0.00616,0.22978
0.00637,0.23393
0.00658,0.23833
0.00678,0.24228
0.00699,0.24627
0.00719,0.25071
0.0074,0.25459
0.0076,0.25868
0.00781,0.26296
0.00801,0.26721
0.00822,0.27115
0.00842,0.27552
0.00863,0.27987
0.00884,0.28403
0.00904,0.28795
0.00925,0.29311
0.00945,0.29679
0.00966,0.30068
0.00986,0.30528
0.01007,0.30977
0.01027,0.31361
0.01048,0.3184
0.01068,0.32271
0.01089,0.32655
0.0111,0.33137
0.0113,0.33585
0.01151,0.33984
0.01171,0.34477
0.01192,0.34923
0.01212,0.35307
0.01233,0.35829
0.01253,0.36273
0.01274,0.36659
0.01295,0.37176
0.01315,0.37632
0.01336,0.38018
0.01356,0.3853
0.01377,0.38996
0.01397,0.39405
0.01418,0.3991
0.01438,0.40372
0.01459,0.40795
0.01479,0.41298
0.015,0.41765
0.01521,0.42183
0.01541,0.42701
0.01562,0.4319
0.01582,0.43596
0.01603,0.4408
0.01623,0.4457
0.01644,0.45036
0.01664,0.45484
0.01685,0.45986
0.01705,0.46437
0.01726,0.469
0.01747,0.47387
0.01767,0.47912
0.01788,0.48323
0.01808,0.4877
0.01829,0.49251
0.01849,0.49707
0.0187,0.50169
0.0189,0.50712
0.01911,0.51192
0.01932,0.51611
0.01952,0.52143
0.01973,0.526
0.01993,0.53049
0.02014,0.53576
0.02034,0.54057
0.02055,0.54483
0.02075,0.5499
0.02096,0.55498
0.02116,0.55941
0.02137,0.56484
0.02158,0.56928
0.02178,0.5742
0.02199,0.57908
0.02219,0.5836
0.0224,0.58798
0.0226,0.59365
0.02281,0.59879
0.02301,0.60237
0.02322,0.60825
0.02342,0.61312
0.02363,0.6175
0.02384,0.62254
0.02404,0.62851
0.02425,0.63225
0.02445,0.63737
0.02466,0.64248
0.02486,0.64738
0.02507,0.6523
0.02527,0.6577
0.02548,0.66229
0.02568,0.66726
0.02589,0.67245
0.0261,0.67758
0.0263,0.68252
0.02651,0.68761
0.02671,0.69269
0.02692,0.69778
0.02712,0.70242
0.02733,0.7084
0.02753,0.71345
0.02774,0.71824
0.02795,0.72343
0.02815,0.72954
0.02836,0.73384
0.02856,0.73945
0.02877,0.74447
0.02897,0.74957
0.02918,0.75505
0.02938,0.75971
0.02959,0.76513
0.02979,0.77096
0.03,0.77604
0.03021,0.78036
0.03041,0.78717
0.03062,0.79192
0.03082,0.79633
0.03103,0.80239
0.03123,0.80812
0.03144,0.81232
0.03164,0.81801
0.03185,0.82364
0.03205,0.82813
0.03226,0.83381
0.03247,0.83949
0.03267,0.84393
0.03288,0.84972
0.03308,0.85516
0.03329,0.86004
0.03349,0.86523
0.0337,0.87174
0.0339,0.87614
0.03411,0.88186
0.03432,0.88702
0.03452,0.89299
0.03473,0.89785
0.03493,0.90351
0.03514,0.90836
0.03534,0.91436
0.03555,0.9195
0.03575,0.92529
0.03596,0.93057
0.03616,0.93612
