Time,Stress
73.8,3.88011
73.9,3.88004
74.4,3.87929
74.8,3.87872
75.1,3.87843
75.3,3.87797
75.5,3.87765
75.7,3.87743
75.9,3.87716
76.2,3.87663
76.3,3.87654
76.7,3.87613
77.3,3.87527
77.5,3.8749
77.8,3.87474
78.3,3.87411
78.5,3.8737
78.6,3.87358
78.7,3.87346
78.9,3.87314
79.1,3.8731
79.3,3.87263
79.6,3.87222
79.7,3.8722
80,3.87159
80.2,3.87145
80.6,3.87078
81,3.87018
81.1,3.87013
81.3,3.86972
81.7,3.86932
81.9,3.86909
82.1,3.86867
82.3,3.86844
82.6,3.86809
82.8,3.8676
83,3.86754
83.2,3.86725
83.3,3.86713
83.4,3.86702
83.6,3.86662
83.8,3.86654
84.4,3.8656
84.7,3.86542
84.9,3.86518
85.2,3.86481
85.4,3.86429
85.6,3.86428
85.8,3.86375
86.1,3.86358
86.3,3.8632
86.5,3.86297
86.7,3.86251
86.9,3.86233
87,3.86226
87.2,3.8621
87.5,3.86159
87.9,3.86114
88.3,3.86053
88.5,3.86033
88.7,3.85987
88.9,3.85972
89.1,3.85949
89.3,3.85929
89.5,3.85914
89.7,3.85883
89.8,3.85874
90,3.85841
90.2,3.85816
90.5,3.85793
90.7,3.85758
91.3,3.85688
91.5,3.85658
91.8,3.85617
92.2,3.85562
92.4,3.85539
92.6,3.855
92.7,3.85499
92.9,3.85454
93.2,3.85429
93.5,3.85389
93.8,3.85342
94.1,3.85309
94.3,3.85268
94.4,3.85262
95.1,3.85167
95.5,3.85122
95.8,3.85071
96,3.85054
96.3,3.85014
96.4,3.85008
96.5,3.85007
96.7,3.84972
97.1,3.8493
97.2,3.84925
97.8,3.84848
98.1,3.84804
98.3,3.84801
98.9,3.84734
99.4,3.84687
99.6,3.84651
99.8,3.84641
