Time,Stress
179,3.64887
179.6,3.64854
179.9,3.64846
180.6,3.64809
181.2,3.64778
181.4,3.64773
181.6,3.64752
182.1,3.64748
183,3.64683
184.2,3.64634
185.9,3.64541
186.3,3.6454
186.6,3.64512
186.8,3.64498
187.2,3.64482
187.4,3.64476
188,3.64459
189,3.64436
189.3,3.64413
189.5,3.64411
189.7,3.64385
190.3,3.6437
191.2,3.64322
191.9,3.64295
192.1,3.64285
192.3,3.64276
192.5,3.64256
193,3.64247
195,3.64178
195.5,3.64177
195.7,3.64157
196,3.6415
196.3,3.64147
196.5,3.64119
196.7,3.64112
197,3.64109
198.8,3.6404
199,3.64022
199.4,3.64015
199.6,3.64012
200.1,3.64008
200.3,3.6399
200.7,3.63977
201,3.63956
201.2,3.63953
202.1,3.63929
202.3,3.63915
202.4,3.63913
202.9,3.63892
203.3,3.63869
203.8,3.63864
204.5,3.63831
205,3.63818
205.8,3.6376
206.9,3.63723
207.2,3.63705
207.8,3.63674
208.2,3.63667
208.4,3.63652
208.6,3.63648
208.8,3.63633
209.2,3.63626
209.3,3.63625
209.5,3.63601
209.7,3.636
210.4,3.63571
210.7,3.6354
210.8,3.63538
211.1,3.6352
211.4,3.63514
211.7,3.63513
212.4,3.63477
213,3.63452
213.2,3.63448
214.9,3.63384
215.2,3.63364
217.1,3.63312
220,3.63232
220.4,3.63213
221,3.63194
221.5,3.6318
221.7,3.63175
222.1,3.63172
222.4,3.6316
222.9,3.63142
223.1,3.63136
223.3,3.63124
223.6,3.63118
223.8,3.63098
224.2,3.63088
224.4,3.63083
224.7,3.63076
225,3.63045
225.6,3.63041
226.7,3.62995
227.2,3.6299
227.4,3.6296
227.7,3.62951
228.2,3.62949
229.1,3.62901
229.3,3.62892
229.5,3.62887
230.3,3.62857
230.5,3.62847
230.7,3.62833
231,3.62823
231.3,3.62809
232.1,3.62773
232.8,3.6276
233.4,3.6273
233.6,3.62729
233.9,3.62703
234,3.62701
234.3,3.62698
234.6,3.62688
234.8,3.62684
235.3,3.6268
235.9,3.62655
236.1,3.62623
236.2,3.62622
236.4,3.6261
236.8,3.62607
238.5,3.6254
239.2,3.6253
239.4,3.62521
239.7,3.62508
240.4,3.625
240.8,3.62498
242.6,3.62422
242.8,3.62421
243.1,3.6242
244.5,3.62363
244.6,3.62362
245.3,3.62355
247.4,3.62283
247.6,3.62261
247.9,3.62257
248.2,3.62242
248.5,3.6224
250.3,3.6219
251.9,3.6213
252.8,3.62105
253,3.62074
253.1,3.62072
253.4,3.6207
254,3.62044
254.9,3.6201
255.1,3.62008
255.6,3.62004
256.6,3.61951
257.5,3.61935
260,3.61842
260.5,3.61839
260.8,3.6181
261,3.61799
261.4,3.61778
261.7,3.61769
262.2,3.61765
262.5,3.61758
263.9,3.61712
264.1,3.61694
264.2,3.61689
264.5,3.61687
264.9,3.61659
265,3.61655
265.5,3.61651
266.1,3.6163
266.6,3.61629
269.2,3.61543
269.4,3.61542
269.8,3.6154
272.5,3.61472
274.1,3.61418
275,3.61383
275.6,3.6138
276.9,3.61378
277.1,3.61375
277.4,3.61341
277.6,3.61327
278.7,3.61319
279.6,3.61318
279.9,3.61308
280.1,3.61305
280.8,3.61304
281.5,3.61279
282.1,3.61277
283.4,3.61248
283.7,3.61231
283.9,3.61229
284.5,3.61215
285.1,3.61201
285.7,3.61195
286.7,3.61192
286.9,3.61178
287.3,3.61171
288,3.61164
288.7,3.61161
289.6,3.61133
290.1,3.61128
290.2,3.61127
290.5,3.61113
290.7,3.61109
291,3.61097
291.4,3.61095
291.6,3.61074
292.5,3.61071
293.1,3.61058
293.2,3.61057
293.7,3.61035
294.2,3.61031
294.6,3.6103
296.2,3.60985
296.4,3.60984
296.7,3.60968
296.9,3.60954
297.2,3.60943
297.3,3.6094
297.5,3.60935
297.6,3.60934
298.2,3.60928
298.6,3.60885
298.9,3.60865
299.5,3.60861
299.7,3.6085
299.8,3.60849
300.1,3.60847
300.6,3.6082
301.3,3.60814
302.5,3.6078
302.7,3.6077
303.1,3.6076
303.3,3.60757
303.6,3.60753
306.8,3.60645
307,3.60643
307.3,3.60629
308,3.60597
308.3,3.60591
308.7,3.60584
309,3.60555
309.4,3.60539
309.8,3.60521
310.1,3.60513
310.6,3.60502
311,3.60493
311.4,3.60491
311.6,3.60481
312.1,3.60477
312.4,3.60463
312.8,3.60453
313.1,3.60441
313.4,3.60438
317.5,3.6031
317.8,3.60307
319.2,3.60246
319.4,3.60243
319.6,3.60242
320.1,3.60241
320.3,3.60201
320.6,3.60193
320.8,3.60191
321.3,3.60189
