Time;Left Size/Right Size
0,1;4,602198640769342;4,738701578612614
0,2;4,47471468995139;4,738701578612614
0,30000000000000004;4,355768623099148;4,738701578612614
0,4;4,244554710717355;4,738701578612614
0,5;4,140389213683855;4,738701578612614
0,6;4,042662561281356;4,738701578612614
0,7;3,9508267453985337;4,738701578612614
0,7999999999999999;3,8643876884144657;4,738701578612614
0,8999999999999999;3,782899226187525;4,738701578612614
0,9999999999999999;3,705957977507067;4,738701578612614
1,0999999999999999;3,633198854092748;4,738701578612614
1,2;3,5642910913536374;4,738701578612614
1,3;3,498934723455997;4,738701578612614
1,4000000000000001;3,4368664677543648;4,738701578612614
1,5000000000000002;3,377819115404573;4,738701578612614
1,6000000000000003;3,321578691147716;4,738701578612614
1,7000000000000004;3,267940175883839;4,738701578612614
1,8000000000000005;3,2167167132855234;4,738701578612614
1,9000000000000006;3,1677378209821043;4,738701578612614
