Time;Left Size/Right Size
0,1;5,771809461972987;6,214608098422191
0,2;5,420019969324168;6,214608098422191
0,30000000000000004;5,13491049399697;6,214608098422191
0,4;4,899343014395076;6,214608098422191
0,5;4,701181640509018;6,214608098422191
0,6;4,531722225125501;6,214608098422191
0,7;4,384646807991865;6,214608098422191
0,7999999999999999;4,255302596575942;6,214608098422191
0,8999999999999999;4,140221344640495;6,214608098422191
0,9999999999999999;4,036781236360481;6,214608098422191
1,0999999999999999;3,9429732144839154;6,214608098422191
1,2;3,8572369640147612;6,214608098422191
1,3;3,7783447063375735;6,214608098422191
1,4000000000000001;3,705317959208023;6,214608098422191
1,5000000000000002;3,6373675215831054;6,214608098422191
1,6000000000000003;3,573849454541312;6,214608098422191
1,7000000000000004;3,5142326718180423;6,214608098422191
1,8000000000000005;3,4580747322288;6,214608098422191
1,9000000000000006;3,405003580129916;6,214608098422191
