Time;Left Size/Right Size
0,1;4,570083364155838;5,0106352940962555
0,2;4,220703531129702;5,0106352940962555
0,30000000000000004;3,937914952912769;5,0106352940962555
0,4;3,7046587026917606;5,0106352940962555
0,5;3,5088125525824085;5,0106352940962555
0,6;3,341658849046703;5,0106352940962555
0,7;3,1968841581662977;5,0106352940962555
0,7999999999999999;3,0698360054436638;5,0106352940962555
0,8999999999999999;2,9570452409818424;5,0106352940962555
0,9999999999999999;2,8558909766293916;5,0106352940962555
1,0999999999999999;2,764363911196746;5,0106352940962555
1,2;2,6809035928036042;5,0106352940962555
1,3;2,604282387705828;5,0106352940962555
1,4000000000000001;2,5335218220267754;5,0106352940962555
1,5000000000000002;2,4678326600754543;5,0106352940962555
1,6000000000000003;2,4065709871345806;5,0106352940962555
1,7000000000000004;2,3492057368755628;5,0106352940962555
1,8000000000000005;2,295294471246993;5,0106352940962555
1,9000000000000006;2,2444651483650095;5,0106352940962555
