Time;Left Size/Right Size
0,1;5,2616472317491425;5,703782474656201
0,2;4,9105011972653685;5,703782474656201
0,30000000000000004;4,62608083995407;5,703782474656201
0,4;4,391176947757214;5,703782474656201
0,5;4,193676070556855;5,703782474656201
0,6;4,024880642587539;5,703782474656201
0,7;3,8784667160922326;5,703782474656201
0,7999999999999999;3,749781963947726;5,703782474656201
0,8999999999999999;3,6353598669745955;5,703782474656201
0,9999999999999999;3,532578125314415;5,703782474656201
1,0999999999999999;3,439427413445254;5,703782474656201
1,2;3,354347687107554;5,703782474656201
1,3;3,2761110790512222;5,703782474656201
1,4000000000000001;3,203739099544083;5,703782474656201
1,5000000000000002;3,1364425747886506;5,703782474656201
1,6000000000000003;3,0735775409980723;5,703782474656201
1,7000000000000004;3,0146129201825254;5,703782474656201
1,8000000000000005;2,9591062771283645;5,703782474656201
1,9000000000000006;2,9066855525859996;5,703782474656201
