Time;Left Size/Right Size
0,1;5,07965848167279;5,521460917862246
0,2;4,728869597767665;5,521460917862246
0,30000000000000004;4,444756535450738;5,521460917862246
0,4;4,210183846496113;5,521460917862246
0,5;4,013015753467774;5,521460917862246
0,6;3,84454812595391;5,521460917862246
0,7;3,698463009145624;5,521460917862246
0,7999999999999999;3,570107613726151;5,521460917862246
0,8999999999999999;3,456013696082278;5,521460917862246
0,9999999999999999;3,353559442819645;5,521460917862246
1,0999999999999999;3,2607357990423123;5,521460917862246
1,2;3,175982452076941;5,521460917862246
1,3;3,0980716256135663;5,521460917862246
1,4000000000000001;3,0260248397030263;5,521460917862246
1,5000000000000002;2,959052895590352;5,521460917862246
1,6000000000000003;2,896511856636503;5,521460917862246
1,7000000000000004;2,8378706388546484;5,521460917862246
1,8000000000000005;2,782686803333725;5,521460917862246
1,9000000000000006;2,7305882966994837;5,521460917862246
