Time;Left Size/Right Size
0,1;3,91019790769495;4,045554398052669
0,2;3,784150406538396;4,045554398052669
0,30000000000000004;3,666284895826256;4,045554398052669
0,4;3,556388823676017;4,045554398052669
0,5;3,4534514059753363;4,045554398052669
0,6;3,356989858936437;4,045554398052669
0,7;3,2664030571297977;4,045554398052669
0,7999999999999999;3,1811658948736294;4,045554398052669
0,8999999999999999;3,100918425840479;4,045554398052669
0,9999999999999999;3,025199957129962;4,045554398052669
1,0999999999999999;2,953671898983476;4,045554398052669
1,2;2,885976465360884;4,045554398052669
1,3;2,8218453572690123;4,045554398052669
1,4000000000000001;2,760989413873468;4,045554398052669
1,5000000000000002;2,703158069919491;4,045554398052669
1,6000000000000003;2,6481345968437657;4,045554398052669
1,7000000000000004;2,5957049982825904;4,045554398052669
1,8000000000000005;2,545693244470167;4,045554398052669
1,9000000000000006;2,4979215335291065;4,045554398052669
