Time;Left Size/Right Size
0,1;4,447034287377267;4,605170185988092
0,2;4,301081302091395;4,605170185988092
0,30000000000000004;4,166362304513868;4,605170185988092
0,4;4,041691880662885;4,605170185988092
0,5;3,9260550986726996;4,605170185988092
0,6;3,8185579051239027;4,605170185988092
0,7;3,718408448952756;4,605170185988092
0,7999999999999999;3,6248905747916598;4,605170185988092
0,8999999999999999;3,5374187260595424;4,605170185988092
0,9999999999999999;3,455396723897611;4,605170185988092
1,0999999999999999;3,3783413915701264;4,605170185988092
1,2;3,3058095282105464;4,605170185988092
1,3;3,2374048588766726;4,605170185988092
1,4000000000000001;3,1727725802811535;4,605170185988092
1,5000000000000002;3,111594579820093;4,605170185988092
1,6000000000000003;3,053585240555005;4,605170185988092
1,7000000000000004;2,998487756923686;4,605170185988092
1,8000000000000005;2,9460708961208564;4,605170185988092
1,9000000000000006;2,8961261487386003;4,605170185988092
