Time;Left Size/Right Size
0,1;4,992420992670075;5,298317366548036
0,2;4,7315140720944235;5,298317366548036
0,30000000000000004;4,506723792165229;5,298317366548036
0,4;4,311404308681035;5,298317366548036
0,5;4,140262430805329;5,298317366548036
0,6;3,989026810575275;5,298317366548036
0,7;3,8543517923911748;5,298317366548036
0,7999999999999999;3,7335315043197164;5,298317366548036
0,8999999999999999;3,6243844157343132;5,298317366548036
0,9999999999999999;3,525151565042574;5,298317366548036
1,0999999999999999;3,4343932515711075;5,298317366548036
1,2;3,350928278290375;5,298317366548036
1,3;3,273784540506638;5,298317366548036
1,4000000000000001;3,202153575644792;5,298317366548036
1,5000000000000002;3,1353600627127998;5,298317366548036
1,6000000000000003;3,07283734677065;5,298317366548036
1,7000000000000004;3,014106060418848;5,298317366548036
1,8000000000000005;2,9587586553441017;5,298317366548036
1,9000000000000006;2,906446787022079;5,298317366548036
