Time;Left Size/Right Size
0,1;3,9117307293486627;4,017383521085972
0,2;3,8109579044907127;4,017383521085972
0,30000000000000004;3,7159550671905324;4,017383521085972
0,4;3,6257917205154166;4,017383521085972
0,5;3,5403594609782383;4,017383521085972
0,6;3,459162396311675;4,017383521085972
0,7;3,382029944821822;4,017383521085972
0,7999999999999999;3,308598642594718;4,017383521085972
0,8999999999999999;3,2387155073783584;4,017383521085972
0,9999999999999999;3,1720603177578366;4,017383521085972
1,0999999999999999;3,1084368763447774;4,017383521085972
1,2;3,047684833960628;4,017383521085972
1,3;2,9895928232055904;4,017383521085972
1,4000000000000001;2,934016997779278;4,017383521085972
1,5000000000000002;2,880781516912894;4,017383521085972
1,6000000000000003;2,8297588729014387;4,017383521085972
1,7000000000000004;2,780801298401552;4,017383521085972
1,8000000000000005;2,733800995110763;4,017383521085972
1,9000000000000006;2,6886269624600385;4,017383521085972
