Time;Left Size/Right Size
0,1;4,930996062450383;5,1647859739235145
0,2;4,723827931419624;5,1647859739235145
0,30000000000000004;4,539225694729179;5,1647859739235145
0,4;4,373873240078326;5,1647859739235145
0,5;4,225138051599771;5,1647859739235145
0,6;4,090639423762917;5,1647859739235145
0,7;3,968437582286882;5,1647859739235145
0,7999999999999999;3,856918296896068;5,1647859739235145
0,8999999999999999;3,7546950692805305;5,1647859739235145
0,9999999999999999;3,6606012346104517;5,1647859739235145
1,0999999999999999;3,573642007451571;5,1647859739235145
1,2;3,492978910910127;5,1647859739235145
1,3;3,4178844208066983;5,1647859739235145
1,4000000000000001;3,347737931067142;5,1647859739235145
1,5000000000000002;3,2820046569659795;5,1647859739235145
1,6000000000000003;3,2202238957342737;5,1647859739235145
1,7000000000000004;3,1619949066383017;5,1647859739235145
1,8000000000000005;3,10696930184768;5,1647859739235145
1,9000000000000006;3,054844061699067;5,1647859739235145
