Time;Left Size/Right Size
0,1;5,502726529152975;5,809142990314027
0,2;5,240956977145586;5,809142990314027
0,30000000000000004;5,01555344620813;5,809142990314027
0,4;4,81958355517584;5,809142990314027
0,5;4,6477582568001745;5,809142990314027
0,6;4,495868393113201;5,809142990314027
0,7;4,360535230106718;5,809142990314027
0,7999999999999999;4,239050399861679;5,809142990314027
0,8999999999999999;4,1292458934002125;5,809142990314027
0,9999999999999999;4,029355479407786;5,809142990314027
1,0999999999999999;3,937938587854628;5,809142990314027
1,2;3,8538175551975815;5,809142990314027
1,3;3,7760183696964793;5,809142990314027
1,4000000000000001;3,703732292287485;5,809142990314027
1,5000000000000002;3,636285099346548;5,809142990314027
1,6000000000000003;3,5731093206631983;5,809142990314027
1,7000000000000004;3,5137257697599176;5,809142990314027
1,8000000000000005;3,4577271104445373;5,809142990314027
1,9000000000000006;3,404764833261788;5,809142990314027
