Time;Left Size/Right Size
0,1;6,006887674345414;6,802394763324311
0,2;5,485351779640228;6,802394763324311
0,30000000000000004;5,11684846002507;6,802394763324311
0,4;4,839544955351434;6,802394763324311
0,5;4,620140727943721;6,802394763324311
0,6;4,439715134195804;6,802394763324311
0,7;4,2869161504161495;6,802394763324311
0,7999999999999999;4,154569068739249;6,802394763324311
0,8999999999999999;4,037917129060198;6,802394763324311
0,9999999999999999;3,933670171389168;6,802394763324311
1,0999999999999999;3,839467403200393;6,802394763324311
1,2;3,7535609938626564;6,802394763324311
1,3;3,674622029780119;6,802394763324311
1,4000000000000001;3,601616983441951;6,802394763324311
1,5000000000000002;3,5337263568004214;6,802394763324311
1,6000000000000003;3,470289446118154;6,802394763324311
1,7000000000000004;3,410765816531603;6,802394763324311
1,8000000000000005;3,3547077825270084;6,802394763324311
1,9000000000000006;3,3017403309981734;6,802394763324311
