Time;Left Size/Right Size
0,1;5,420019969324168;6,214608098422191
0,2;4,899343014395076;6,214608098422191
0,30000000000000004;4,5317233315047964;6,214608098422191
0,4;4,25530290183659;6,214608098422191
0,5;4,036781326199774;6,214608098422191
0,6;3,8572369640147612;6,214608098422191
0,7;3,7053179505234333;6,214608098422191
0,7999999999999999;3,57384945174579;6,214608098422191
0,8999999999999999;3,458074731314654;6,214608098422191
0,9999999999999999;3,3547036262103482;6,214608098422191
1,0999999999999999;3,261375349509629;6,214608098422191
1,2;3,1763420731747574;6,214608098422191
1,3;3,098274885589669;6,214608098422191
1,4000000000000001;3,026140261438017;6,214608098422191
1,5000000000000002;2,959118704839855;6,214608098422191
1,6000000000000003;2,8965495142213116;6,214608098422191
1,7000000000000004;2,837892256871401;6,214608098422191
1,8000000000000005;2,7826992494272256;6,214608098422191
1,9000000000000006;2,730595480930746;6,214608098422191
