Time;Left Size/Right Size
0,1;2,9937507825320497;3,2188758248682006
0,2;2,794974623931693;3,2188758248682006
0,30000000000000004;2,61879890518318;3,2188758248682006
0,4;2,461892017279116;3,2188758248682006
0,5;2,3214774758566783;3,2188758248682006
0,6;2,195282377289411;3,2188758248682006
0,7;2,0813461856724276;3,2188758248682006
0,7999999999999999;1,978038236289712;3,2188758248682006
0,8999999999999999;1,883981135443279;3,2188758248682006
0,9999999999999999;1,79800794608251;3,2188758248682006
1,0999999999999999;1,7191269809670786;3,2188758248682006
1,2;1,6464928178055538;3,2188758248682006
1,3;1,5793831951274977;3,2188758248682006
1,4000000000000001;1,5171758699094726;3,2188758248682006
1,5000000000000002;1,4593377773683212;3,2188758248682006
1,6000000000000003;1,4054074989099676;3,2188758248682006
1,7000000000000004;1,3549851117043106;3,2188758248682006
1,8000000000000005;1,3077228169495123;3,2188758248682006
1,9000000000000006;1,2633171204210067;3,2188758248682006
