Time;Left Size/Right Size
0,1;3,209113484652523;3,5065578973199814
0,2;2,9562731194044685;3,5065578973199814
0,30000000000000004;2,7397470522779224;3,5065578973199814
0,4;2,5526059746872916;3,5065578973199814
0,5;2,3895612813979965;3,5065578973199814
0,6;2,2464041518479236;3,5065578973199814
0,7;2,119756174920136;3,5065578973199814
0,7999999999999999;2,0069093008313788;3,5065578973199814
0,8999999999999999;1,9056958357488756;3,5065578973199814
0,9999999999999999;1,8143498609558155;3,5065578973199814
1,0999999999999999;1,7314311166182352;3,5065578973199814
1,2;1,6557622470492197;3,5065578973199814
1,3;1,5863695460608365;3,5065578973199814
1,4000000000000001;1,5224445778630886;3,5065578973199814
1,5000000000000002;1,463313330009361;3,5065578973199814
1,6000000000000003;1,4084089005863492;3,5065578973199814
1,7000000000000004;1,35725213015905;3,5065578973199814
1,8000000000000005;1,3094360667340543;3,5065578973199814
1,9000000000000006;1,2646124930324767;3,5065578973199814
