Time;Left Size/Right Size
0,1;4,166362304513868;4,605170185988092
0,2;3,8185579051239027;4,605170185988092
0,30000000000000004;3,5374187260595424;4,605170185988092
0,4;3,3058095282105464;4,605170185988092
0,5;3,1115945798200935;4,605170185988092
0,6;2,9460697897415593;4,605170185988092
0,7;2,8029172415418078;4,605170185988092
0,7999999999999999;2,677484183986425;4,605170185988092
0,8999999999999999;2,566302411358343;4,605170185988092
0,9999999999999999;2,4667501479996035;4,605170185988092
1,0999999999999999;2,37681837659933;4,605170185988092
1,2;2,2949468219210396;4,605170185988092
1,3;2,219907729525335;4,605170185988092
1,4000000000000001;2,1507227028676175;4,605170185988092
1,5000000000000002;2,0866025339336884;4,605170185988092
1,6000000000000003;2,026903338360731;4,605170185988092
1,7000000000000004;1,9710940688749494;4,605170185988092
1,8000000000000005;1,918732323135599;4,605170185988092
1,9000000000000006;1,869446084196621;4,605170185988092
