Time;Left Size/Right Size
0,1;4,777201596805901;5,0106352940962555
0,2;4,570083364155838;5,0106352940962555
0,30000000000000004;4,3857756450705025;5,0106352940962555
0,4;4,220703531129702;5,0106352940962555
0,5;4,072171070239939;5,0106352940962555
0,6;3,937905036016762;5,0106352940962555
0,7;3,8159511937308572;5,0106352940962555
0,7999999999999999;3,7046587026917606;5,0106352940962555
0,8999999999999999;3,602669715428727;5,0106352940962555
0,9999999999999999;3,5088125525824085;5,0106352940962555
1,0999999999999999;3,422088651164777;5,0106352940962555
1,2;3,341658849046703;5,0106352940962555
1,3;3,266798391476823;5,0106352940962555
1,4000000000000001;3,1968841581662977;5,0106352940962555
1,5000000000000002;3,13138451007175;5,0106352940962555
1,6000000000000003;3,069836005443662;5,0106352940962555
1,7000000000000004;3,0118387775128554;5,0106352940962555
1,8000000000000005;2,9570454055595685;5,0106352940962555
1,9000000000000006;2,9051514331064308;5,0106352940962555
