Time;Left Size/Right Size
0,1;6,112170949624366;6,907755278982137
0,2;5,5904933859515795;6,907755278982137
0,30000000000000004;5,2218772900510295;6,907755278982137
0,4;4,94446206973559;6,907755278982137
0,5;4,724947213241025;6,907755278982137
0,6;4,544411063186358;6,907755278982137
0,7;4,3915017493696595;6,907755278982137
0,7999999999999999;4,259044434595581;6,907755278982137
0,8999999999999999;4,142282379872871;6,907755278982137
0,9999999999999999;4,0379254197511845;6,907755278982137
1,0999999999999999;3,943612764951232;6,907755278982137
1,2;3,8575965851125775;6,907755278982137
1,3;3,7785479663136767;6,907755278982137
1,4000000000000001;3,7054333809430133;6,907755278982137
1,5000000000000002;3,6374333308326086;6,907755278982137
1,6000000000000003;3,5738871121261204;6,907755278982137
1,7000000000000004;3,5142542898347946;6,907755278982137
1,8000000000000005;3,4580871783223004;6,907755278982137
1,9000000000000006;3,405010764361178;6,907755278982137
