Time;Left Size/Right Size
0,1;4,4984522471905395;4,605170185988092
0,2;4,397049741088758;4,605170185988092
0,30000000000000004;4,301081302091395;4,605170185988092
0,4;4,210097991504043;4,605170185988092
0,5;4,1237418713233165;4,605170185988092
0,6;4,041691880662885;4,605170185988092
0,7;3,9636543911622466;4,605170185988092
0,7999999999999999;3,8893593680607594;4,605170185988092
0,8999999999999999;3,8185579051239027;4,605170185988092
0,9999999999999999;3,7510202797338814;4,605170185988092
1,0999999999999999;3,6865182179736307;4,605170185988092
1,2;3,624903754648566;4,605170185988092
1,3;3,5659472250198414;4,605170185988092
1,4000000000000001;3,5094967349913655;4,605170185988092
1,5000000000000002;3,45539672389761;4,605170185988092
1,6000000000000003;3,4035030300579145;4,605170185988092
1,7000000000000004;3,3536819753480382;4,605170185988092
1,8000000000000005;3,3058095282105464;4,605170185988092
1,9000000000000006;3,2597705378391235;4,605170185988092
