Time;Left Size/Right Size
0,1;4,824790840441826;4,961845129926823
0,2;4,697446583697313;4,961845129926823
0,30000000000000004;4,578138129386369;4,961845129926823
0,4;4,46670051631978;4,961845129926823
0,5;4,362252006990524;4,961845129926823
0,6;4,264327668327674;4,961845129926823
0,7;4,172245563696034;4,961845129926823
0,7999999999999999;4,085540213159196;4,961845129926823
0,8999999999999999;4,0038220478350075;4,961845129926823
0,9999999999999999;3,926621130777643;4,961845129926823
1,0999999999999999;3,8536159612958354;4,961845129926823
1,2;3,784454801573234;4,961845129926823
1,3;3,718858930046821;4,961845129926823
1,4000000000000001;3,6565351814772837;4,961845129926823
1,5000000000000002;3,597239567136728;4,961845129926823
1,6000000000000003;3,5407580265834926;4,961845129926823
1,7000000000000004;3,4868722938832986;4,961845129926823
1,8000000000000005;3,435404529194102;4,961845129926823
1,9000000000000006;3,386179742600713;4,961845129926823
