Time;Left Size/Right Size
0,1;4,468715130569437;4,605170185988092
0,2;4,341427204360346;4,605170185988092
0,30000000000000004;4,222674140580699;4,605170185988092
0,4;4,111782747900229;4,605170185988092
0,5;4,007765643892568;4,605170185988092
0,6;3,910200661133599;4,605170185988092
0,7;3,8185579051239027;4,605170185988092
0,7999999999999999;3,732285214125121;4,605170185988092
0,8999999999999999;3,65096686521015;4,605170185988092
0,9999999999999999;3,5741979977924663;4,605170185988092
1,0999999999999999;3,501630254465442;4,605170185988092
1,2;3,4328934327530294;4,605170185988092
1,3;3,3677092711731325;4,605170185988092
1,4000000000000001;3,3058095282105464;4,605170185988092
1,5000000000000002;3,246936570420005;4,605170185988092
1,6000000000000003;3,190870656961265;4,605170185988092
1,7000000000000004;3,137406656540529;4,605170185988092
1,8000000000000005;3,0863615972296095;4,605170185988092
1,9000000000000006;3,0375563074782925;4,605170185988092
