Time;Left Size/Right Size
0,1;2,998434552189749;3,1010927892118176
0,2;2,900646211846964;3,1010927892118176
0,30000000000000004;2,8086172577992965;3,1010927892118176
0,4;2,7214174022298496;3,1010927892118176
0,5;2,6389382873305576;3,1010927892118176
0,6;2,560684060099325;3,1010927892118176
0,7;2,486484177218005;3,1010927892118176
0,7999999999999999;2,4159752128549914;3,1010927892118176
0,8999999999999999;2,349004222654423;3,1010927892118176
0,9999999999999999;2,285251022937795;3,1010927892118176
1,0999999999999999;2,224519453901795;3,1010927892118176
1,2;2,1666492038047327;3,1010927892118176
1,3;2,1114289425372412;3,1010927892118176
1,4000000000000001;2,058714860943921;3,1010927892118176
1,5000000000000002;2,0083311552562932;3,1010927892118176
1,6000000000000003;1,9601503546257344;3,1010927892118176
1,7000000000000004;1,9140247284219187;3,1010927892118176
1,8000000000000005;1,869846514912712;3,1010927892118176
1,9000000000000006;1,8274847499572489;3,1010927892118176
