Time;Left Size/Right Size
0,1;4,886064710947283;5,075173815233827
0,2;4,71447899695113;5,075173815233827
0,30000000000000004;4,558135531287879;5,075173815233827
0,4;4,415517607407343;5,075173815233827
0,5;4,284820597673037;5,075173815233827
0,6;4,164697384865831;5,075173815233827
0,7;4,053994562687795;5,075173815233827
0,7999999999999999;3,9516170369963968;5,075173815233827
0,8999999999999999;3,85667832518918;5,075173815233827
0,9999999999999999;3,768366993608662;5,075173815233827
1,0999999999999999;3,6860116920482318;5,075173815233827
1,2;3,6089918291107956;5,075173815233827
1,3;3,5367811817180494;5,075173815233827
1,4000000000000001;3,468908622819785;5,075173815233827
1,5000000000000002;3,4049596783136917;5,075173815233827
1,6000000000000003;3,344575215437488;5,075173815233827
1,7000000000000004;3,287429549173492;5,075173815233827
1,8000000000000005;3,2332384641825365;5,075173815233827
1,9000000000000006;3,1817464640020976;5,075173815233827
