Time;Left Size/Right Size
0,1;4,506723792165229;5,298317366548036
0,2;3,9890313217513826;5,298317366548036
0,30000000000000004;3,6243855221136103;5,298317366548036
0,4;3,3509285835510227;5,298317366548036
0,5;3,1353600627128;5,298317366548036
0,6;2,9587586278024105;5,298317366548036
0,7;2,809772182919617;5,298317366548036
0,7999999999999999;2,681226022006064;5,298317366548036
0,8999999999999999;2,568363446590719;5,298317366548036
0,9999999999999999;2,467894331390307;5,298317366548036
1,0999999999999999;2,3774579270666467;5,298317366548036
1,2;2,295306443018856;5,298317366548036
1,3;2,220111004921327;5,298317366548036
1,4000000000000001;2,1508381246026156;5,298317366548036
1,5000000000000002;2,086668343183224;5,298317366548036
1,6000000000000003;2,026940995945583;5,298317366548036
1,7000000000000004;1,971115686891741;5,298317366548036
1,8000000000000005;1,9187447692291413;5,298317366548036
1,9000000000000006;1,8694532684279197;5,298317366548036
