Time;Left Size/Right Size
0,1;3,4016996983197294;3,506557897319982
0,2;3,3027918378483117;3,506557897319982
0,30000000000000004;3,209113484652523;3,506557897319982
0,4;3,1203672579985535;3,506557897319982
0,5;3,0360874053987454;3,506557897319982
0,6;2,9562731194044685;3,506557897319982
0,7;2,8804510938425585;3,506557897319982
0,7999999999999999;2,808357563929342;3,506557897319982
0,8999999999999999;2,7397470522779233;3,506557897319982
0,9999999999999999;2,674372100822228;3,506557897319982
1,0999999999999999;2,61206493896257;3,506557897319982
1,2;2,5526059746872916;3,506557897319982
1,3;2,4958144869428986;3,506557897319982
1,4000000000000001;2,4415049338262214;3,506557897319982
1,5000000000000002;2,3895612813979965;3,506557897319982
1,6000000000000003;2,339818006195055;3,506557897319982
1,7000000000000004;2,292141734477815;3,506557897319982
1,8000000000000005;2,246408663024032;3,506557897319982
1,9000000000000006;2,202499990460341;3,506557897319982
