Time;Left Size/Right Size
0,1;3,681916669573388;3,912023005428146
0,2;3,478196417472529;3,912023005428146
0,30000000000000004;3,2971135311759334;3,912023005428146
0,4;3,135336111583066;3,912023005428146
0,5;2,9901026708257077;3,912023005428146
0,6;2,859094183170782;3,912023005428146
0,7;2,7403956744089673;3,912023005428146
0,7999999999999999;2,6323609227304887;3,912023005428146
0,8999999999999999;2,5336122598124744;3,912023005428146
0,9999999999999999;2,4429824761736;3,912023005428146
1,0999999999999999;2,359479614318877;3,912023005428146
1,2;2,2822579838601884;3,912023005428146
1,3;2,210595057370781;3,912023005428146
1,4000000000000001;2,143868327993515;3,912023005428146
1,5000000000000002;2,081544469216852;3,912023005428146
1,6000000000000003;2,023161802806297;3,912023005428146
1,7000000000000004;1,9683201483621577;3,912023005428146
1,8000000000000005;1,9166714515668595;3,912023005428146
1,9000000000000006;1,8679119647170748;3,912023005428146
