Time;Strain;Strain Derivative;Reduced Relaxation Function;Reduced Relaxation Function Derivative;Elastic Response;Elastic Response Derivative;Stress;Stress by Integral;Stress by dG
0;0;0;1;-0.017441562;0;0;0;0;0
0.1;0.0002;0.002;0.998294275;-0.016679554;0.008976717;0.089822573;0.011976343;0.008968357;0.008971499
0.2;0.0004;0.002;0.9966628;-0.015956231;0.017964519;0.089933482;0.01795148;0.017935955;0.017934111
0.3;0.0006;0.002;0.995101806;-0.015269594;0.026963418;0.090044529;0.029927651;0.02689552;0.026898241
0.4;0.0008;0.002;0.993607721;-0.014617749;0.035973429;0.090155712;0.035889077;0.035857007;0.035855164
0.5;0.001;0.002;0.992177157;-0.013998898;0.044994565;0.090267033;0.047867589;0.044812056;0.044814398
0.6;0.0012;0.002;0.990806899;-0.013411336;0.054026841;0.090378491;0.047792422;0.053769782;0.05376794
0.7;0.0014;0.002;0.9894939;-0.012853448;0.063070268;0.090490087;0.053735434;0.062722511;0.062724511
0.8;0.0016;0.002;0.988235271;-0.012323701;0.072124863;0.090601821;0.065701485;0.0716786;0.071676758
0.9;0.0018;0.002;0.987028271;-0.011820642;0.081190637;0.090713692;0.071636236;0.080630991;0.080632683
1;0.002;0.002;0.985870299;-0.011342893;0.090267606;0.090825702;0.083609855;0.08958736;0.089585518
1.1;0.0022;0.002;0.984758892;-0.010889148;0.099355782;0.09093785;0.089538167;0.098541207;0.09854262
1.2;0.0024;0.002;0.983691711;-0.010458169;0.10845518;0.091050137;0.101521119;0.107499591;0.107497748
1.3;0.0026;0.002;0.982666539;-0.01004878;0.117565814;0.091162562;0.119599644;0.116456515;0.116457676
1.4;0.0028;0.002;0.981681273;-0.009659868;0.126687697;0.091275126;0.125523531;0.125418483;0.125416639
1.5;0.003;0.002;0.980733918;-0.009290376;0.135820844;0.091387829;0.137543773;0.134379951;0.134380884
1.6;0.0032;0.002;0.979822583;-0.008939304;0.144965268;0.091500671;0.143465046;0.143346922;0.143345078
1.7;0.0034;0.002;0.978945475;-0.008605701;0.154120983;0.091613653;0.155498397;0.152314263;0.15231499
1.8;0.0036;0.002;0.978100891;-0.008288667;0.163288003;0.091726774;0.161418332;0.161287525;0.161285679
1.9;0.0038;0.002;0.977287218;-0.007987348;0.172466342;0.091840035;0.173466044;0.170261942;0.170262483
2;0.004;0.002;0.976502924;-0.007700935;0.181656015;0.091953435;0.179385799;0.17924266;0.179240812
2.1;0.0042;0.002;0.975746559;-0.00742866;0.190857034;0.092066976;0.19144901;0.188225246;0.188225618
2.2;0.0044;0.002;0.975016745;-0.007169795;0.200069415;0.092180657;0.197369633;0.197214477;0.197212627
2.3;0.0046;0.002;0.974312177;-0.006923649;0.20929317;0.092294478;0.209449377;0.206206223;0.206206442
2.4;0.0048;0.002;0.973631614;-0.006689568;0.218528315;0.092408439;0.215371816;0.215204928;0.215203076
2.5;0.005;0.002;0.972973881;-0.006466932;0.227774863;0.092522542;0.227469036;0.224206734;0.224206814
2.6;0.0052;0.002;0.972337865;-0.006255151;0.237032828;0.092636785;0.233394152;0.233215785;0.23321393
2.7;0.0054;0.002;0.971722508;-0.006053669;0.246302224;0.092751169;0.245509703;0.24222847;0.242228425
2.8;0.0056;0.002;0.971126806;-0.005861954;0.255583066;0.092865695;0.251438277;0.251248661;0.251246804
2.9;0.0058;0.002;0.970549808;-0.005679506;0.264875368;0.092980362;0.263572943;0.260272971;0.260272811
3;0.006;0.002;0.969990612;-0.005505849;0.274179144;0.093095171;0.269505685;0.269305024;0.269303165
3.1;0.0062;0.002;0.96944836;-0.005340531;0.283494407;0.093210121;0.281660179;0.278341638;0.278341374
3.2;0.0064;0.002;0.968922242;-0.005183125;0.292821172;0.093325213;0.287597735;0.287386214;0.287384352
3.3;0.0066;0.002;0.968411485;-0.005033225;0.302159454;0.093440448;0.299772712;0.296435752;0.296435393
3.4;0.0068;0.002;0.967915359;-0.004890446;0.311509267;0.093555824;0.305715668;0.305493451;0.305491587
3.5;0.007;0.002;0.967433171;-0.004754423;0.320870624;0.093671343;0.317911725;0.31455648;0.314556035
3.6;0.0072;0.002;0.966964261;-0.004624811;0.33024354;0.093787005;0.323860617;0.323627853;0.323625986
3.7;0.0074;0.002;0.966508006;-0.00450128;0.33962803;0.09390281;0.336078305;0.332704891;0.332704368
3.8;0.0076;0.002;0.966063813;-0.004383521;0.349024107;0.094018757;0.342033621;0.341790443;0.341788572
3.9;0.0078;0.002;0.965631119;-0.004271238;0.358431786;0.094134848;0.354273444;0.350881965;0.35088137
4;0.008;0.002;0.965209392;-0.004164151;0.367851081;0.094251082;0.360235631;0.359982156;0.359980283
4.1;0.0082;0.002;0.964798125;-0.004061995;0.377282007;0.09436746;0.372498054;0.369088599;0.369087939
4.2;0.0084;0.002;0.964396837;-0.003964519;0.386724578;0.094483981;0.37846752;0.378203855;0.378201978
4.3;0.0086;0.002;0.964005073;-0.003871483;0.396178808;0.094600646;0.390752972;0.38732562;0.387324899
4.4;0.0088;0.002;0.9636224;-0.003782662;0.405644712;0.094717456;0.396730091;0.396456331;0.396454451
4.5;0.009;0.002;0.963248407;-0.003697842;0.415122304;0.094834409;0.40903897;0.405593788;0.405593012
4.6;0.0092;0.002;0.962882705;-0.003616817;0.424611599;0.094951507;0.408693984;0.414740314;0.414738431
4.7;0.0094;0.002;0.962524923;-0.003539397;0.434112611;0.09506875;0.414680924;0.423893805;0.423892978
4.8;0.0096;0.002;0.962174711;-0.003465397;0.443625354;0.095186137;0.427004442;0.433056479;0.433054592
4.9;0.0098;0.002;0.961831736;-0.003394644;0.453149843;0.095303669;0.432999836;0.442226319;0.442225445
5;0.01;0.002;0.96149568;-0.003326974;0.462686092;0.095421346;0.445347598;0.451405449;0.451403559
5.1;0.0102;0.002;0.961166243;-0.003262231;0.472234117;0.095539169;0.451351727;0.460591931;0.460591014
5.2;0.0104;0.002;0.960843141;-0.003200266;0.481793931;0.095657137;0.463724041;0.469787803;0.469785909
5.3;0.0106;0.002;0.960526102;-0.00314094;0.491365549;0.095775251;0.469737161;0.478991199;0.478990243
5.4;0.0108;0.002;0.96021487;-0.003084119;0.500948986;0.09589351;0.482134313;0.488204079;0.488202182
5.5;0.011;0.002;0.959909199;-0.003029676;0.510544256;0.096011916;0.488156663;0.497424643;0.49742365
5.6;0.0112;0.002;0.959608859;-0.002977493;0.520151374;0.096130468;0.500578923;0.506654779;0.506652879
5.7;0.0114;0.002;0.959313629;-0.002927456;0.529770355;0.096249166;0.506610725;0.515892748;0.515891721
5.8;0.0116;0.002;0.9590233;-0.002879457;0.539401212;0.096368011;0.519058345;0.525140371;0.525138467
5.9;0.0118;0.002;0.958737673;-0.002833394;0.549043962;0.096487002;0.525099804;0.534395966;0.534394907
6;0.012;0.002;0.95845656;-0.002789169;0.558698618;0.096606141;0.537573021;0.543661294;0.543659386
6.1;0.0122;0.002;0.958179781;-0.002746693;0.568365195;0.096725427;0.54362433;0.552934724;0.552933635
6.2;0.0124;0.002;0.957907166;-0.002705876;0.578043708;0.096844859;0.556123368;0.56221796;0.562216048
6.3;0.0126;0.002;0.957638553;-0.002666636;0.587734172;0.09696444;0.562184707;0.571509419;0.571508303
6.4;0.0128;0.002;0.957373789;-0.002628896;0.597436601;0.097084168;0.574709779;0.580810756;0.58080884
6.5;0.013;0.002;0.957112726;-0.002592581;0.60715101;0.097204043;0.580781314;0.59012043;0.590119288
6.6;0.0132;0.002;0.956855227;-0.00255762;0.616877414;0.097324067;0.593332622;0.599440049;0.599438129
6.7;0.0134;0.002;0.95660116;-0.002523946;0.626615828;0.097444239;0.59941451;0.608768113;0.608766946
6.8;0.0136;0.002;0.956350397;-0.002491497;0.636366267;0.09756456;0.611992247;0.618106184;0.618104261
6.9;0.0138;0.002;0.956102821;-0.002460211;0.646128745;0.097685029;0.618084638;0.627452804;0.627451615
7;0.014;0.002;0.955858318;-0.002430032;0.655903278;0.097805646;0.630688986;0.636809492;0.636807565
7.1;0.0142;0.002;0.95561678;-0.002400906;0.66568988;0.097926413;0.636792019;0.646174825;0.646173614
7.2;0.0144;0.002;0.955378104;-0.002372781;0.675488565;0.098047329;0.649423154;0.655550284;0.655548353
7.3;0.0146;0.002;0.955142192;-0.002345608;0.68529935;0.098168394;0.655536961;0.66493448;0.664933249
7.4;0.0148;0.002;0.954908952;-0.002319342;0.695122249;0.098289609;0.668195053;0.674328859;0.674326925
7.5;0.015;0.002;0.954678295;-0.002293939;0.704957277;0.098410973;0.674319759;0.683732062;0.683730812
7.6;0.0152;0.002;0.954450137;-0.002269357;0.714804449;0.098532487;0.687004969;0.693145503;0.693143564
7.7;0.0154;0.002;0.954224398;-0.002245556;0.724663779;0.098654151;0.693140694;0.702567851;0.702566582
7.8;0.0156;0.002;0.954001001;-0.002222499;0.734535284;0.098775965;0.705853178;0.712000489;0.711998547
7.9;0.0158;0.002;0.953779874;-0.002200151;0.744418978;0.09889793;0.712000036;0.721442114;0.721440828
8;0.016;0.002;0.953560948;-0.002178478;0.754314875;0.099020046;0.724739945;0.730894081;0.730892134
8.1;0.0162;0.002;0.953344157;-0.002157447;0.764222992;0.099142312;0.730898045;0.740355111;0.740353807
8.2;0.0164;0.002;0.953129438;-0.00213703;0.774143342;0.099264729;0.743665526;0.749826532;0.749824581
8.3;0.0166;0.002;0.952916732;-0.002117196;0.784075942;0.099387297;0.749834972;0.759307089;0.75930577
8.4;0.0168;0.002;0.95270598;-0.002097919;0.794020807;0.099510017;0.762630167;0.768798086;0.768796132
8.5;0.017;0.002;0.95249713;-0.002079173;0.803977951;0.099632888;0.768811058;0.778298291;0.778296956
8.6;0.0172;0.002;0.952290129;-0.002060933;0.81394739;0.099755911;0.781634106;0.787808983;0.787807024
8.7;0.0174;0.002;0.952084927;-0.002043175;0.823929138;0.099879086;0.78782654;0.79732895;0.7973276
8.8;0.0176;0.002;0.951881479;-0.002025879;0.833923212;0.100002412;0.800677575;0.80685945;0.806857487
8.9;0.0178;0.002;0.951679737;-0.002009022;0.843929626;0.100125892;0.806881643;0.816399293;0.816397929
9;0.018;0.002;0.95147966;-0.001992584;0.853948395;0.100249523;0.819760799;0.825949713;0.825947746
9.1;0.0182;0.002;0.951281207;-0.001976548;0.863979535;0.100373307;0.825976592;0.835509541;0.835508163
9.2;0.0184;0.002;0.951084338;-0.001960894;0.874023062;0.100497245;0.838883996;0.845079989;0.845078018
9.3;0.0186;0.002;0.950889016;-0.001945606;0.884078989;0.100621335;0.845111601;0.854659908;0.854658517
9.4;0.0188;0.002;0.950695205;-0.001930667;0.894147334;0.100745578;0.85804738;0.864250492;0.864248516
9.5;0.019;0.002;0.950502871;-0.001916063;0.90422811;0.100869975;0.864286881;0.873850607;0.873849202
9.6;0.0192;0.002;0.950311982;-0.001901779;0.914321334;0.100994525;0.87725116;0.883461428;0.883459449
9.7;0.0194;0.002;0.950122505;-0.0018878;0.92442702;0.101119229;0.88350264;0.893081841;0.893080424
9.8;0.0196;0.002;0.949934412;-0.001874114;0.934545185;0.101244088;0.89649554;0.902713003;0.902711019
9.9;0.0198;0.002;0.949747673;-0.001860708;0.944675843;0.1013691;0.90275908;0.912353813;0.912352384
10;0.02;0.002;0.949562261;-0.001847571;0.95481901;0.101494267;0.915780722;0.922005415;0.922003427
10.1;0.0202;0.002;0.94937815;-0.001834691;0.964974701;0.101619588;0.922056398;0.931666722;0.93166528
10.2;0.0204;0.002;0.949195315;-0.001822057;0.975142933;0.101745064;0.935106901;0.941338861;0.941336868
10.3;0.0206;0.002;0.949013731;-0.001809659;0.985323719;0.101870695;0.941394792;0.951020761;0.951019308
10.4;0.0208;0.002;0.948833376;-0.001797488;0.995517077;0.101996481;0.954474272;0.960713534;0.960711537
10.5;0.021;0.002;0.948654226;-0.001785534;1.005723021;0.102122422;0.960774451;0.970416123;0.970414658
10.6;0.0212;0.002;0.948476262;-0.001773789;1.015941566;0.102248519;0.973883025;0.980129624;0.980127623
10.7;0.0214;0.002;0.948299462;-0.001762245;1.02617273;0.102374771;0.980195567;0.989852996;0.98985152
10.8;0.0216;0.002;0.948123807;-0.001750893;1.036416526;0.10250118;0.993333347;0.99958732;0.999585314
10.9;0.0218;0.002;0.947949277;-0.001739726;1.046672971;0.102627744;0.999658324;1.009331567;1.00933008
11;0.022;0.002;0.947775855;-0.001728737;1.05694208;0.102754465;1.012825426;1.019086805;1.019084795
11.1;0.0222;0.002;0.947603524;-0.00171792;1.067223869;0.102881343;1.019162909;1.028852019;1.028850521
11.2;0.0224;0.002;0.947432266;-0.001707268;1.077518354;0.103008376;1.032359443;1.038628263;1.038626249
11.3;0.0226;0.002;0.947262065;-0.001696774;1.08782555;0.103135567;1.038709502;1.048414534;1.048413026
11.4;0.0228;0.002;0.947092906;-0.001686434;1.098145472;0.103262915;1.051935581;1.058211874;1.058209856
11.5;0.023;0.002;0.946924774;-0.001676241;1.108478138;0.10339042;1.058298284;1.068019293;1.068017774
11.6;0.0232;0.002;0.946757653;-0.00166619;1.118823562;0.103518083;1.071554017;1.077837818;1.077835796
11.7;0.0234;0.002;0.946591531;-0.001656276;1.12918176;0.103645903;1.077929434;1.087666473;1.087664943
11.8;0.0236;0.002;0.946426394;-0.001646495;1.139552748;0.103773881;1.091214931;1.097506273;1.097504245
11.9;0.0238;0.002;0.946262228;-0.001636843;1.149936541;0.103902017;1.097603128;1.107356251;1.107354711
12;0.024;0.002;0.946099021;-0.001627314;1.160333156;0.104030311;1.110918498;1.117217413;1.117215381
12.1;0.0242;0.002;0.945936761;-0.001617904;1.170742609;0.104158764;1.117319542;1.127088802;1.127087253
12.2;0.0244;0.002;0.945775436;-0.001608611;1.181164914;0.104287375;1.130664893;1.136971413;1.136969377
12.3;0.0246;0.002;0.945615035;-0.001599429;1.191600089;0.104416145;1.137078849;1.146864301;1.146862741
12.4;0.0248;0.002;0.945455547;-0.001590356;1.202048149;0.104545074;1.150454289;1.156768447;1.156766406
12.5;0.025;0.002;0.94529696;-0.001581389;1.212509109;0.104674162;1.156881222;1.166682918;1.166681348
12.6;0.0252;0.002;0.945139266;-0.001572523;1.222982986;0.10480341;1.170286858;1.176608685;1.176606641
12.7;0.0254;0.002;0.944982452;-0.001563756;1.233469796;0.104932817;1.176726833;1.186544827;1.186543247
12.8;0.0256;0.002;0.944826511;-0.001555086;1.243969555;0.105062384;1.190162771;1.1964923;1.196490251
12.9;0.0258;0.002;0.944671432;-0.001546509;1.254482279;0.105192111;1.196615852;1.206450196;1.206448607
13;0.026;0.002;0.944517206;-0.001538022;1.265007983;0.105321999;1.210082199;1.216419462;1.216417408
13.1;0.0262;0.002;0.944363825;-0.001529624;1.275546684;0.105452046;1.216548449;1.226399196;1.226397597
13.2;0.0264;0.002;0.944211279;-0.001521311;1.286098397;0.105582254;1.23004531;1.236390337;1.236388279
13.3;0.0266;0.002;0.94405956;-0.001513082;1.29666314;0.105712623;1.236524792;1.246391995;1.246390387
13.4;0.0268;0.002;0.94390866;-0.001504934;1.307240927;0.105843153;1.250052273;1.256405096;1.256403033
13.5;0.027;0.002;0.94375857;-0.001496865;1.317831776;0.105973844;1.256545049;1.26642876;1.266427143
13.6;0.0272;0.002;0.943609284;-0.001488874;1.328435702;0.106104697;1.270103254;1.276463906;1.276461838
13.7;0.0274;0.002;0.943460793;-0.001480958;1.339052721;0.106235711;1.276609387;1.28650966;1.286508033
13.8;0.0276;0.002;0.94331309;-0.001473116;1.349682849;0.106366886;1.290198422;1.296566931;1.296564859
13.9;0.0278;0.002;0.943166168;-0.001465345;1.360326103;0.106498224;1.296717972;1.306634858;1.306633222
14;0.028;0.002;0.943020019;-0.001457644;1.370982499;0.106629724;1.310337941;1.31671434;1.316712263
14.1;0.0282;0.002;0.942874636;-0.001450012;1.381652053;0.106761386;1.31687097;1.326804523;1.326802877
14.2;0.0284;0.002;0.942730014;-0.001442447;1.392334782;0.106893211;1.330521977;1.336906297;1.336904215
14.3;0.0286;0.002;0.942586145;-0.001434948;1.403030701;0.107025199;1.337068546;1.347018817;1.347017163
14.4;0.0288;0.002;0.942443022;-0.001427513;1.413739827;0.107157349;1.350750696;1.357142966;1.35714088
14.5;0.029;0.002;0.94230064;-0.001420141;1.424462176;0.107289663;1.357310864;1.367277907;1.367276243
14.6;0.0292;0.002;0.942158992;-0.00141283;1.435197765;0.10742214;1.37102426;1.377424512;1.377422421
14.7;0.0294;0.002;0.942018072;-0.00140558;1.44594661;0.107554781;1.377598089;1.387581955;1.387580282
14.8;0.0296;0.002;0.941877874;-0.001398389;1.456708727;0.107687586;1.391342834;1.397751098;1.397749003
14.9;0.0298;0.002;0.941738392;-0.001391256;1.467484133;0.107820554;1.397930384;1.407931125;1.407929443
15;0.03;0.002;0.941599621;-0.00138418;1.478272843;0.107953687;1.411706582;1.418122888;1.418120788
15.1;0.0302;0.002;0.941461555;-0.00137716;1.489074875;0.108086984;1.418307911;1.42832558;1.428323889
15.2;0.0304;0.002;0.941324187;-0.001370195;1.499890246;0.108220446;1.432115665;1.438540045;1.43853794
15.3;0.0306;0.002;0.941187514;-0.001363284;1.51071897;0.108354072;1.438730834;1.448765482;1.448763783
15.4;0.0308;0.002;0.941051529;-0.001356426;1.521561065;0.108487864;1.452570247;1.45900273;1.459000621
15.5;0.031;0.002;0.940916227;-0.001349621;1.532416548;0.10862182;1.459199314;1.469250995;1.469249286
15.6;0.0312;0.002;0.940781603;-0.001342867;1.543285435;0.108755942;1.473070489;1.479511106;1.479508992
15.7;0.0314;0.002;0.940647652;-0.001336163;1.554167742;0.10889023;1.479713514;1.489782279;1.489780562
15.8;0.0316;0.002;0.940514369;-0.00132951;1.565063487;0.109024683;1.493616554;1.500065334;1.500063215
15.9;0.0318;0.002;0.940381748;-0.001322905;1.575972684;0.109159303;1.500273594;1.510359495;1.51035777
16;0.032;0.002;0.940249786;-0.001316349;1.586895353;0.109294089;1.514208602;1.520665576;1.520663452
16.1;0.0322;0.002;0.940118477;-0.00130984;1.597831508;0.109429041;1.520879717;1.530982806;1.530981072
16.2;0.0324;0.002;0.939987816;-0.001303379;1.608781166;0.10956416;1.534846795;1.541311992;1.541309864
16.3;0.0326;0.002;0.9398578;-0.001296964;1.619744345;0.109699445;1.541532042;1.551652372;1.551650629
16.4;0.0328;0.002;0.939728422;-0.001290594;1.630721061;0.109834898;1.555531293;1.562004744;1.562002611
16.5;0.033;0.002;0.939599679;-0.00128427;1.64171133;0.109970518;1.56223073;1.572368354;1.572366602
16.6;0.0332;0.002;0.939471567;-0.00127799;1.65271517;0.110106305;1.576262257;1.582743991;1.582741853
16.7;0.0334;0.002;0.93934408;-0.001271754;1.663732597;0.11024226;1.582975943;1.593130911;1.593129151
16.8;0.0336;0.002;0.939217214;-0.001265561;1.674763628;0.110378383;1.597039847;1.603529895;1.603527752
16.9;0.0338;0.002;0.939090966;-0.001259411;1.685808279;0.110514674;1.603767839;1.613940204;1.613938435
17;0.034;0.002;0.938965331;-0.001253304;1.696866568;0.110651133;1.617864223;1.624362614;1.624360466
17.1;0.0342;0.002;0.938840304;-0.001247238;1.707938512;0.110787761;1.624606578;1.634796393;1.634794616
17.2;0.0344;0.002;0.938715882;-0.001241214;1.719024126;0.110924558;1.638735544;1.645242309;1.645240156
17.3;0.0346;0.002;0.93859206;-0.001235231;1.730123429;0.111061523;1.645492321;1.655699637;1.655697852
17.4;0.0348;0.002;0.938468834;-0.001229288;1.741236436;0.111198658;1.659653972;1.666169139;1.666166981
17.5;0.035;0.002;0.938346201;-0.001223385;1.752363166;0.111335961;1.666425227;1.676650097;1.676648302
17.6;0.0352;0.002;0.938224156;-0.001217521;1.763503634;0.111473435;1.680619664;1.687143263;1.687141101
17.7;0.0354;0.002;0.938102696;-0.001211697;1.774657859;0.111611078;1.687405454;1.69764793;1.697646127
17.8;0.0356;0.002;0.937981815;-0.001205911;1.785825856;0.111748891;1.70163278;1.708164841;1.708162674
17.9;0.0358;0.002;0.937861512;-0.001200164;1.797007642;0.111886874;1.708433162;1.718693296;1.718691485
18;0.036;0.002;0.937741781;-0.001194455;1.808203236;0.112025028;1.722693479;1.729234032;1.72923186
18.1;0.0362;0.002;0.93762262;-0.001188783;1.819412654;0.112163352;1.729508509;1.739786354;1.739784535
18.2;0.0364;0.002;0.937504024;-0.001183148;1.830635912;0.112301847;1.743801919;1.750350994;1.750348817
18.3;0.0366;0.002;0.937385989;-0.00117755;1.841873029;0.112440513;1.750631656;1.760927263;1.760925435
18.4;0.0368;0.002;0.937268512;-0.001171989;1.853124021;0.11257935;1.76495826;1.771515886;1.771513704
18.5;0.037;0.002;0.93715159;-0.001166464;1.864388905;0.112718359;1.771802759;1.782116181;1.782114345
18.6;0.0372;0.002;0.937035218;-0.001160975;1.875667698;0.112857539;1.786162661;1.792728866;1.792726679
18.7;0.0374;0.002;0.936919394;-0.001155521;1.886960418;0.112996892;1.793021977;1.803353267;1.803351422
18.8;0.0376;0.002;0.936804113;-0.001150102;1.898267082;0.113136416;1.807415278;1.813990094;1.813987902
18.9;0.0378;0.002;0.936689372;-0.001144719;1.909587707;0.113276112;1.81428947;1.824638679;1.824636826
19;0.038;0.002;0.936575168;-0.001139369;1.92092231;0.113415981;1.836277337;1.835299727;1.835297529
19.1;0.0382;0.002;0.936461497;-0.001134054;1.932270909;0.113556023;1.850746197;1.845972575;1.845970714
19.2;0.0384;0.002;0.936348356;-0.001128773;1.943633521;0.113696238;1.857645549;1.856657923;1.856655721
19.3;0.0386;0.002;0.936235741;-0.001123526;1.955010162;0.113836625;1.872148125;1.867355114;1.867353245
19.4;0.0388;0.002;0.93612365;-0.001118312;1.966400852;0.113977187;1.879062498;1.878064841;1.878062633
19.5;0.039;0.002;0.936012078;-0.001113131;1.977805606;0.114117921;1.893598894;1.888786453;1.888784576
19.6;0.0392;0.002;0.935901022;-0.001107983;1.989224442;0.11425883;1.900528344;1.899520638;1.899518425
19.7;0.0394;0.002;0.93579048;-0.001102868;2.000657377;0.114399912;1.915098661;1.910266751;1.910264866
19.8;0.0396;0.002;0.935680448;-0.001097785;2.01210443;0.114541169;1.922043245;1.921025472;1.921023255
19.9;0.0398;0.002;0.935570922;-0.001092734;2.023565617;0.1146826;1.936647585;1.931796165;1.931794271
20;0.04;0.002;0.9354619;-0.001087714;2.035040956;0.114824205;1.943607358;1.942579502;1.94257728
20.1;0.0402;0.002;0.935353378;-0.001082727;2.046530464;0.114965986;1.958245823;1.953374853;1.953372951
20.2;0.0404;0.002;0.935245354;-0.00107777;2.058034159;0.115107942;1.965220841;1.964182885;1.964180657
20.3;0.0406;0.002;0.935137823;-0.001072845;2.069552058;0.115250072;1.979893534;1.975002973;1.975001063
20.4;0.0408;0.002;0.935030784;-0.00106795;2.081084179;0.115392379;1.986883852;1.985835778;1.985833546
20.5;0.041;0.002;0.934924232;-0.001063086;2.092630539;0.115534861;2.001590876;1.996680682;1.996678764
20.6;0.0412;0.002;0.934818165;-0.001058253;2.104191157;0.115677519;2.008596549;2.00753834;2.007536102
20.7;0.0414;0.002;0.934712581;-0.00105345;2.115766049;0.115820353;2.023338005;2.018408138;2.018406213
20.8;0.0416;0.002;0.934607475;-0.001048676;2.127355233;0.115963364;2.030359089;2.029290727;2.029288484
20.9;0.0418;0.002;0.934502844;-0.001043932;2.138958728;0.116106551;2.045135081;2.040185499;2.040183565
21;0.042;0.002;0.934398687;-0.001039218;2.150576549;0.116249915;2.052171631;2.051093098;2.05109085
21.1;0.0422;0.002;0.934295;-0.001034533;2.162208717;0.116393456;2.06698226;2.062012922;2.06201098
21.2;0.0424;0.002;0.934191779;-0.001029877;2.173855247;0.116537174;2.074034332;2.07294561;2.072943356
21.3;0.0426;0.002;0.934089023;-0.00102525;2.185516157;0.116681069;2.088879701;2.083890565;2.083888615
21.4;0.0428;0.002;0.933986729;-0.001020652;2.197191466;0.116825143;2.095947349;2.09484842;2.094846161
21.5;0.043;0.002;0.933884892;-0.001016082;2.208881192;0.116969394;2.11082756;2.105818584;2.105816627
21.6;0.0432;0.002;0.933783511;-0.00101154;2.220585351;0.117113823;2.11791084;2.116801686;2.116799422
21.7;0.0434;0.002;0.933682583;-0.001007026;2.232303962;0.117258431;2.132825996;2.127797138;2.127795173
21.8;0.0436;0.002;0.933582105;-0.00100254;2.244037043;0.117403217;2.139924962;2.138805565;2.138803295
21.9;0.0438;0.002;0.933482074;-0.000998082;2.255784612;0.117548182;2.154875166;2.149826384;2.149824411
22;0.044;0.002;0.933382488;-0.000993651;2.267546686;0.117693326;2.161989874;2.160860214;2.16085794
22.1;0.0442;0.002;0.933283343;-0.000989247;2.279323283;0.117838649;2.176975228;2.171906479;2.171904498
22.2;0.0444;0.002;0.933184638;-0.000984871;2.291114421;0.117984152;2.184105732;2.182965792;2.182963512
22.3;0.0446;0.002;0.933086368;-0.000980521;2.302920119;0.118129834;2.199126339;2.194037581;2.194035592
22.4;0.0448;0.002;0.932988532;-0.000976198;2.314740394;0.118275696;2.206272694;2.205122454;2.205120169
22.5;0.045;0.002;0.932891128;-0.000971902;2.326575265;0.118421739;2.221328657;2.216219847;2.21621785
22.6;0.0452;0.002;0.932794151;-0.000967632;2.338424748;0.118567961;2.228490918;2.22733036;2.22732807
22.7;0.0454;0.002;0.9326976;-0.000963388;2.350288863;0.118714365;2.243582339;2.238453434;2.238451429
22.8;0.0456;0.002;0.932601473;-0.00095917;2.362167627;0.118860949;2.250760561;2.249589666;2.24958737
22.9;0.0458;0.002;0.932505766;-0.000954978;2.374061059;0.119007713;2.265887543;2.2607385;2.260736487
23;0.046;0.002;0.932410476;-0.000950811;2.385969176;0.11915466;2.27308178;2.271900529;2.271898228
23.1;0.0462;0.002;0.932315602;-0.00094667;2.397891997;0.119301787;2.288244427;2.283075203;2.283073182
23.2;0.0464;0.002;0.932221141;-0.000942555;2.409829539;0.119449097;2.295454734;2.294263107;2.294260801
23.3;0.0466;0.002;0.932127091;-0.000938464;2.421781822;0.119596588;2.310653149;2.305463699;2.30546167
23.4;0.0468;0.002;0.932033448;-0.000934398;2.433748863;0.119744261;2.317879579;2.316677558;2.316675247
23.5;0.047;0.002;0.93194021;-0.000930358;2.44573068;0.119892117;2.333113865;2.327904146;2.32790211
23.6;0.0472;0.002;0.931847375;-0.000926341;2.457727292;0.120040155;2.340356474;2.339144039;2.339141722
23.7;0.0474;0.002;0.931754941;-0.00092235;2.469738717;0.120188376;2.355626734;2.350396702;2.350394658
23.8;0.0476;0.002;0.931662905;-0.000918382;2.481764973;0.12033678;2.362885576;2.361662707;2.361660385
23.9;0.0478;0.002;0.931571264;-0.000914439;2.493806079;0.120485367;2.378191913;2.372941524;2.372939472
24;0.048;0.002;0.931480016;-0.000910519;2.505862053;0.120634138;2.385467043;2.38423372;2.384231393
24.1;0.0482;0.002;0.931389159;-0.000906624;2.517932913;0.120783092;2.40080956;2.39553877;2.395536711
24.2;0.0484;0.002;0.931298691;-0.000902752;2.530018678;0.12093223;2.408101032;2.406857236;2.406854903
24.3;0.0486;0.002;0.931208608;-0.000898904;2.542119365;0.121081553;2.423479833;2.418188598;2.41818653
24.4;0.0488;0.002;0.931118909;-0.000895079;2.554234994;0.12123106;2.430787701;2.429533412;2.429531074
24.5;0.049;0.002;0.931029592;-0.000891277;2.566365583;0.121380751;2.44620289;2.440891164;2.440889089
24.6;0.0492;0.002;0.930940653;-0.000887498;2.578511151;0.121530628;2.453527209;2.452262406;2.452260062
24.7;0.0494;0.002;0.930852091;-0.000883742;2.590671715;0.121680689;2.468978888;2.463646627;2.463644545
24.8;0.0496;0.002;0.930763904;-0.000880009;2.602847295;0.121830936;2.476319712;2.475044376;2.475042026
24.9;0.0498;0.002;0.930676089;-0.000876299;2.615037908;0.121981368;2.491807986;2.486455145;2.486453055
