Time,Strain,Strain Derivative,Reduced Relaxation Function,Reduced Relaxation Function Derivative,Elastic Response,Elastic Response Derivative,Stress,Stress by Integral,Stress by dG
910.5000000001385,0.06,0,0.6588862680836356,-4.596088579403967E-05,2.3280493673549496,0,1.5461677247339285,1.546082474319519,1.5460824727257778
910.6000000001385,0.06,0,0.6588816726147535,-4.5948492404390063E-05,2.3280493673549496,0,1.5461537327148411,1.546068495184727,1.5460684955251773
910.7000000001385,0.06,0,0.6588770783850433,-4.593610235662792E-05,2.3280493673549496,0,1.5461397444687144,1.5460545217706567,1.5460545201674771
910.8000000001385,0.06,0,0.6588724853941708,-4.5923715649852056E-05,2.3280493673549496,0,1.546125759994528,1.5460405501892183,1.5460405505037822
910.9000000001386,0.06,0,0.658867893641802,-4.591133228316161E-05,2.3280493673549496,0,1.5461117792912664,1.5460265842682475,1.546026582681999
911.0000000001386,0.06,0,0.6588633031276029,-4.5898952255655886E-05,2.3280493673549496,0,1.5460978023579168,1.546012620201509,1.5460126205511528
911.1000000001386,0.06,0,0.6588587138512396,-4.5886575566434514E-05,2.3280493673549496,0,1.5460838291934524,1.5459986618498078,1.545998660261221
911.2000000001386,0.06,0,0.6588541258123783,-4.587420221459727E-05,2.3280493673549496,0,1.5460698597968656,1.5459847053409703,1.5459847056591602
911.3000000001387,0.06,0,0.6588495390106854,-4.586183219924428E-05,2.3280493673549496,0,1.546055894167137,1.5459707544914636,1.5459707528970192
911.4000000001387,0.06,0,0.6588449534458273,-4.584946551947581E-05,2.3280493673549496,0,1.546041932303253,1.545956805497326,1.5459568058196809
911.5000000001387,0.06,0,0.6588403691174703,-4.5837102174392457E-05,2.3280493673549496,0,1.5460279742041971,1.5459428621545612,1.5459428605812748
911.6000000001387,0.06,0,0.6588357860252813,-4.582474216309499E-05,2.3280493673549496,0,1.546014019868953,1.5459289206762605,1.545928921024607
