Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;Stress by dG
515,4;0,02;0,9058654725463204;1,53;1,3859741729958703;1,5229141439561182
516,4;0,02;0,9058565183672916;1,53;1,3859604731019561;1,5229512072610023
517,4;0,02;0,9058476282740602;1,53;1,3859468712593122;1,522988103000309
518,4;0,02;0,9058388018079587;1,53;1,3859333667661768;1,5230248316740735
519,4;0,02;0,9058300385136029;1,53;1,3859199589258124;1,523061393783759
520,4;0,02;0,905821337938867;1,53;1,3859066470464665;1,5230977898322073
521,4;0,02;0,9058126996348617;1,53;1,3858934304413384;1,5231340203235952
522,4;0,02;0,9058041231559101;1,53;1,3858803084285425;1,5231700857633903
523,4;0,02;0,9057956080595254;1,53;1,3858672803310739;1,523205986658302
524,4;0,02;0,9057871539063874;1,53;1,3858543454767729;1,523241723516243
525,4;0,02;0,9057787602603202;1,53;1,38584150319829;1,5232772968462862
526,4;0,02;0,9057704266882699;1,53;1,385828752833053;1,523312707158615
527,4;0,02;0,9057621527602817;1,53;1,3858160937232311;1,523347954964494
528,4;0,02;0,905753938049478;1,53;1,3858035252157015;1,523383040776211
529,4;0,02;0,9057457821320367;1,53;1,3857910466620162;1,523417965107052
530,4;0,02;0,9057376845871689;1,53;1,3857786574183684;1,5234527284712511
531,4;0,02;0,9057296449970971;1,53;1,3857663568455585;1,5234873313839534
532,4;0,02;0,9057216629470342;1,53;1,3857541443089623;1,5235217743611744
533,4;0,02;0,9057137380251614;1,53;1,385742019178497;1,523556057919765
534,4;0,02;0,9057058698226078;1,53;1,38572998082859;1,5235901825773668
535,4;0,02;0,9056980579334284;1,53;1,3857180286381454;1,5236241488523807
536,4;0,02;0,9056903019545838;1,53;1,385706161990513;1,5236579572639264
537,4;0,02;0,9056826014859191;1,53;1,3856943802734563;1,523691608331802
538,4;0,02;0,9056749561301434;1,53;1,3856826828791193;1,5237251025764582
539,4;0,02;0,9056673654928091;1,53;1,385671069203998;1,523758440518949
540,4;0,02;0,9056598291822919;1,53;1,3856595386489068;1,5237916226809074
541,4;0,02;0,9056523468097704;1,53;1,3856480906189488;1,523824649584504
542,4;0,02;0,9056449179892058;1,53;1,3856367245234849;1,523857521752415
543,4;0,02;0,9056375423373222;1,53;1,385625439776103;1,5238902397077883
544,4;0,02;0,9056302194735871;1,53;1,3856142357945884;1,523922803974209
545,4;0,02;0,9056229490201915;1,53;1,385603112000893;1,5239552150756681
546,4;0,02;0,90561573060203;1,53;1,385592067821106;1,5239874735365266
547,4;0,02;0,9056085638466823;1,53;1,385581102685424;1,5240195798814868
548,4;0,02;0,9056014483843935;1,53;1,385570216028122;1,5240515346355596
