Time;Input 0;Input 1;Input 2;Input 3;Input 4;Input 5;Input 6;Input 7;Input 8;Input 9;
1,4000000000000001;0,7922648568279141;0,7969709635631491;0,7996263059634903;0,8014685661532326;0,802874370550711;0,8040083024497274;0,8049568997733233;0,8057712209606779;0,8064838797675766;0,8071169578345674;
1,5000000000000002;0,7899576720433387;0,7947160465734606;0,7974008802071596;0,7992636012328206;0,8006850190237116;0,801831544797718;0,8027906776006666;0,8036140429460028;0,804334616810175;0,8049747260807516;
1,6000000000000003;0,7877994448123447;0,7926067125992976;0,79531913343942;0,7972009942988487;0,7986370174438738;0,799795324001166;0,8007643120868738;0,8015961376769934;0,8023241155827734;0,8029708021050499;
1,7000000000000004;0,7857721019577721;0,7906252978997635;0,7933636329369713;0,7952634729066024;0,796713215672952;0,7978825885751002;0,7988608342759449;0,7997006070444537;0,8004355399782459;0,8010884048787972;
1,8000000000000005;0,7838606722712004;0,7887571704295839;0,7915199380217004;0,7934367291473241;0,79489940711673;0,7960792136463388;0,797066187658904;0,7979134532265039;0,7986549435351297;0,7993136335656648;
1,9000000000000006;0,7820526148941038;0,7869900734353582;0,7897759522417948;0,7917087777854555;0,7931836914073024;0,7943733673018333;0,7953685975890116;0,7962229507365347;0,7969706437896434;0,7976348439204523;
2,0000000000000004;0,7803373201714586;0,7853136376170076;0,7881214419134532;0,7900694792269326;0,7915560007492397;0,792755039659448;0,7937581026318342;0,7946191797299315;0,7953727572947884;0,7960421848293516;
2,1000000000000005;0,7787057324148896;0,7837190124369823;0,7865476722520645;0,7885101789958198;0,7900077419490954;0,7912156869566302;0,792226200376521;0,7930936732941167;0,7938528482045465;0,7945272480437823;
2,2000000000000006;0,7771500605036064;0,7821985832773476;0,7850471282284928;0,7870234311570761;0,7885315217966186;0,7897479585113226;0,7907655757182227;0,7916391468654131;0,7924036586835576;0,7930827994720205;
2,3000000000000007;0,7756635528682431;0,7807457515212214;0,7836132975267494;0,7856027832697402;0,7871209335406902;0,7883454844261605;0,7893698895897968;0,7902492878428111;0,7910188992928315;0,7917025702506535;
2,400000000000001;0,7742403203993203;0,779354761473131;0,7822404997279939;0,7842426071414361;0,7857703888422581;0,7870027085080687;0,7880336126900717;0,7889185900104324;0,7896930840197433;0,7903810923142648;
2,500000000000001;0,7728751955305726;0,7780205626347176;0,7809237503874865;0,7829379641550164;0,7844749840546058;0,7857147553177302;0,7867518931767945;0,7876422217828695;0,7884213990068034;0,7891135675536535;
2,600000000000001;0,7715636189766882;0,7767386990083608;0,7796586517859667;0,7816844970243886;0,7832303927456561;0,7844773233101375;0,7855204503243816;0,7864159203069245;0,787199597041956;0,7878957626512999;
2,700000000000001;0,7703015478581758;0,7755052193034171;0,7784413043102746;0,7804783419899114;0,7820327785151145;0,7832865981532416;0,7843354882621018;0,7852359055599427;0,7860239119720995;0,7867239237748798;
2,800000000000001;0,7690853805430097;0,7743166034805294;0,777268233958358;0,7793160569899319;0,7808787236746237;0,7821391818183602;0,7831936254076887;0,7840988100780455;0,7848909886891599;0,7855947067923824;
2,9000000000000012;0,7679118946828866;0,7731697021916334;0,7761363325713225;0,7781945624423474;0,7797651704486537;0,7810320341193006;0,7820918362894124;0,7830016210210989;0,7837978254076322;0,7845051197384906;
3,0000000000000013;0,7667781957584343;0,772061686490841;0,7750428082020273;0,7771110920695199;0,7786893721476242;0,7799624241663508;0,7810274032350321;0,7819416320633705;0,7827417257317583;0,7834524750385666;
3,1000000000000014;0,765681674064589;0,7709900057942864;0,7739851436247586;0,7760631517894159;0,7776488523501387;0,7789278897833098;0,7799978759852482;0,7809164031755974;0,7817202585851625;0,7824343495693769;
3,2000000000000015;0,7646199685274403;0,769952352516678;0,7729610614342876;0,775048485135548;0,7766413705677865;0,7779262033697988;0,7790010377212393;0,7799237267943611;0,7807312245043566;0,7814485510628649;
3,3000000000000016;0,7635909360905818;0,7689466321511809;0,7719684945170668;0,7740650439996632;0,775664893195003;0,7769553430182254;0,7780348763214205;0,778961599198852;0,7797726271205274;0,7804930896812354;
3,4000000000000017;0,7625926256728678;0,7679709378171439;0,771005560931839;0,7731109637433017;0,7747175687968647;0,7760134679437329;0,7770975599103103;0,7780281961618213;0,7788426488998291;0,7795661538366123;
3,5000000000000018;0,7616232559021237;0,7670235284982394;0,7700705424323913;0,7721845419180157;0,7737977069799897;0,7750988974766422;0,7761874159526491;0,7771218521309835;0,7779396304011749;0,7786660895166843;
3,600000000000002;0,7606811959862959;0,7661028103469643;0,7691618660165681;0,7712842199840234;0,7729037602406427;0,7742100930149716;0,7753029132932694;0,7762410423438715;0,777062052456713;0,7777913825234798;
3,700000000000002;0,7597649492060508;0,7652073205512033;0,7682780880038382;0,7704085675341688;0,7720343083004041;0,7733456424502134;0,7744426466582509;0,7753843673937003;0,7762085207943229;0,7769406431461681;
3,800000000000002;0,7588731386091995;0,7643357133527385;0,7674178802366625;0,7695562686221548;0,7711880445312148;0,7725042466704659;0,773605323223377;0,7745505398539023;0,7753777527112267;0,7761125928782673;
3,900000000000002;0,7580044945636637;0,763486747882194;0,7665800180745409;0,7687261098669758;0,7703637641440406;0,7716847078170403;0,7727897509275793;0,7737383726403634;0,7745685654789256;0,775306052860515;
4,000000000000002;0,7571578438865543;0,762659277534388;0,765763369908321;0,7679169700636318;0,7695603538731524;0,7708859190280808;0,7719948282661996;0,7729467688472991;0,7737798662163716;0,7745199337871667;
4,100000000000001;0,7563321003157755;0,7618522406557975;0,7649668879694571;0,7671278110768894;0,7687767829343698;0,7701068554488187;0,7712195353447533;0,7721747128383691;0,7730106430137689;0,773753227058838;
4,200000000000001;0,7555262561299853;0,7610646523543626;0,7641896002469322;0,7663576698325191;0,768012095073008;0,769346566325263;0,7704629260108865;0,7714212624114843;0,7722599571261297;0,7730049970015973;
4,300000000000001;0,7547393747547325;0,7602955972731272;0,763430603355408;0,7656056512510179;0,7672654015476371;0,7686041680283183;0,7697241209122577;0,7706855418856728;0,7715269360855064;0,7722743740017309;
4,4;0,7539705842187019;0,759544223194728;0,7626890562233604;0,7648709219937754;0,7665358749205312;0,7678788378799554;0,7690023013525882;0,7699667359827808;0,7708107676051408;0,7715605484298356;
4,5;0,7532190713454099;0,7588097353646742;0,7619641744906015;0,7641527049121073;0,7658227435460088;0,7671698086732536;0,7682967038382297;0,7692640843968095;0,7701106941687279;0,7708627652477816;
4,6;0,7524840765833386;0,7580913914386018;0,7612552255216171;0,7634502741064395;0,7651252866646029;0,7664763637947933;0,7676066152241623;0,7685768769601787;0,7694260082144148;0,7701803192084685;
4,699999999999999;0,7517648893921062;0,7573884969729663;0,7605615239552352;0,7627629505168949;0,7644428300248703;0,7657978328716489;0,7669313683820568;0,7679044493298761;0,7687560478367773;0,7695125505718616;
4,799999999999999;0,7510608441144159;0,7567004013905113;0,7598824277228617;0,7620900979781354;0,763774741966171;0,7651335878767016;0,7662703383244371;0,7672461791278;0,7681001929413265;0,7688588412720799;
4,899999999999999;0,7503713162736746;0,7560264943617612;0,7592173344772961;0,7614311196810148;0,7631204299053737;0,7644830396355542;0,7656229387285036;0,7666014824790974;0,7674578617955465;0,768218611479715;
4,999999999999998;0,7496957192456682;0,755366202552098;0,7585656783823542;0,7607854549917157;0,7624793371785185;0,7638456346863629;0,76498861881116;0,7659698109002372;0,7668285079283866;0,7675913165114685;
5,099999999999998;0,7490335012598434;0,7547189866909773;0,7579269272204132;0,7601525765858891;0,7618509401952491;0,7632208524506358;0,7643668605135081;0,7653506484952604;0,766211617336799;0,7669764440458273;
5,1999999999999975;0,7483841426917838;0,7540843389257411;0,7573005797808345;0,7595319878610878;0,7612347458695687;0,7626082026787704;0,763757175958747;0,7647435094242921;0,7656067059635392;0,766373511609115;
5,299999999999997;0,7477471536135959;0,7534617804274992;0,7566861634971549;0,7589232205956828;0,7606302892953333;0,7620072231389163;0,7631591051522231;0,7641479356131949;0,7650133174152219;0,7657820643010144;
5,399999999999997;0,7471220715732716;0,7528508592207976;0,7560832323051423;0,7583258328266108;0,7600371316390272;0,7614174775218744;0,7625722138964673;0,7635634946773104;0,7644310208936828;0,7652016727326948;
5,4999999999999964;0,7465084595778159;0,752251148212438;0,7554913646973938;0,7577394069218591;0,7594548582258973;0,7608385535382374;0,7619960918975485;0,7629897780357189;0,7638594093171558;0,7646319311541375;
5,599999999999996;0,7459059042581053;0,7516622433979099;0,7549101619532257;0,7571635478266312;0,7588830767985364;0,7602700611869928;0,7614303510420543;0,7624263991954131;0,7632980976107433;0,7640724557501974;
5,699999999999996;0,745314014196175;0,7510837622265718;0,7543392465252368;0,756597881464742;0,7583214159295993;0,759711631177369;0,7608746238265749;0,7618729921873414;0,7627467211481965;0,7635228830874823;
5,799999999999995;0,7447324183979821;0,7505153421090137;0,7537782605661902;0,7560420532790467;0,7577695235725664;0,7591629134879333;0,7603285619237778;0,7613292101384666;0,7622049343292154;0,7629828686963057;
5,899999999999995;0,7441607648967218;0,7499566390520135;0,7532268645818261;0,7554957268966362;0,7572270657363905;0,7586235760488668;0,7597918348710573;0,7607947239658917;0,7616724092783649;0,7624520857738598;
5,999999999999995;0,7435987194735298;0,7494073264082213;0,7526847361968949;0,7549585829062192;0,756693725271537;0,7580933035349835;0,7592641288693974;0,7602692211807381;0,7611488346533415;0,7619302239963819;
6,099999999999994;0,7430459644839265;0,7488670937291898;0,7521515690231915;0,7544303177365602;0,7561692007563635;0,7575717962585183;0,7587451456815181;0,759752404790891;0,7606339145517458;0,7614169884295017;
6,199999999999994;0,7425021977796845;0,7483356457116668;0,7516270716196263;0,7539106426261152;0,7556532054740513;0,7570587691519426;0,7582346016196136;0,759243992292965;0,7601273675067458;0,760912098527192;
6,299999999999994;0,7419671317169608;0,747812701228196;0,7511109665355064;0,7533992826751065;0,7551454664713927;0,7565539508321658;0,7577322266140843;0,7587437147449234;0,7596289255630996;0,7604152872108125;
6,399999999999993;0,741440492242536;0,7472979924340585;0,7506029894291553;0,7528959759722474;0,7546457236916991;0,7560570827384315;0,7572377633556049;0,7582513159117288;0,7591383334259401;0,75992630002068;
6,499999999999993;0,7409220180508977;0,7467912639434512;0,7501028882548679;0,7524004727891717;0,7541537291749348;0,7555679183370524;0,7567509665037073;0,7577665514772303;0,7586553476755542;0,7594448943334169;
6,5999999999999925;0,7404114598056776;0,7462922720685613;0,7496104225119345;0,7519125348363627;0,7536692463189157;0,7550862223868582;0,7562716019557861;0,7572891883162198;0,7581797360421106;0,7589708386390507;
6,699999999999992;0,7399085794196315;0,7458007841158593;0,7491253625501396;0,7514319345750365;0,7531920491960635;0,7546117702598811;0,7557994461710696;0,7568190038212274;0,7577112767349246;0,7585039118724731;
6,799999999999992;0,7394131493879633;0,7453165777345243;0,7486474889267068;0,750958454580001;0,7527219219207774;0,7541443473123658;0,7553342855446757;0,756355785279189;0,7572497578214126;0,7580439027944273;
6,8999999999999915;0,7389249521703143;0,7448394403124351;0,7481765918101912;0,7504918869490268;0,7522586580629873;0,7536837483016962;0,7548759158273601;0,7558993292936178;0,7567949766513846;0,7575906094176834;
6,999999999999991;0,7384437796172193;0,7443691684156198;0,747712470427259;0,750032032754715;0,7518020601039024;0,7532297768452749;0,7544241415870145;0,7554494412483512;0,7563467393227581;0,7571438384744994;
7,099999999999991;0,7379694324372446;0,7439055672674644;0,7472549325487085;0,7495787015352422;0,7513519389303629;0,7527822449177838;0,753978775708361;0,7550059348093328;0,7559048601851687;0,7567034049218562;
7,19999999999999;0,7375017197013916;0,7434484502643447;0,7468037940114359;0,7491317108207227;0,7509081133645553;0,7523409723836044;0,753539638927635;0,7545686314612391;0,7554691613782963;0,7562691314812948;
7,29999999999999;0,7370404583816842;0,7429976385246662;0,7463588782733734;0,7486908856922384;0,7504704097261652;0,7519057865614883;0,7531065593993636;0,7541373600760667;0,7550394724020353;0,7558408482104922;
7,39999999999999;0,7365854729211464;0,7425529604685837;0,7459200159987059;0,7482560583708681;0,7500386614243167;0,751476521818846;0,7526793722926165;0,753711956511068;0,7546156297159063;0,7554183921039832;
7,499999999999989;0,7361365948326438;0,7421142514259312;0,7454870446709283;0,747827067834303;0,749612708576903;0,7510530191932655;0,7522579194143578;0,7532922632336762;0,7541974763653565;0,7550016067206836;
7,599999999999989;0,7356936623242951;0,7416813532701191;0,7450598082315303;0,7474037594588542;0,7491923976551277;0,7506351260390988;0,7518420488577425;0,7528781289712702;0,7537848616328099;0,7545903418360825;
7,699999999999989;0,7352565199493668;0,7412541140759596;0,7446381567422986;0,7469859846848583;0,7487775811512812;0,7502226956971496;0,7514316146734031;0,7524694083838327;0,7533776407115274;0,7541844531171683;
7,799999999999988;0,7348250182787595;0,7408323877995745;0,7442219460694086;0,7465736007036752;0,7483681172679533;0,7498155871856731;0,7510264765619449;0,7520659617577312;0,752975674400509;0,75378380181833;
7,899999999999988;0,7343990135943543;0,7404160339786867;0,7438110375876388;0,7461664701646198;0,747963869627042;0,7494136649110595;0,7506264995860288;0,7516676547190011;0,7525788288188319;0,7533882544966296;
7,999999999999988;0,73397836760165;0,7400049174517684;0,7434052979031887;0,7457644609003313;0,7475647069970652;0,7490167983967135;0,7502315539005652;0,7512743579646669;0,7521869751379551;0,7529976827449819;
8,099999999999987;0,7335629471602473;0,7395989080946309;0,7430045985937165;0,7453674456691981;0,7471705030374117;0,7486248620287772;0,749841514499665;0,7508859470107495;0,7517999893306526;0,7526119629419099;
8,199999999999987;0,7331526240308711;0,739197880573178;0,7426088159643248;0,7449753019135888;0,7467811360582827;0,7482377348174515;0,7494562609791189;0,7505023019557369;0,7514177519353522;0,7522309760166531;
8,299999999999986;0,7327472746377259;0,7388017141111444;0,742217830818337;0,7445879115327356;0,7463964887951835;0,7478553001727863;0,7490756773132702;0,7501233072583895;0,7510401478347545;0,7518546072285132;
8,399999999999986;0,7323467798450809;0,7384102922717432;0,7418315282417999;0,7442051606692185;0,7460164481969209;0,7474774456938956;0,7486996516452521;0,7497488515288522;0,7506670660477132;0,7514827459594126;
8,499999999999986;0,7319510247470773;0,7380235027522343;0,7414497974007401;0,7438269395080848;0,7456409052261433;0,7471040629706478;0,748328076089636;0,749378827332127;0,7502983995334276;0,7511152855187293;
8,599999999999985;0,7315598984698282;0,7376412371905076;0,7410725313502757;0,7434531420877171;0,7452697546715498;0,7467350473969511;0,7479608465466232;0,7490131310030405;0,7499340450070896;0,7507521229595461;
8,699999999999985;0,7311732939849578;0,7372633909828471;0,7406996268547645;0,7430836661216341;0,7449028949709509;0,7463702979948362;0,7475978625269757;0,7486516624719056;0,7495739027661853;0,7503931589055206;
8,799999999999985;0,7307911079337975;0,7368898631121084;0,7403309842182282;0,7427184128304747;0,7445402280444439;0,7460097172485882;0,7472390269869538;0,7482943251001484;0,7492178765267241;0,7500382973876507;
8,899999999999984;0,7304132404615142;0,7365205559856056;0,73996650712436;0,7423572867834759;0,7441816591370128;0,7456532109482531;0,7468842461725785;0,7479410255252207;0,7488658732687211;0,7496874456902612;
8,999999999999984;0,7300395950605055;0,7361553752820547;0,7396061024854693;0,7420001957488065;0,7438270966699214;0,7453006880418864;0,7465334294725953;0,7475916735141771;0,7485178030903114;0,7493405142055968;
9,099999999999984;0,7296700784224488;0,735794229806973;0,7392496802997727;0,741647050552171;0,7434764521003189;0,7449520604959645;0,7461864892795619;0,7472461818253443;0,7481735790699257;0,7489974162964478;
9,199999999999983;0,7293046002984344;0,7354370313559823;0,7388971535164848;0,7412977649431389;0,7431296397885155;0,7446072431634261;0,7458433408585277;0,7469044660775466;0,747833117135998;0,7486580681662836;
9,299999999999983;0,7289430733666602;0,7350836945855;0,7385484379082005;0,7409522554687026;0,7427865768724359;0,7442661536588454;0,7455039022228115;0,746566444626404;0,7474963359437156;0,748322388736407;
9,399999999999983;0,7285854131072019;0,7347341368903468;0,7382034519501031;0,7406104413535943;0,7424471831487831;0,7439287122402819;0,7451680940164221;0,7462320384472438;0,7471631567583605;0,7479902995296769;
9,499999999999982;0,7282315376834091;0,734388278287829;0,7378621167055636;0,740272244386938;0,7421113809604938;0,7435948416973809;0,7448358394027028;0,7459011710242082;0,7468335033448249;0,7476617245603844;
9,599999999999982;0,7278813678295116;0,7340460413078919;0,7375243557177295;0,7399375888148348;0,7417790950900837;0,7432644672453342;0,7445070639588025;0,7455737682451679;0,7465073018629097;0,7473365902298951;
9,699999999999982;0,7275348267440499;0,7337073508889634;0,737190094906732;0,7396064012385154;0,7414502526585213;0,7429375164243349;0,7441816955756188;0,7452497583020815;0,7461844807680499;0,747014825227698;
9,799999999999981;0,7271918399887702;0,7333721342791417;0,7368592624721639;0,7392786105177142;0,7411247830292864;0,742613919004187;0,7438596643628691;0,7449290715964653;0,7458649707171298;0,7466963604375302;
9,89999999999998;0,7268523353926531;0,7330403209423947;0,7365317888005087;0,7389541476789501;0,7408026177173003;0,742293606893761;0,7435409025589839;0,7446116406496588;0,7455487044790804;0,7463811288482657;
9,99999999999998;0,7265162429607639;0,7327118424694784;0,7362076063772219;0,738632945828415;0,7404836903024312;0,7419765140549955;0,7432253444455256;0,7442974000176049;0,7452356168499699;0,7460690654692838;
10,09999999999998;0,7261834947876391;0,7323866324932844;0,7358866497031858;0,7383149400691987;0,7401679363473048;0,7416625764211814;0,7429129262658664;0,7439862862098653;0,7449256445723172;0,7457601072500472;
10,19999999999998;0,725854024974939;0,7320646266083576;0,7355688552152809;0,7380000674225884;0,7398552933191619;0,7413517318192685;0,7426035861478736;0,743678237612628;0,7446187262583824;0,7454541930036425;
10,29999999999998;0,7255277695531183;0,7317457622943417;0,7352541612108316;0,7376882667532105;0,7395457005155293;0,7410439198959645;0,7422972640303637;0,7433731944154705;0,744314802317197;0,7451512633340505;
10,399999999999979;0,7252046664068794;0,7314299788431216;0,7349425077757022;0,7373794786977871;0,7392390989934816;0,7407390820474031;0,7419939015931125;0,7430710985416598;0,7440138148851224;0,7448512605669302;
10,499999999999979;0,7248846552041949;0,7311172172894531;0,7346338367158332;0,7370736455973024;0,7389354315022869;0,7404371613521777;0,7416934421902124;0,7427718935817902;0,7437157077597281;0,7445541286837144;
10,599999999999978;0,7245676773286915;0,7308074203448796;0,7343280914920227;0,7367707114323823;0,7386346424192461;0,7401381025075493;0,7413958307865884;0,7424755247305627;0,7434204263368052;0,7442598132588295;
10,699999999999978;0,724253675815211;0,730500532334752;0,73402521715777;0,7364706217617112;0,7383366776885429;0,7398418517686485;0,7411010138974964;0,742181938726536;0,7431279175503381;0,7439682613998623;
10,799999999999978;0,7239425952883671;0,730196499138178;0,73372516030001;0,7361733236633101;0,7380414847629398;0,739548356890507;0,7408089395308327;0,741891083794678;0,7428381298152662;0,7436794216905099;
10,899999999999977;0,7236343819039339;0,729895268130738;0,733427868982579;0,7358787656785226;0,7377490125481603;0,7392575670727596;0,7405195571321049;0,7416029095915657;0,7425510129728847;0,7433932441361597;
10,999999999999977;0,7233289832929115;0,7295967881298183;0,7331332926922614;0,7355868977585585;0,73745921134981;0,7389694329068701;0,7402328175319141;0,7413173671530865;0,7422665182387391;0,7431096801119526;
11,099999999999977;0,723026348508122;0,729301009342417;0,7328413822872801;0,7352976712134554;0,7371720328227013;0,7386839063257489;0,7399486728958143;0,741034408844507;0,7419845981528762;0,7428286823131982;
11,199999999999976;0,7227264279732009;0,7290078833152902;0,7325520899480935;0,7350110386633305;0,736887429922449;0,7384009405556258;0,7396670766764197;0,7407539883127807;0,7417052065323265;0,7425502047080126;
11,299999999999976;0,7224291734338557;0,7287173628873155;0,7322653691303819;0,7347269539917985;0,736605356859219;0,7381204900700641;0,7393879835676417;0,7404760604409758;0,7414282984257;0,7422742024920616;
11,399999999999975;0,7221345379112707;0,7284294021439522;0,7319811745201045;0,7344453723014414;0,7363257690535121;0,7378425105460016;0,7391113494609403;0,740200581304709;0,7411538300697798;0,7420006320452975;
11,499999999999975;0,7218424756575483;0,7281439563736922;0,731699461990518;0,7341662498712227;0,7360486230938816;0,7375669588217081;0,7388371314034881;0,7399275081304846;0,740881758848013;0,7417294508905855;
11,599999999999975;0,7215529421130779;0,7278609820263943;0,7314201885610581;0,7338895441157461;0,7357738766964791;0,7372937928565662;0,7385652875581433;0,7396567992558344;0,7406120432507987;0,7414606176541209;
11,699999999999974;0,721265893865735;0,7275804366734078;0,7311433123579828;0,7336152135462626;0,7355014886663378;0,7370229716925759;0,7382957771651427;0,7393884140911702;0,7403446428374787;0,741194092027545;
11,799999999999974;0,7209812886118175;0,7273022789693939;0,7308687925766937;0,7333432177333357;0,7352314188603032;0,7367544554174995;0,7380285605054229;0,7391223130832595;0,7400795181999482;0,7409298347316748;
11,899999999999974;0,7206990851186285;0,7270264686157561;0,7305965894456449;0,7330735172710842;0,7349636281515274;0,7364882051295599;0,7377635988654906;0,738858457680241;0,739816630927799;0,7406678074817601;
11,999999999999973;0,7204192431886256;0,7267529663256018;0,7303266641917628;0,7328060737429186;0,7346980783954498;0,7362241829036164;0,7375008545037629;0,7385968102981059;0,7395559435749247;0,7404079729541969;
12,099999999999973;0,720141723625059;0,7264817337901582;0,730058979007301;0,732540849688702;0,7344347323971888;0,7359623517587448;0,7372402906183027;0,7383373342885682;0,7392974196275083;0,7401502947546215;
12,199999999999973;0,719866488199022;0,7262127336465701;0,7297934970180592;0,7322778085732595;0,7341735538802763;0,7357026756271511;0,7369818713158836;0,7380799939082586;0,739041023473329;0,7398947373873168;
12,299999999999972;0,7195934996178468;0,7259459294470112;0,729530182252899;0,7320169147561763;0,7339145074566672;0,7354451193243543;0,7367255615823166;0,7378247542891759;0,738786720372322;0,7396412662258682;
12,399999999999972;0,7193227214947802;0,7256812856290471;0,729268999614494;0,7317581334628145;0,7336575585979641;0,7351896485205753;0,7364713272539791;0,7375715814103326;0,738534476428329;0,7393898474850071;
12,499999999999972;0,7190541183198778;0,7254187674871883;0,7290099148512552;0,7315014307564988;0,7334026736077973;0,7349362297132777;0,7362191349904857;0,7373204420705428;0,7382842585619849;0,7391404481935856;
12,599999999999971;0,7187876554320566;0,7251583411455765;0,7287528945303741;0,7312467735118059;0,7331498195953055;0,7346848302007984;0,7359689522484498;0,7370713038622911;0,7380360344846828;0,7388930361686276;
12,69999999999997;0,7185232989922524;0,7248999735317498;0,7284979060119315;0,7309941293889121;0,7328989644496636;0,7344354180570254;0,7357207472562808;0,7368241351466358;0,73778977267357;0,7386475799904055;
12,79999999999997;0,7182610159576316;0,7246436323514388;0,728244917424023;0,7307434668089468;0,7326500768156118;0,7341879621070642;0,7354744889899704;0,7365789050290964;0,7375454423475233;0,7384040489784951;
12,89999999999997;0,7180007740568037;0,7243892860643409;0,7279938976388499;0,7304947549303045;0,7324031260699343;0,7339424319038539;0,735230147149821;0,7363355833364794;0,7373030134440595;0,7381624131687611;
12,99999999999997;0,7177425417659934;0,7241369038608315;0,7277448162497355;0,730247963625871;0,7321580822988475;0,7336987977056851;0,7349876921380728;0,7360941405945979;0,7370624565971374;0,737922643291232;
13,09999999999997;0,717486288286124;0,7238864556395675;0,727497643549021;0,7300030634611234;0,7319149162762552;0,7334570304545793;0,7347470950373877;0,735854548006846;0,7368237431158112;0,7376847107488228;
13,199999999999969;0,7172319835207731;0,7236379119859416;0,7272523505068023;0,729760025673062;0,7316735994428284;0,7332171017554909;0,7345083275901516;0,7356167774335874;0,736586844963694;0,7374485875968657;
13,299999999999969;0,71697959805496;0,7233912441513507;0,7270089087504683;0,7295188221499371;0,7314341038858776;0,7329789838562929;0,7342713621785575;0,7353808013723221;0,7363517347391965;0,737214246523415;
13,399999999999968;0,7167291031347273;0,7231464240332397;0,7267672905450073;0,729279425411736;0,7311964023199763;0,7327426496285139;0,7340361718054351;0,7351465929385951;0,7361183856565078;0,7369816608302882;
13,499999999999968;0,7164804706474811;0,7229034241558879;0,7265274687740433;0,7290418085913939;0,730960468068306;0,7325080725487891;0,7338027300757931;0,7349141258476162;0,7358867715272812;0,7367508044148118;
13,599999999999968;0,716233673103059;0,7226622176519046;0,7262894169215746;0,7288059454167003;0,7307262750446901;0,7322752266809985;0,7335710111790412;0,7346833743965566;0,7356568667429958;0,7365216517522426;
13,699999999999967;0,7159886836154883;0,7224227782444018;0,7260531090543785;0,7285718101928662;0,7304937977362849;0,7320440866590563;0,7333409898718657;0,7344543134474956;0,7354286462579662;0,7362941778788304;
13,799999999999967;0,7157454758854098;0,7221850802298154;0,7258185198050588;0,7283393777857261;0,7302630111869001;0,7318146276703289;0,7331126414617255;0,7342269184109854;0,7352020855729678;0,7360683583754987;
13,899999999999967;0,715504024183136;0,7219490984613474;0,7255856243557032;0,7281086236055464;0,7300338909809226;0,7315868254396497;0,7328859417909457;0,7340011652302115;0,7349771607194545;0,735844169352113;
13,999999999999966;0,7152643033323148;0,7217148083330002;0,7253543984221268;0,7278795235914143;0,7298064132278151;0,7313606562139078;0,73266086722138;0,7337770303657188;0,7347538482443415;0,7356215874323144;
14,099999999999966;0,7150262886941774;0,72148218576418;0,7251248182386772;0,7276520541961815;0,7295805545471675;0,7311360967471847;0,73243739461962;0,7335544907806828;0,7345321251953304;0,7354005897388918;
