Time,Stress,Derivative,SecondDerivative
295.4000000000012,0.8156900136842106,-3.097684210525022E-05,
295.50000000000125,0.8156869178947369,-3.095789473682916E-05,
295.6000000000013,0.8156838240000001,-3.0938947368408095E-05,
295.7000000000013,0.815680732,-3.091999999998703E-05,
295.8000000000013,0.8156776418947369,-3.090105263156597E-05,
295.90000000000134,0.8156745536842106,-3.088210526314491E-05,
296.00000000000136,0.8156714673684211,-3.0863157894723845E-05,
296.1000000000014,0.8156683829473684,-3.084421052630278E-05,
296.2000000000014,0.8156653004210527,-3.082526315788172E-05,
296.30000000000143,0.8156622197894737,-3.080631578946066E-05,
296.40000000000146,0.8156591410526316,-3.0787368421039595E-05,
296.5000000000015,0.8156560642105264,-3.076842105261853E-05,
296.6000000000015,0.815652989263158,-3.074947368419747E-05,
296.7000000000015,0.8156499162105264,-3.073052631577641E-05,
296.80000000000155,0.8156468450526316,-3.0711578947355346E-05,
296.90000000000157,0.8156437757894738,-3.069263157893428E-05,
297.0000000000016,0.8156407084210527,-3.067368421051322E-05,
297.1000000000016,0.8156376429473685,-3.065473684209216E-05,
297.20000000000164,0.8156345793684211,-3.0635789473671096E-05,
297.30000000000166,0.8156315176842106,-3.061684210525003E-05,
297.4000000000017,0.8156284578947369,-3.059789473682897E-05,
297.5000000000017,0.8156254000000001,-3.057894736840791E-05,
297.6000000000017,0.8156223440000001,-3.0559999999986846E-05,
297.70000000000175,0.815619289894737,-3.0541052631565784E-05,
297.8000000000018,0.8156162376842107,-3.052210526314472E-05,
297.9000000000018,0.8156131873684211,-3.0503157894723662E-05,
298.0000000000018,0.8156101389473686,-3.0484210526302603E-05,
298.10000000000184,0.8156070924210528,-3.0465263157881544E-05,
298.20000000000186,0.8156040477894738,-3.0446315789460485E-05,
298.3000000000019,0.8156010050526317,-3.0427368421039426E-05,
298.4000000000019,0.8155979642105264,-3.0408421052618367E-05,
298.50000000000193,0.815594925263158,-3.0389473684197308E-05,
298.60000000000196,0.8155918882105264,-3.037052631577625E-05,
298.700000000002,0.8155888530526317,-3.035157894735519E-05,
298.800000000002,0.8155858197894739,-3.033263157893413E-05,
298.900000000002,0.8155827884210528,-3.031368421051307E-05,
299.00000000000205,0.8155797589473686,-3.0294736842092013E-05,
299.10000000000207,0.8155767313684212,-3.0275789473670954E-05,
299.2000000000021,0.8155737056842107,-3.0256842105249895E-05,
299.3000000000021,0.815570681894737,-3.0237894736828835E-05,
299.40000000000214,0.8155676600000001,-3.0218947368407776E-05,
299.50000000000216,0.8155646400000002,-3.0199999999986717E-05,
299.6000000000022,0.815561621894737,-3.018105263156566E-05,
299.7000000000022,0.8155586056842107,-3.01621052631446E-05,
299.8000000000022,0.8155555913684213,-3.014315789472354E-05,
299.90000000000225,0.8155525789473687,-3.012421052630248E-05,
300.0000000000023,0.8155495684210529,-3.0105263157881422E-05,
300.1000000000023,0.8155465597894739,-3.0086315789460363E-05,
300.2000000000023,0.8155435530526318,-3.0067368421039304E-05,
300.30000000000234,0.8155405482105266,-3.0048421052618245E-05,
300.40000000000236,0.8155375452631581,-3.0029473684197186E-05,
300.5000000000024,0.8155345442105265,-3.0010526315776127E-05,
300.6000000000024,0.8155315450526318,-2.9991578947355068E-05,
300.70000000000243,0.8155285477894739,-2.997263157893401E-05,
300.80000000000246,0.8155255524210528,-2.995368421051295E-05,
300.9000000000025,0.8155225589473687,-2.993473684209189E-05,
301.0000000000025,0.8155195673684213,-2.991578947367083E-05,
301.1000000000025,0.8155165776842108,-2.9896842105249773E-05,
301.20000000000255,0.8155135898947371,-2.9877894736828714E-05,
301.30000000000257,0.8155106040000003,-2.9858947368407655E-05,
301.4000000000026,0.8155076200000003,-2.9839999999986595E-05,
301.5000000000026,0.8155046378947371,-2.9821052631565536E-05,
301.60000000000264,0.8155016576842108,-2.9802105263144477E-05,
301.70000000000266,0.8154986793684214,-2.978315789472342E-05,
301.8000000000027,0.8154957029473687,-2.976421052630236E-05,
301.9000000000027,0.8154927284210529,-2.97452631578813E-05,
302.00000000000273,0.8154897557894739,-2.972631578946024E-05,
302.10000000000275,0.8154867850526318,-2.9707368421039182E-05,
302.2000000000028,0.8154838162105266,-2.9688421052618123E-05,
302.3000000000028,0.8154808492631581,-2.9669473684197064E-05,
302.4000000000028,0.8154778842105266,-2.9650526315776005E-05,
302.50000000000284,0.8154749210526319,-2.9631578947354946E-05,
302.60000000000286,0.815471959789474,-2.9612631578933887E-05,
302.7000000000029,0.8154690004210529,-2.9593684210512828E-05,
302.8000000000029,0.8154660429473687,-2.957473684209177E-05,
302.90000000000293,0.8154630873684213,-2.955578947367071E-05,
303.00000000000296,0.8154601336842108,-2.953684210524965E-05,
303.100000000003,0.815457181894737,-2.951789473682859E-05,
303.200000000003,0.8154542320000002,-2.9498947368407533E-05,
303.300000000003,0.8154512840000002,-2.9479999999986474E-05,
303.40000000000305,0.815448337894737,-2.9461052631565414E-05,
303.50000000000307,0.8154453936842108,-2.9442105263144355E-05,
303.6000000000031,0.8154424513684213,-2.9423157894723296E-05,
303.7000000000031,0.8154395109473687,-2.9404210526302237E-05,
303.80000000000314,0.8154365724210528,-2.9385263157881178E-05,
303.90000000000316,0.8154336357894739,-2.936631578946012E-05,
304.0000000000032,0.8154307010526318,-2.934736842103906E-05,
304.1000000000032,0.8154277682105265,-2.9328421052618E-05,
304.20000000000323,0.8154248372631581,-2.9309473684196942E-05,
304.30000000000325,0.8154219082105265,-2.9290526315775883E-05,
304.4000000000033,0.8154189810526318,-2.9271578947354824E-05,
304.5000000000033,0.8154160557894738,-2.9252631578933765E-05,
304.6000000000033,0.8154131324210528,-2.9233684210512706E-05,
304.70000000000334,0.8154102109473687,-2.9214736842091647E-05,
304.80000000000337,0.8154072913684213,-2.9195789473670588E-05,
304.9000000000034,0.8154043736842107,-2.917684210524953E-05,
305.0000000000034,0.8154014578947371,-2.915789473682847E-05,
305.10000000000343,0.8153985440000002,-2.913894736840741E-05,
305.20000000000346,0.8153956320000002,-2.911999999998635E-05,
305.3000000000035,0.815392721894737,-2.9101052631565293E-05,
305.4000000000035,0.8153898136842107,-2.9082105263144234E-05,
305.5000000000035,0.8153869073684212,-2.9063157894723174E-05,
305.60000000000355,0.8153840029473686,-2.9044210526302115E-05,
305.70000000000357,0.8153811004210528,-2.9025263157881056E-05,
305.8000000000036,0.8153781997894739,-2.9006315789459997E-05,
305.9000000000036,0.8153753010526318,-2.8987368421038938E-05,
306.00000000000364,0.8153724042105265,-2.896842105261788E-05,
306.10000000000366,0.8153695092631581,-2.894947368419682E-05,
306.2000000000037,0.8153666162105265,-2.893052631577576E-05,
306.3000000000037,0.8153637250526318,-2.8911578947354702E-05,
306.40000000000373,0.8153608357894738,-2.8892631578933643E-05,
306.50000000000375,0.8153579484210528,-2.8873684210512584E-05,
306.6000000000038,0.8153550629473686,-2.8854736842091525E-05,
306.7000000000038,0.8153521793684212,-2.8835789473670466E-05,
306.8000000000038,0.8153492976842107,-2.8816842105249407E-05,
306.90000000000384,0.815346417894737,-2.8797894736828348E-05,
307.00000000000387,0.8153435400000002,-2.877894736840729E-05,
307.1000000000039,0.8153406640000002,-2.875999999998623E-05,
307.2000000000039,0.815337789894737,-2.874105263156517E-05,
307.30000000000393,0.8153349176842107,-2.872210526314411E-05,
307.40000000000396,0.8153320473684212,-2.8703157894723053E-05,
307.500000000004,0.8153291789473686,-2.8684210526301994E-05,
307.600000000004,0.8153263124210528,-2.8665263157880934E-05,
307.700000000004,0.8153234477894739,-2.8646315789459875E-05,
307.80000000000405,0.8153205850526317,-2.8627368421038816E-05,
307.90000000000407,0.8153177242105265,-2.8608421052617757E-05,
308.0000000000041,0.8153148652631581,-2.8589473684196698E-05,
308.1000000000041,0.8153120082105265,-2.857052631577564E-05,
308.20000000000414,0.8153091530526317,-2.855157894735458E-05,
308.30000000000416,0.8153062997894739,-2.853263157893352E-05,
308.4000000000042,0.8153034484210528,-2.8513684210512462E-05,
308.5000000000042,0.8153005989473686,-2.8494736842091403E-05,
308.60000000000423,0.8152977513684212,-2.8475789473670344E-05,
308.70000000000425,0.8152949056842107,-2.8456842105249285E-05,
308.8000000000043,0.815292061894737,-2.8437894736828226E-05,
308.9000000000043,0.8152892200000001,-2.8418947368407167E-05,
309.0000000000043,0.8152863800000002,-2.8399999999986108E-05,
309.10000000000434,0.8152835418947371,-2.838105263156505E-05,
309.20000000000437,0.8152807056842107,-2.836210526314399E-05,
309.3000000000044,0.8152778713684212,-2.834315789472293E-05,
309.4000000000044,0.8152750389473686,-2.832421052630187E-05,
309.50000000000443,0.8152722084210529,-2.8305263157880813E-05,
309.60000000000446,0.8152693797894739,-2.8286315789459754E-05,
309.7000000000045,0.8152665530526317,-2.8267368421038694E-05,
309.8000000000045,0.8152637282105265,-2.8248421052617635E-05,
309.9000000000045,0.8152609052631581,-2.8229473684196576E-05,
310.00000000000455,0.8152580842105265,-2.8210526315775517E-05,
310.10000000000457,0.8152552650526318,-2.8191578947354458E-05,
310.2000000000046,0.8152524477894739,-2.81726315789334E-05,
310.3000000000046,0.8152496324210529,-2.815368421051234E-05,
310.40000000000464,0.8152468189473686,-2.813473684209128E-05,
310.50000000000466,0.8152440073684213,-2.8115789473670222E-05,
310.6000000000047,0.8152411976842108,-2.8096842105249163E-05,
310.7000000000047,0.8152383898947371,-2.8077894736828104E-05,
310.80000000000473,0.8152355840000002,-2.8058947368407045E-05,
310.90000000000475,0.8152327800000002,-2.8039999999985986E-05,
311.0000000000048,0.8152299778947371,-2.8021052631564927E-05,
311.1000000000048,0.8152271776842107,-2.8002105263143868E-05,
311.2000000000048,0.8152243793684213,-2.798315789472281E-05,
311.30000000000484,0.8152215829473687,-2.796421052630175E-05,
311.40000000000487,0.8152187884210529,-2.794526315788069E-05,
311.5000000000049,0.8152159957894739,-2.792631578945963E-05,
311.6000000000049,0.8152132050526318,-2.7907368421038573E-05,
311.70000000000493,0.8152104162105266,-2.7888421052617513E-05,
311.80000000000496,0.8152076292631582,-2.7869473684196454E-05,
311.900000000005,0.8152048442105265,-2.7850526315775395E-05,
312.000000000005,0.8152020610526318,-2.7831578947354336E-05,
312.100000000005,0.8151992797894739,-2.7812631578933277E-05,
312.20000000000505,0.8151965004210528,-2.7793684210512218E-05,
312.30000000000507,0.8151937229473687,-2.777473684209116E-05,
312.4000000000051,0.8151909473684213,-2.77557894736701E-05,
312.5000000000051,0.8151881736842108,-2.773684210524904E-05,
312.60000000000514,0.8151854018947371,-2.7717894736827982E-05,
312.70000000000516,0.8151826320000003,-2.7698947368406923E-05,
312.8000000000052,0.8151798640000003,-2.7679999999985864E-05,
312.9000000000052,0.8151770978947371,-2.7661052631564805E-05,
313.00000000000523,0.8151743336842108,-2.7642105263143746E-05,
313.10000000000525,0.8151715713684213,-2.7623157894722687E-05,
313.2000000000053,0.8151688109473687,-2.7604210526301628E-05,
313.3000000000053,0.8151660524210529,-2.758526315788057E-05,
313.4000000000053,0.815163295789474,-2.756631578945951E-05,
313.50000000000534,0.8151605410526319,-2.754736842103845E-05,
313.60000000000537,0.8151577882105266,-2.752842105261739E-05,
313.7000000000054,0.8151550372631582,-2.7509473684196333E-05,
313.8000000000054,0.8151522882105267,-2.7490526315775273E-05,
313.90000000000543,0.8151495410526319,-2.7471578947354214E-05,
314.00000000000546,0.815146795789474,-2.7452631578933155E-05,
314.1000000000055,0.8151440524210529,-2.7433684210512096E-05,
314.2000000000055,0.8151413109473687,-2.7414736842091037E-05,
314.3000000000055,0.8151385713684214,-2.7395789473669978E-05,
314.40000000000555,0.8151358336842108,-2.737684210524892E-05,
314.50000000000557,0.8151330978947372,-2.735789473682786E-05,
314.6000000000056,0.8151303640000004,-2.73389473684068E-05,
314.7000000000056,0.8151276320000004,-2.7319999999985742E-05,
314.80000000000564,0.8151249018947372,-2.7301052631564683E-05,
314.90000000000566,0.8151221736842109,-2.7282105263143624E-05,
315.0000000000057,0.8151194473684215,-2.7263157894722565E-05,
315.1000000000057,0.8151167229473688,-2.7244210526301506E-05,
315.20000000000573,0.815114000421053,-2.7225263157880447E-05,
315.30000000000575,0.8151112797894741,-2.7206315789459388E-05,
315.4000000000058,0.815108561052632,-2.718736842103833E-05,
315.5000000000058,0.8151058442105267,-2.716842105261727E-05,
315.6000000000058,0.8151031292631583,-2.714947368419621E-05,
315.70000000000584,0.8151004162105268,-2.713052631577515E-05,
315.80000000000587,0.815097705052632,-2.7111578947354093E-05,
315.9000000000059,0.8150949957894741,-2.7092631578933033E-05,
316.0000000000059,0.8150922884210531,-2.7073684210511974E-05,
316.10000000000593,0.8150895829473689,-2.7054736842090915E-05,
316.20000000000596,0.8150868793684215,-2.7035789473669856E-05,
316.300000000006,0.8150841776842109,-2.7016842105248797E-05,
316.400000000006,0.8150814778947373,-2.6997894736827738E-05,
316.500000000006,0.8150787800000004,-2.697894736840668E-05,
316.60000000000605,0.8150760840000004,-2.695999999998562E-05,
316.70000000000607,0.8150733898947373,-2.694105263156456E-05,
316.8000000000061,0.815070697684211,-2.6922105263143502E-05,
316.9000000000061,0.8150680073684216,-2.6903157894722443E-05,
317.00000000000614,0.8150653189473689,-2.6884210526301384E-05,
317.10000000000616,0.8150626324210531,-2.6865263157880325E-05,
317.2000000000062,0.8150599477894742,-2.6846315789459266E-05,
317.3000000000062,0.8150572650526321,-2.6827368421038207E-05,
317.40000000000623,0.8150545842105268,-2.6808421052617148E-05,
317.50000000000625,0.8150519052631584,-2.678947368419609E-05,
317.6000000000063,0.8150492282105268,-2.677052631577503E-05,
317.7000000000063,0.8150465530526321,-2.675157894735397E-05,
317.8000000000063,0.8150438797894741,-2.673263157893291E-05,
317.90000000000634,0.8150412084210531,-2.6713684210511853E-05,
318.00000000000637,0.8150385389473689,-2.6694736842090793E-05,
318.1000000000064,0.8150358713684215,-2.6675789473669734E-05,
318.2000000000064,0.815033205684211,-2.6656842105248675E-05,
318.30000000000643,0.8150305418947373,-2.6637894736827616E-05,
318.40000000000646,0.8150278800000005,-2.6618947368406557E-05,
318.5000000000065,0.8150252200000004,-2.6599999999985498E-05,
318.6000000000065,0.8150225618947373,-2.658105263156444E-05,
318.7000000000065,0.815019905684211,-2.656210526314338E-05,
318.80000000000655,0.8150172513684215,-2.654315789472232E-05,
318.90000000000657,0.8150145989473688,-2.6524210526301262E-05,
319.0000000000066,0.8150119484210531,-2.6505263157880203E-05,
319.1000000000066,0.8150092997894741,-2.6486315789459144E-05,
319.20000000000664,0.815006653052632,-2.6467368421038085E-05,
319.30000000000666,0.8150040082105268,-2.6448421052617026E-05,
319.4000000000067,0.8150013652631584,-2.6429473684195967E-05,
319.5000000000067,0.8149987242105268,-2.6410526315774908E-05,
319.60000000000673,0.814996085052632,-2.639157894735385E-05,
319.70000000000675,0.8149934477894741,-2.637263157893279E-05,
319.8000000000068,0.8149908124210531,-2.635368421051173E-05,
319.9000000000068,0.8149881789473689,-2.633473684209067E-05,
320.0000000000068,0.8149855473684214,-2.6315789473669613E-05,
320.10000000000684,0.8149829176842109,-2.6296842105248553E-05,
320.20000000000687,0.8149802898947373,-2.6277894736827494E-05,
320.3000000000069,0.8149776640000004,-2.6258947368406435E-05,
320.4000000000069,0.8149750400000004,-2.6239999999985376E-05,
320.50000000000693,0.8149724178947373,-2.6221052631564317E-05,
320.60000000000696,0.814969797684211,-2.6202105263143258E-05,
320.700000000007,0.8149671793684214,-2.61831578947222E-05,
320.800000000007,0.8149645629473689,-2.616421052630114E-05,
