Time,Stress,Time,Extrapolated Stress
44,1.44343,,
44.2,1.44328,,
44.3,1.44322,,
44.5,1.44311,,
44.8,1.44292,,
44.9,1.4429,,
45.2,1.4427,,
45.4,1.4426,,
45.7,1.4424,,
45.8,1.44236,,
46,1.44225,,
46.4,1.44203,,
46.6,1.44189,,
46.7,1.44186,,
46.9,1.44175,,
47.1,1.44172,,
47.5,1.4415,,
47.7,1.44139,,
47.9,1.44128,,
48.3,1.44107,,
48.5,1.44091,,
48.6,1.44087,,
49,1.44072,,
49.1,1.4407,,
49.3,1.44059,,
49.5,1.44046,,
49.7,1.4404,,
49.9,1.44026,,
50.1,1.44014,,
50.3,1.44002,,
50.5,1.43991,,
50.6,1.43989,,
50.7,1.43988,,
50.9,1.4397,,
51,1.43968,,
51.2,1.43961,,
51.4,1.43947,,
51.6,1.43936,,
51.7,1.43933,,
51.9,1.4392,,
52,1.43918,,
52.2,1.43909,,
52.9,1.43871,,
53,1.4387,,
53.4,1.43848,,
53.5,1.43846,,
53.7,1.43838,,
54.1,1.43817,,
54.4,1.43801,,
54.5,1.43798,,
55.1,1.43771,,
55.3,1.43768,,
55.5,1.4375,,
55.7,1.43745,,
56,1.43729,,
56.1,1.43727,,
56.7,1.43704,,
56.9,1.43687,,
57,1.43686,,
57.6,1.43661,,
57.7,1.43658,,
57.9,1.43645,,
58.6,1.43616,,
58.8,1.43608,,
58.9,1.43606,,
59.1,1.43593,,
59.2,1.43588,,
59.3,1.43584,,
59.5,1.43574,,
59.6,1.43572,,
59.8,1.43558,,
59.9,1.43555,,
60.2,1.43551,,
60.5,1.43536,,
60.7,1.43523,,
60.9,1.43519,,
61.2,1.435,,
61.4,1.43494,,
61.6,1.4349,,
61.8,1.43476,,
61.9,1.43472,,
62.2,1.43461,,
62.4,1.43453,,
62.6,1.43443,,
62.7,1.4344,,
62.8,1.43437,,
63,1.43421,,
63.2,1.43415,,
63.3,1.43413,,
63.5,1.43402,,
63.6,1.43398,,
63.7,1.43394,,
63.9,1.43392,,
64.1,1.43381,,
64.2,1.43378,,
64.5,1.43361,,
65.2,1.4334,,
66.2,1.43302,,
66.5,1.43292,,
66.8,1.43284,,
67,1.43276,,
67.3,1.4326,,
67.5,1.4325,,
67.6,1.43246,,
67.8,1.43239,,
68,1.43235,,
68.2,1.43228,,
68.4,1.43218,,
69.3,1.43186,,
69.9,1.4316,,
70.1,1.43152,,
70.2,1.4315,,
70.4,1.43142,,
70.5,1.43139,,
70.8,1.43126,,
70.9,1.43125,,
71.2,1.43109,,
71.4,1.43108,,
71.6,1.43098,,
71.7,1.43095,,
71.9,1.4309,,
72.1,1.43081,,
72.2,1.43079,,
73.3,1.43041,,
73.6,1.4303,,
73.9,1.43016,,
74.1,1.4301,,
75,1.42979,,
75.1,1.42978,,
75.9,1.42952,,
76,1.42951,,
76.7,1.42923,,
76.8,1.42922,,
77.1,1.42912,,
77.2,1.42909,,
77.5,1.42896,,
77.7,1.42887,,
77.8,1.42886,,
78.2,1.42873,,
78.6,1.42861,,
78.8,1.42851,,
78.9,1.42847,,
79.1,1.42844,,
81,1.42782,,
81.2,1.4277,,
81.4,1.42765,,
81.6,1.42761,,
82,1.42747,,
82.2,1.42742,,
82.6,1.42728,,
83.7,1.42693,,
83.9,1.42684,,
84.1,1.42682,,
84.3,1.4267,,
84.4,1.42667,,
84.5,1.42665,,
84.8,1.42661,,
85.5,1.42636,,
86.3,1.42613,,
86.6,1.42602,,
86.8,1.426,,
87,1.42592,,
87.2,1.42588,,
87.8,1.42563,,
87.9,1.42561,,
88.1,1.42556,,
88.3,1.42551,,
88.5,1.42546,,
88.7,1.42536,,
88.9,1.42531,,
89.2,1.42525,,
89.7,1.42506,,
90,1.42498,,
90.5,1.42486,,
90.7,1.42475,,
90.8,1.42474,,
91,1.42469,,
91.2,1.4246,,
91.4,1.42455,,
91.6,1.42453,,
91.8,1.42444,,
92,1.42433,,
92.2,1.4243,,
92.3,1.42429,,
92.6,1.42427,,
93,1.42409,,
94,1.42384,,
94.4,1.42369,,
94.5,1.42366,,
94.6,1.42363,,
94.8,1.42362,,
95.5,1.42344,,
95.7,1.42339,,
97.4,1.42286,,
98.7,1.42253,,
98.9,1.42249,,
99.2,1.42241,,
99.6,1.42229,,
100.1,1.42214,,
100.3,1.42207,,
100.5,1.42201,,
101.7,1.42179,,
101.9,1.42164,,
102.1,1.42162,,
102.8,1.4214,,
102.9,1.42137,,
103.1,1.42135,,
103.4,1.42124,,
103.5,1.42122,,
103.7,1.42113,,
103.9,1.42111,,
104.3,1.42095,,
104.6,1.42089,,
104.8,1.42087,,
105,1.42081,,
105.4,1.4207,,
106.4,1.4204,,
106.6,1.42034,,
107,1.42023,,
107.5,1.42012,,
108.1,1.41992,,
108.3,1.41991,,
108.5,1.41989,,
109.4,1.41961,,
109.6,1.41955,,
109.7,1.41954,,
109.9,1.41946,,
110.1,1.4194,,
110.2,1.41938,,
110.4,1.41934,,
110.6,1.41928,,
110.7,1.41927,,
111.3,1.4191,,
111.5,1.41909,,
112.1,1.41897,,
112.7,1.41883,,
113.5,1.41863,,
113.8,1.41854,,
115.2,1.41824,,
115.4,1.41822,,
116.4,1.41795,,
116.5,1.41794,,
116.8,1.41788,,
117.2,1.41782,,
117.3,1.41781,,
117.7,1.41767,,
117.9,1.41764,,
118.1,1.41759,,
118.4,1.41753,,
118.7,1.41749,,
118.9,1.41745,,
119.1,1.41738,,
119.2,1.41737,,
119.6,1.41725,,
119.7,1.41724,,
119.9,1.41717,,
120.1,1.41714,,
120.7,1.417,,
120.9,1.41699,,
121.2,1.41694,,
122,1.41672,,
122.1,1.41671,,
122.8,1.41655,,
123.1,1.41651,,
123.2,1.4165,,
123.6,1.41635,,
124,1.4163,,
124.5,1.41624,,
124.7,1.41615,,
124.9,1.41608,,
125,1.41606,,
125.3,1.41605,,
125.7,1.41598,,
127,1.41568,,
127.3,1.41563,,
128.1,1.41539,,
128.3,1.41533,,
128.5,1.41532,,
128.8,1.41531,,
129.1,1.41521,,
129.3,1.41516,,
130,1.41505,,
130.4,1.41492,,
130.5,1.41491,,
131.6,1.41467,,
131.8,1.41466,,
132.1,1.41458,,
132.7,1.41444,,
132.9,1.41439,,
133.2,1.41436,,
133.4,1.41428,,
133.5,1.41427,,
133.7,1.41417,,
133.9,1.41413,,
134.2,1.4141,,
134.4,1.41408,,
134.6,1.41401,,
134.7,1.41398,,
134.9,1.41396,,
135.3,1.41388,,
135.8,1.41377,,
136.3,1.41372,,
138,1.41332,,
138.2,1.41328,,
138.4,1.41326,,
138.6,1.41315,,
138.7,1.41314,,
139.1,1.41313,,
139.4,1.41304,,
139.7,1.41296,,
140,1.41288,,
140.2,1.41286,,
143.7,1.41221,,
143.9,1.4122,,
144.3,1.41207,,
145.1,1.4119,,
145.3,1.41188,,
146.8,1.41161,,
147.2,1.41151,,
147.3,1.4115,,
147.6,1.41141,,
147.8,1.4114,,
148,1.41132,,
148.2,1.41127,,
148.3,1.41125,,
148.4,1.41124,,
148.7,1.41123,,
149.8,1.41097,,
150,1.41095,,
150.3,1.41086,,
150.4,1.41085,,
150.6,1.41074,,
150.9,1.41073,,
152.2,1.4104,,
152.5,1.41035,,
152.8,1.41033,,
153.1,1.41024,,
153.4,1.41019,,
153.6,1.41015,,
153.7,1.41014,,
153.9,1.41009,,
154.1,1.41006,,
154.3,1.41005,,
155.3,1.40984,,
155.7,1.40979,,
156.2,1.40969,,
156.5,1.40966,,
156.6,1.40965,,
156.8,1.40958,,
156.9,1.40957,,
157.3,1.40953,,
157.5,1.40951,,
158,1.40935,,
158.3,1.40932,,
158.6,1.4093,,
159,1.40917,,
159.2,1.40915,,
159.6,1.40913,,
159.9,1.40906,,
160.1,1.409,,
160.5,1.40898,,
160.7,1.40897,,
161.1,1.40888,,
161.3,1.40885,,
161.5,1.40884,,
161.7,1.40879,,
161.9,1.40876,,
162,1.40875,,
162.4,1.40872,,
162.6,1.40866,,
162.9,1.40863,,
163.3,1.40855,,
163.7,1.40854,,
164.1,1.40842,,
164.4,1.40841,,
164.6,1.40838,,
165.5,1.40824,,
165.7,1.40822,,
166,1.40814,,
166.3,1.40812,,
167.1,1.40796,,
168,1.40782,,
168.2,1.40778,,
168.8,1.40767,,
169,1.40759,,
169.1,1.40756,,
169.4,1.40754,,
169.7,1.40742,,
170.1,1.4074,,
173.9,1.40672,,
174.1,1.40671,,
174.5,1.40663,,
175.1,1.40649,,
175.3,1.40647,,
178.4,1.40594,,
178.6,1.40589,,
178.8,1.40588,,
181.8,1.40539,,
182.2,1.40531,,
182.9,1.40525,,
183.3,1.40514,,
183.6,1.40513,,
183.8,1.40511,,
184.3,1.40501,,
184.6,1.40498,,
185,1.40496,,
186.1,1.40477,,
186.3,1.40473,,
186.6,1.4047,,
186.8,1.40469,,
187.1,1.40463,,
187.2,1.40462,,
187.4,1.4046,,
188,1.40446,,
188.3,1.40444,,
189,1.40434,,
189.3,1.40431,,
189.5,1.40429,,
189.7,1.40425,,
189.8,1.40423,,
190,1.40421,,
190.3,1.40417,,
190.5,1.40412,,
190.6,1.40411,,
191,1.40402,,
191.6,1.40399,,
193.2,1.40382,,
193.6,1.4037,,
193.7,1.40369,,
194.3,1.40366,,
194.6,1.4036,,
194.8,1.40358,,
195.2,1.40356,,
195.4,1.40351,,
195.7,1.40349,,
196.6,1.40343,,
197,1.40342,,
197.9,1.40324,,
198.2,1.40319,,
198.5,1.40316,,
198.7,1.4031,,
198.8,1.40309,,
199.2,1.40305,,
199.4,1.40304,,
199.9,1.40302,,
200.2,1.40295,,
200.5,1.40292,,
200.7,1.40291,,
201.8,1.40277,,
202,1.40276,,
204.3,1.40243,,
204.7,1.40234,,
205,1.40232,,
205.5,1.40224,,
205.7,1.40223,,
206.3,1.40213,,
206.5,1.40212,,
206.9,1.4021,,
208,1.40196,,
209.4,1.40173,,
209.7,1.40172,,
211.1,1.40144,,
211.3,1.40143,,
211.8,1.40141,,
212,1.40133,,
212.1,1.40129,,
212.4,1.40128,,
214,1.40104,,
214.2,1.40103,,
214.8,1.40097,,
215,1.40092,,
215.3,1.40089,,
215.6,1.40088,,
215.9,1.40087,,
216.3,1.40082,,
216.6,1.4008,,
216.8,1.40073,,
217.1,1.40068,,
217.4,1.40066,,
217.9,1.40065,,
222.4,1.40018,,
222.7,1.40014,,
223.4,1.4001,,
223.7,1.40009,,
227.2,1.39973,,
227.4,1.39971,,
227.9,1.39968,,
228.1,1.3996,,
228.2,1.39958,,
228.4,1.39957,,
228.9,1.39956,,
230.1,1.39943,,
230.3,1.39941,,
230.5,1.3994,,
231,1.39932,,
231.5,1.39927,,
232.1,1.39923,,
232.5,1.39917,,
233,1.39914,,
233.5,1.39912,,
233.7,1.39908,,
235.2,1.39897,,
235.4,1.3989,,
235.8,1.39885,,
236.6,1.39879,,
236.9,1.39877,,
237.1,1.39876,,
237.4,1.39875,,
237.6,1.39869,,
237.9,1.39868,,
238.5,1.39859,,
238.9,1.39858,,
240.4,1.39842,,
240.9,1.3984,,
242.2,1.39819,,
242.3,1.39818,,
242.5,1.39816,,
243,1.39812,,
246.2,1.39779,,
246.4,1.39775,,
246.6,1.39774,,
246.8,1.39773,,
247.2,1.39767,,
247.3,1.39766,,
247.8,1.39763,,
248.1,1.39762,,
248.8,1.39748,,
249,1.39747,,
249.2,1.39746,,
249.5,1.39738,,
250.1,1.39733,,
250.3,1.39732,,
250.6,1.39731,,
251.6,1.3973,,
252.1,1.39715,,
252.6,1.39711,,
252.9,1.3971,,
258.4,1.39651,,
258.7,1.3965,,
264.5,1.39592,,
264.7,1.39591,,
264.9,1.3959,,
265.3,1.39589,,
265.7,1.39583,,
266.1,1.39579,,
266.6,1.39576,,
267.8,1.39571,,
271.9,1.39517,,
272,1.39516,,
272.2,1.39514,,
272.7,1.39512,,
273.1,1.39506,,
273.7,1.39505,,
274.1,1.39499,,
274.7,1.39493,,
275.6,1.39477,,
,,275.70700000000005,1.39477
,,275.8070000000001,1.39477
,,275.9070000000001,1.39477
,,276.0070000000001,1.39477
,,276.10700000000014,1.39477
,,276.20700000000016,1.39477
,,276.3070000000002,1.39477
,,276.4070000000002,1.39477
,,276.50700000000023,1.39477
,,276.60700000000026,1.39477
,,276.7070000000003,1.39477
,,276.8070000000003,1.39477
,,276.9070000000003,1.39477
,,277.00700000000035,1.39477
,,277.10700000000037,1.39477
,,277.2070000000004,1.39477
,,277.3070000000004,1.39477
,,277.40700000000044,1.39477
,,277.50700000000046,1.39477
,,277.6070000000005,1.39477
,,277.7070000000005,1.39477
,,277.8070000000005,1.39477
,,277.90700000000055,1.39477
,,278.0070000000006,1.39477
,,278.1070000000006,1.39477
,,278.2070000000006,1.39477
,,278.30700000000064,1.39477
,,278.40700000000066,1.39477
,,278.5070000000007,1.39477
,,278.6070000000007,1.39477
,,278.70700000000073,1.39477
,,278.80700000000076,1.39477
,,278.9070000000008,1.39477
,,279.0070000000008,1.39477
,,279.1070000000008,1.39477
,,279.20700000000085,1.39477
,,279.30700000000087,1.39477
,,279.4070000000009,1.39477
,,279.5070000000009,1.39477
,,279.60700000000094,1.39477
,,279.70700000000096,1.39477
,,279.807000000001,1.39477
,,279.907000000001,1.39477
,,280.007000000001,1.39477
,,280.10700000000105,1.39477
,,280.2070000000011,1.39477
,,280.3070000000011,1.39477
,,280.4070000000011,1.39477
,,280.50700000000114,1.39477
,,280.60700000000116,1.39477
,,280.7070000000012,1.39477
,,280.8070000000012,1.39477
,,280.90700000000123,1.39477
,,281.00700000000126,1.39477
,,281.1070000000013,1.39477
,,281.2070000000013,1.39477
,,281.3070000000013,1.39477
,,281.40700000000135,1.39477
,,281.50700000000137,1.39477
,,281.6070000000014,1.39477
,,281.7070000000014,1.39477
,,281.80700000000144,1.39477
,,281.90700000000146,1.39477
,,282.0070000000015,1.39477
,,282.1070000000015,1.39477
,,282.2070000000015,1.39477
,,282.30700000000155,1.39477
,,282.4070000000016,1.39477
,,282.5070000000016,1.39477
,,282.6070000000016,1.39477
,,282.70700000000164,1.39477
,,282.80700000000166,1.39477
,,282.9070000000017,1.39477
,,283.0070000000017,1.39477
,,283.10700000000173,1.39477
,,283.20700000000176,1.39477
,,283.3070000000018,1.39477
,,283.4070000000018,1.39477
,,283.5070000000018,1.39477
,,283.60700000000185,1.39477
,,283.70700000000187,1.39477
,,283.8070000000019,1.39477
,,283.9070000000019,1.39477
,,284.00700000000194,1.39477
,,284.10700000000196,1.39477
,,284.207000000002,1.39477
,,284.307000000002,1.39477
,,284.40700000000203,1.39477
,,284.50700000000205,1.39477
,,284.6070000000021,1.39477
,,284.7070000000021,1.39477
,,284.8070000000021,1.39477
,,284.90700000000214,1.39477
,,285.00700000000217,1.39477
,,285.1070000000022,1.39477
,,285.2070000000022,1.39477
,,285.30700000000223,1.39477
,,285.40700000000226,1.39477
,,285.5070000000023,1.39477
,,285.6070000000023,1.39477
,,285.7070000000023,1.39477
,,285.80700000000235,1.39477
,,285.90700000000237,1.39477
,,286.0070000000024,1.39477
,,286.1070000000024,1.39477
,,286.20700000000244,1.39477
,,286.30700000000246,1.39477
,,286.4070000000025,1.39477
,,286.5070000000025,1.39477
,,286.60700000000253,1.39477
,,286.70700000000255,1.39477
,,286.8070000000026,1.39477
,,286.9070000000026,1.39477
,,287.0070000000026,1.39477
,,287.10700000000264,1.39477
,,287.20700000000267,1.39477
,,287.3070000000027,1.39477
,,287.4070000000027,1.39477
,,287.50700000000273,1.39477
,,287.60700000000276,1.39477
,,287.7070000000028,1.39477
,,287.8070000000028,1.39477
,,287.9070000000028,1.39477
,,288.00700000000285,1.39477
,,288.10700000000287,1.39477
,,288.2070000000029,1.39477
,,288.3070000000029,1.39477
,,288.40700000000294,1.39477
,,288.50700000000296,1.39477
,,288.607000000003,1.39477
,,288.707000000003,1.39477
,,288.80700000000303,1.39477
,,288.90700000000305,1.39477
,,289.0070000000031,1.39477
,,289.1070000000031,1.39477
,,289.2070000000031,1.39477
,,289.30700000000314,1.39477
,,289.40700000000317,1.39477
,,289.5070000000032,1.39477
,,289.6070000000032,1.39477
,,289.70700000000323,1.39477
,,289.80700000000326,1.39477
,,289.9070000000033,1.39477
,,290.0070000000033,1.39477
,,290.1070000000033,1.39477
,,290.20700000000335,1.39477
,,290.30700000000337,1.39477
,,290.4070000000034,1.39477
,,290.5070000000034,1.39477
,,290.60700000000344,1.39477
,,290.70700000000346,1.39477
,,290.8070000000035,1.39477
,,290.9070000000035,1.39477
,,291.00700000000353,1.39477
,,291.10700000000355,1.39477
,,291.2070000000036,1.39477
,,291.3070000000036,1.39477
,,291.4070000000036,1.39477
,,291.50700000000364,1.39477
,,291.60700000000367,1.39477
,,291.7070000000037,1.39477
,,291.8070000000037,1.39477
,,291.90700000000373,1.39477
,,292.00700000000376,1.39477
,,292.1070000000038,1.39477
,,292.2070000000038,1.39477
,,292.3070000000038,1.39477
,,292.40700000000385,1.39477
,,292.50700000000387,1.39477
,,292.6070000000039,1.39477
,,292.7070000000039,1.39477
,,292.80700000000394,1.39477
,,292.90700000000396,1.39477
,,293.007000000004,1.39477
,,293.107000000004,1.39477
,,293.20700000000403,1.39477
,,293.30700000000405,1.39477
,,293.4070000000041,1.39477
,,293.5070000000041,1.39477
,,293.6070000000041,1.39477
,,293.70700000000414,1.39477
,,293.80700000000417,1.39477
,,293.9070000000042,1.39477
,,294.0070000000042,1.39477
,,294.10700000000423,1.39477
,,294.20700000000426,1.39477
,,294.3070000000043,1.39477
,,294.4070000000043,1.39477
,,294.5070000000043,1.39477
,,294.60700000000435,1.39477
,,294.70700000000437,1.39477
,,294.8070000000044,1.39477
,,294.9070000000044,1.39477
,,295.00700000000444,1.39477
,,295.10700000000446,1.39477
,,295.2070000000045,1.39477
,,295.3070000000045,1.39477
,,295.40700000000453,1.39477
,,295.50700000000455,1.39477
,,295.6070000000046,1.39477
,,295.7070000000046,1.39477
,,295.8070000000046,1.39477
,,295.90700000000464,1.39477
,,296.00700000000467,1.39477
,,296.1070000000047,1.39477
,,296.2070000000047,1.39477
,,296.30700000000473,1.39477
,,296.40700000000476,1.39477
,,296.5070000000048,1.39477
,,296.6070000000048,1.39477
,,296.7070000000048,1.39477
,,296.80700000000485,1.39477
,,296.90700000000487,1.39477
,,297.0070000000049,1.39477
,,297.1070000000049,1.39477
,,297.20700000000494,1.39477
,,297.30700000000496,1.39477
,,297.407000000005,1.39477
,,297.507000000005,1.39477
,,297.60700000000503,1.39477
,,297.70700000000505,1.39477
,,297.8070000000051,1.39477
,,297.9070000000051,1.39477
,,298.0070000000051,1.39477
,,298.10700000000514,1.39477
,,298.20700000000517,1.39477
,,298.3070000000052,1.39477
,,298.4070000000052,1.39477
,,298.50700000000523,1.39477
,,298.60700000000526,1.39477
,,298.7070000000053,1.39477
,,298.8070000000053,1.39477
,,298.9070000000053,1.39477
,,299.00700000000535,1.39477
,,299.10700000000537,1.39477
,,299.2070000000054,1.39477
,,299.3070000000054,1.39477
,,299.40700000000544,1.39477
,,299.50700000000546,1.39477
,,299.6070000000055,1.39477
,,299.7070000000055,1.39477
,,299.80700000000553,1.39477
,,299.90700000000555,1.39477
,,300.0070000000056,1.39477
,,300.1070000000056,1.39477
,,300.2070000000056,1.39477
,,300.30700000000564,1.39477
,,300.40700000000567,1.39477
,,300.5070000000057,1.39477
,,300.6070000000057,1.39477
,,300.70700000000573,1.39477
,,300.80700000000576,1.39477
,,300.9070000000058,1.39477
,,301.0070000000058,1.39477
,,301.1070000000058,1.39477
,,301.20700000000585,1.39477
,,301.30700000000587,1.39477
,,301.4070000000059,1.39477
,,301.5070000000059,1.39477
,,301.60700000000594,1.39477
,,301.70700000000596,1.39477
,,301.807000000006,1.39477
,,301.907000000006,1.39477
,,302.00700000000603,1.39477
,,302.10700000000605,1.39477
,,302.2070000000061,1.39477
,,302.3070000000061,1.39477
,,302.4070000000061,1.39477
,,302.50700000000614,1.39477
,,302.60700000000617,1.39477
,,302.7070000000062,1.39477
,,302.8070000000062,1.39477
,,302.90700000000624,1.39477
,,303.00700000000626,1.39477
,,303.1070000000063,1.39477
,,303.2070000000063,1.39477
,,303.3070000000063,1.39477
,,303.40700000000635,1.39477
,,303.50700000000637,1.39477
,,303.6070000000064,1.39477
,,303.7070000000064,1.39477
,,303.80700000000644,1.39477
,,303.90700000000646,1.39477
,,304.0070000000065,1.39477
,,304.1070000000065,1.39477
,,304.20700000000653,1.39477
,,304.30700000000655,1.39477
,,304.4070000000066,1.39477
,,304.5070000000066,1.39477
,,304.6070000000066,1.39477
,,304.70700000000664,1.39477
,,304.80700000000667,1.39477
,,304.9070000000067,1.39477
,,305.0070000000067,1.39477
,,305.10700000000674,1.39477
,,305.20700000000676,1.39477
,,305.3070000000068,1.39477
,,305.4070000000068,1.39477
,,305.5070000000068,1.39477
,,305.60700000000685,1.39477
,,305.7070000000069,1.39477
,,305.8070000000069,1.39477
,,305.9070000000069,1.39477
,,306.00700000000694,1.39477
,,306.10700000000696,1.39477
,,306.207000000007,1.39477
,,306.307000000007,1.39477
,,306.40700000000703,1.39477
,,306.50700000000705,1.39477
,,306.6070000000071,1.39477
,,306.7070000000071,1.39477
,,306.8070000000071,1.39477
,,306.90700000000714,1.39477
,,307.00700000000717,1.39477
,,307.1070000000072,1.39477
,,307.2070000000072,1.39477
,,307.30700000000724,1.39477
,,307.40700000000726,1.39477
,,307.5070000000073,1.39477
,,307.6070000000073,1.39477
,,307.7070000000073,1.39477
,,307.80700000000735,1.39477
,,307.9070000000074,1.39477
,,308.0070000000074,1.39477
,,308.1070000000074,1.39477
,,308.20700000000744,1.39477
,,308.30700000000746,1.39477
,,308.4070000000075,1.39477
,,308.5070000000075,1.39477
,,308.60700000000753,1.39477
,,308.70700000000755,1.39477
,,308.8070000000076,1.39477
,,308.9070000000076,1.39477
,,309.0070000000076,1.39477
,,309.10700000000764,1.39477
,,309.20700000000767,1.39477
,,309.3070000000077,1.39477
,,309.4070000000077,1.39477
,,309.50700000000774,1.39477
,,309.60700000000776,1.39477
,,309.7070000000078,1.39477
,,309.8070000000078,1.39477
,,309.9070000000078,1.39477
,,310.00700000000785,1.39477
,,310.1070000000079,1.39477
,,310.2070000000079,1.39477
,,310.3070000000079,1.39477
,,310.40700000000794,1.39477
,,310.50700000000796,1.39477
,,310.607000000008,1.39477
,,310.707000000008,1.39477
,,310.80700000000803,1.39477
,,310.90700000000805,1.39477
,,311.0070000000081,1.39477
,,311.1070000000081,1.39477
,,311.2070000000081,1.39477
,,311.30700000000814,1.39477
,,311.40700000000817,1.39477
,,311.5070000000082,1.39477
,,311.6070000000082,1.39477
,,311.70700000000824,1.39477
,,311.80700000000826,1.39477
,,311.9070000000083,1.39477
,,312.0070000000083,1.39477
,,312.1070000000083,1.39477
,,312.20700000000835,1.39477
,,312.3070000000084,1.39477
,,312.4070000000084,1.39477
,,312.5070000000084,1.39477
,,312.60700000000844,1.39477
,,312.70700000000846,1.39477
,,312.8070000000085,1.39477
,,312.9070000000085,1.39477
,,313.00700000000853,1.39477
,,313.10700000000855,1.39477
,,313.2070000000086,1.39477
,,313.3070000000086,1.39477
,,313.4070000000086,1.39477
,,313.50700000000865,1.39477
,,313.60700000000867,1.39477
