Time,Stress,Time,Extrapolated Stress
,,357.40500000000293,1.6609451698313709
,,357.50500000000295,1.6609158255615877
,,357.605000000003,1.6608864835645316
,,357.705000000003,1.6608571438402029
,,357.805000000003,1.6608278063886015
,,357.90500000000304,1.6607984712097272
,,358.00500000000306,1.6607691383035803
,,358.1050000000031,1.6607398076701607
,,358.2050000000031,1.6607104793094682
,,358.30500000000313,1.6606811532215031
,,358.40500000000316,1.6606518294062653
,,358.5050000000032,1.6606225078637549
,,358.6050000000032,1.6605931885939715
,,358.7050000000032,1.6605638715969155
,,358.80500000000325,1.6605345568725869
,,358.90500000000327,1.6605052444209853
,,359.0050000000033,1.6604759342421112
,,359.1050000000033,1.6604466263359643
,,359.20500000000334,1.6604173207025446
,,359.30500000000336,1.6603880173418522
,,359.4050000000034,1.660358716253887
,,359.5050000000034,1.6603294174386494
,,359.60500000000343,1.6603001208961388
,,359.70500000000345,1.6602708266263555
,,359.8050000000035,1.6602415346292996
,,359.9050000000035,1.6602122449049708
,,360.0050000000035,1.6601829574533693
,,360.10500000000354,1.6601536722744952
,,360.20500000000357,1.6601243893683484
,,360.3050000000036,1.6600951087349287
,,360.4050000000036,1.6600658303742364
,,360.50500000000363,1.6600365542862714
,,360.60500000000366,1.6600072804710335
,,360.7050000000037,1.659978008928523
,,360.8050000000037,1.6599487396587398
,,360.9050000000037,1.6599194726616837
,,361.00500000000375,1.659890207937355
,,361.10500000000377,1.6598609454857536
,,361.2050000000038,1.6598316853068795
,,361.3050000000038,1.6598024274007326
,,361.40500000000384,1.659773171767313
,,361.50500000000386,1.6597439184066207
,,361.6050000000039,1.6597146673186556
,,361.7050000000039,1.6596854185034178
,,361.80500000000393,1.6596561719609073
,,361.90500000000395,1.659626927691124
,,362.005000000004,1.659597685694068
,,362.105000000004,1.6595684459697393
,,362.205000000004,1.659539208518138
,,362.30500000000404,1.6595099733392638
,,362.40500000000407,1.6594807404331169
,,362.5050000000041,1.6594515097996974
,,362.6050000000041,1.659422281439005
,,362.70500000000413,1.6593930553510399
,,362.80500000000416,1.6593638315358021
,,362.9050000000042,1.6593346099932915
,,363.0050000000042,1.6593053907235082
,,363.1050000000042,1.6592761737264523
,,363.20500000000425,1.6592469590021237
,,363.30500000000427,1.6592177465505222
,,363.4050000000043,1.659188536371648
,,363.5050000000043,1.6591593284655013
,,363.60500000000434,1.6591301228320816
,,363.70500000000436,1.6591009194713893
,,363.8050000000044,1.6590717183834243
,,363.9050000000044,1.6590425195681864
,,364.00500000000443,1.6590133230256758
,,364.10500000000445,1.6589841287558926
,,364.2050000000045,1.6589549367588368
,,364.3050000000045,1.658925747034508
,,364.4050000000045,1.6588965595829066
,,364.50500000000454,1.6588673744040325
,,364.60500000000457,1.6588381914978856
,,364.7050000000046,1.658809010864466
,,364.8050000000046,1.6587798325037737
,,364.90500000000463,1.6587506564158085
,,365.00500000000466,1.6587214826005707
,,365.1050000000047,1.6586923110580603
,,365.2050000000047,1.6586631417882771
,,365.3050000000047,1.658633974791221
,,365.40500000000475,1.6586048100668924
,,365.50500000000477,1.658575647615291
,,365.6050000000048,1.6585464874364169
,,365.7050000000048,1.65851732953027
,,365.80500000000484,1.6584881738968504
,,365.90500000000486,1.658459020536158
,,366.0050000000049,1.658429869448193
,,366.1050000000049,1.6584007206329552
,,366.20500000000493,1.6583715740904448
,,366.30500000000495,1.6583424298206615
,,366.405000000005,1.6583132878236055
,,366.505000000005,1.658284148099277
,,366.605000000005,1.6582550106476754
,,366.70500000000504,1.6582258754688013
,,366.80500000000507,1.6581967425626545
,,366.9050000000051,1.658167611929235
,,367.0050000000051,1.6581384835685427
,,367.10500000000513,1.6581093574805776
,,367.20500000000516,1.65808023366534
,,367.3050000000052,1.6580511121228294
,,367.4050000000052,1.6580219928530462
,,367.5050000000052,1.6579928758559903
,,367.60500000000525,1.6579637611316616
,,367.70500000000527,1.6579346486800601
,,367.8050000000053,1.657905538501186
,,367.9050000000053,1.6578764305950393
,,368.00500000000534,1.6578473249616197
,,368.10500000000536,1.6578182216009274
,,368.2050000000054,1.6577891205129625
,,368.3050000000054,1.6577600216977246
,,368.40500000000543,1.6577309251552141
,,368.50500000000545,1.657701830885431
,,368.6050000000055,1.657672738888375
,,368.7050000000055,1.6576436491640463
,,368.8050000000055,1.657614561712445
,,368.90500000000554,1.657585476533571
,,369.00500000000557,1.657556393627424
,,369.1050000000056,1.6575273129940045
,,369.2050000000056,1.6574982346333123
,,369.30500000000563,1.6574691585453472
,,369.40500000000566,1.6574400847301094
,,369.5050000000057,1.657411013187599
,,369.6050000000057,1.6573819439178157
,,369.7050000000057,1.6573528769207597
,,369.80500000000575,1.657323812196431
,,369.90500000000577,1.6572947497448298
,,370.0050000000058,1.6572656895659557
,,370.1050000000058,1.6572366316598088
,,370.20500000000584,1.6572075760263894
,,370.30500000000586,1.657178522665697
,,370.4050000000059,1.657149471577732
,,370.5050000000059,1.6571204227624943
,,370.60500000000593,1.6570913762199837
,,370.70500000000595,1.6570623319502005
,,370.805000000006,1.6570332899531446
,,370.905000000006,1.657004250228816
,,371.005000000006,1.6569752127772146
,,371.10500000000604,1.6569461775983405
,,371.20500000000607,1.6569171446921938
,,371.3050000000061,1.6568881140587741
,,371.4050000000061,1.6568590856980818
,,371.50500000000613,1.6568300596101169
,,371.60500000000616,1.656801035794879
,,371.7050000000062,1.6567720142523685
,,371.8050000000062,1.6567429949825854
,,371.9050000000062,1.6567139779855296
,,372.00500000000625,1.6566849632612008
,,372.10500000000627,1.6566559508095995
,,372.2050000000063,1.6566269406307255
,,372.3050000000063,1.6565979327245786
,,372.40500000000634,1.656568927091159
,,372.50500000000636,1.6565399237304668
,,372.6050000000064,1.6565109226425017
,,372.7050000000064,1.656481923827264
,,372.80500000000643,1.6564529272847535
,,372.90500000000645,1.6564239330149704
,,373.0050000000065,1.6563949410179144
,,373.1050000000065,1.6563659512935858
,,373.2050000000065,1.6563369638419845
,,373.30500000000654,1.6563079786631103
,,373.40500000000657,1.6562789957569635
,,373.5050000000066,1.656250015123544
,,373.6050000000066,1.6562210367628518
,,373.70500000000663,1.6561920606748868
,,373.80500000000666,1.656163086859649
,,373.9050000000067,1.6561341153171387
,,374.0050000000067,1.6561051460473555
,,374.1050000000067,1.6560761790502996
,,374.20500000000675,1.656047214325971
,,374.30500000000677,1.6560182518743696
,,374.4050000000068,1.6559892916954955
,,374.5050000000068,1.6559603337893487
,,374.60500000000684,1.6559313781559293
,,374.70500000000686,1.655902424795237
,,374.8050000000069,1.655873473707272
,,374.9050000000069,1.6558445248920344
,,375.00500000000693,1.6558155783495239
,,375.10500000000695,1.6557866340797407
,,375.205000000007,1.6557576920826849
,,375.305000000007,1.6557287523583561
,,375.405000000007,1.6556998149067548
,,375.50500000000704,1.6556708797278807
,,375.60500000000707,1.655641946821734
,,375.7050000000071,1.6556130161883145
,,375.8050000000071,1.6555840878276222
,,375.90500000000713,1.6555551617396573
,,376.00500000000716,1.6555262379244196
,,376.1050000000072,1.6554973163819091
,,376.2050000000072,1.655468397112126
,,376.3050000000072,1.65543948011507
,,376.40500000000725,1.6554105653907414
,,376.50500000000727,1.65538165293914
,,376.6050000000073,1.6553527427602661
,,376.7050000000073,1.6553238348541193
,,376.80500000000734,1.6552949292206998
,,376.90500000000736,1.6552660258600076
,,377.0050000000074,1.6552371247720425
,,377.1050000000074,1.6552082259568048
,,377.20500000000743,1.6551793294142945
,,377.30500000000745,1.6551504351445112
,,377.4050000000075,1.6551215431474553
,,377.5050000000075,1.6550926534231267
,,377.6050000000075,1.6550637659715255
,,377.70500000000754,1.6550348807926514
,,377.80500000000757,1.6550059978865046
,,377.9050000000076,1.6549771172530852
,,378.0050000000076,1.6549482388923928
,,378.10500000000764,1.6549193628044279
,,378.20500000000766,1.6548904889891902
,,378.3050000000077,1.6548616174466797
,,378.4050000000077,1.6548327481768965
,,378.5050000000077,1.6548038811798407
,,378.60500000000775,1.6547750164555122
,,378.7050000000078,1.6547461540039108
,,378.8050000000078,1.6547172938250367
,,378.9050000000078,1.65468843591889
,,379.00500000000784,1.6546595802854704
,,379.10500000000786,1.6546307269247782
,,379.2050000000079,1.6546018758368133
,,379.3050000000079,1.6545730270215757
,,379.40500000000793,1.6545441804790653
,,379.50500000000795,1.6545153362092822
,,379.605000000008,1.6544864942122264
,,379.705000000008,1.6544576544878977
,,379.805000000008,1.6544288170362964
,,379.90500000000804,1.6543999818574224
,,380.00500000000807,1.6543711489512756
,,380.1050000000081,1.654342318317856
,,380.2050000000081,1.6543134899571639
,,380.30500000000814,1.654284663869199
,,380.40500000000816,1.6542558400539613
,,380.5050000000082,1.654227018511451
,,380.6050000000082,1.6541981992416679
,,380.7050000000082,1.654169382244612
,,380.80500000000825,1.6541405675202834
,,380.9050000000083,1.6541117550686821
,,381.0050000000083,1.654082944889808
,,381.1050000000083,1.6540541369836612
,,381.20500000000834,1.6540253313502418
,,381.30500000000836,1.6539965279895497
,,381.4050000000084,1.6539677269015847
,,381.5050000000084,1.653938928086347
,,381.60500000000843,1.6539101315438367
,,381.70500000000845,1.6538813372740535
,,381.8050000000085,1.6538525452769977
,,381.9050000000085,1.6538237555526691
,,382.0050000000085,1.6537949681010677
,,382.10500000000854,1.6537661829221937
,,382.20500000000857,1.653737400016047
,,382.3050000000086,1.6537086193826276
,,382.4050000000086,1.6536798410219353
,,382.50500000000864,1.6536510649339704
,,382.60500000000866,1.6536222911187328
,,382.7050000000087,1.6535935195762224
,,382.8050000000087,1.6535647503064392
,,382.9050000000087,1.6535359833093835
,,383.00500000000875,1.6535072185850548
,,383.1050000000088,1.6534784561334535
,,383.2050000000088,1.6534496959545795
,,383.3050000000088,1.6534209380484328
,,383.40500000000884,1.6533921824150133
,,383.50500000000886,1.653363429054321
,,383.6050000000089,1.6533346779663562
,,383.7050000000089,1.6533059291511185
,,383.80500000000893,1.6532771826086081
,,383.90500000000895,1.653248438338825
,,384.005000000009,1.6532196963417691
,,384.105000000009,1.6531909566174405
,,384.205000000009,1.6531622191658393
,,384.30500000000904,1.6531334839869654
,,384.40500000000907,1.6531047510808186
,,384.5050000000091,1.653076020447399
,,384.6050000000091,1.653047292086707
,,384.70500000000914,1.653018565998742
,,384.80500000000916,1.6529898421835043
,,384.9050000000092,1.652961120640994
,,385.0050000000092,1.6529324013712108
,,385.1050000000092,1.652903684374155
,,385.20500000000925,1.6528749696498264
,,385.3050000000093,1.6528462571982252
,,385.4050000000093,1.6528175470193511
,,385.5050000000093,1.6527888391132044
,,385.60500000000934,1.652760133479785
,,385.70500000000936,1.6527314301190927
,,385.8050000000094,1.6527027290311278
,,385.9050000000094,1.6526740302158902
,,386.00500000000943,1.65264533367338
,,386.10500000000945,1.6526166394035968
,,386.2050000000095,1.652587947406541
,,386.3050000000095,1.6525592576822126
,,386.4050000000095,1.6525305702306112
,,386.50500000000955,1.6525018850517372
,,386.60500000000957,1.6524732021455906
,,386.7050000000096,1.652444521512171
,,386.8050000000096,1.6524158431514788
,,386.90500000000964,1.652387167063514
,,387.00500000000966,1.6523584932482764
,,387.1050000000097,1.652329821705766
,,387.2050000000097,1.652301152435983
,,387.3050000000097,1.6522724854389272
,,387.40500000000975,1.6522438207145986
,,387.5050000000098,1.6522151582629974
,,387.6050000000098,1.6521864980841234
,,387.7050000000098,1.6521578401779766
,,387.80500000000984,1.6521291845445572
,,387.90500000000986,1.652100531183865
,,388.0050000000099,1.6520718800959002
,,388.1050000000099,1.6520432312806625
,,388.20500000000993,1.6520145847381522
,,388.30500000000995,1.6519859404683692
,,388.40500000001,1.6519572984713133
,,388.50500000001,1.6519286587469848
,,388.60500000001,1.6519000212953836
,,388.70500000001005,1.6518713861165095
,,388.80500000001007,1.6518427532103628
,,388.9050000000101,1.6518141225769434
,,389.0050000000101,1.6517854942162513
,,389.10500000001014,1.6517568681282864
,,389.20500000001016,1.6517282443130488
,,389.3050000000102,1.6516996227705385
,,389.4050000000102,1.6516710035007554
,,389.5050000000102,1.6516423865036995
,,389.60500000001025,1.651613771779371
,,389.7050000000103,1.6515851593277697
,,389.8050000000103,1.6515565491488957
,,389.9050000000103,1.651527941242749
,,390.00500000001034,1.6514993356093297
,,390.10500000001036,1.6514707322486375
,,390.2050000000104,1.6514421311606726
,,390.3050000000104,1.651413532345435
,,390.40500000001043,1.6513849358029247
,,390.50500000001045,1.6513563415331416
,,390.6050000000105,1.6513277495360859
,,390.7050000000105,1.6512991598117572
,,390.8050000000105,1.651270572360156
,,390.90500000001055,1.651241987181282
,,391.00500000001057,1.6512134042751354
,,391.1050000000106,1.651184823641716
,,391.2050000000106,1.6511562452810238
,,391.30500000001064,1.651127669193059
,,391.40500000001066,1.6510990953778213
,,391.5050000000107,1.651070523835311
,,391.6050000000107,1.651041954565528
,,391.7050000000107,1.6510133875684723
,,391.80500000001075,1.6509848228441437
,,391.9050000000108,1.6509562603925425
,,392.0050000000108,1.6509277002136686
,,392.1050000000108,1.6508991423075219
,,392.20500000001084,1.6508705866741025
,,392.30500000001086,1.6508420333134104
,,392.4050000000109,1.6508134822254454
,,392.5050000000109,1.6507849334102078
,,392.60500000001093,1.6507563868676975
,,392.70500000001095,1.6507278425979146
,,392.805000000011,1.6506993006008588
,,392.905000000011,1.6506707608765303
,,393.005000000011,1.6506422234249292
,,393.10500000001105,1.6506136882460551
,,393.20500000001107,1.6505851553399085
,,393.3050000000111,1.6505566247064891
,,393.4050000000111,1.650528096345797
,,393.50500000001114,1.650499570257832
,,393.60500000001116,1.6504710464425945
,,393.7050000000112,1.6504425249000843
,,393.8050000000112,1.6504140056303012
,,393.9050000000112,1.6503854886332454
,,394.00500000001125,1.650356973908917
,,394.1050000000113,1.6503284614573157
,,394.2050000000113,1.6502999512784418
,,394.3050000000113,1.6502714433722951
,,394.40500000001134,1.6502429377388756
,,394.50500000001136,1.6502144343781835
,,394.6050000000114,1.6501859332902187
,,394.7050000000114,1.6501574344749812
,,394.80500000001143,1.6501289379324708
,,394.90500000001146,1.6501004436626878
,,395.0050000000115,1.6500719516656321
,,395.1050000000115,1.6500434619413036
,,395.2050000000115,1.6500149744897024
,,395.30500000001155,1.6499864893108285
,,395.40500000001157,1.6499580064046817
,,395.5050000000116,1.6499295257712623
,,395.6050000000116,1.6499010474105702
,,395.70500000001164,1.6498725713226055
,,395.80500000001166,1.6498440975073678
,,395.9050000000117,1.6498156259648575
,,396.0050000000117,1.6497871566950746
,,396.1050000000117,1.6497586896980188
,,396.20500000001175,1.6497302249736903
