Time,Stress,Time,Extrapolated Stress
,,295.17900000000014,0.8157842433425916
,,295.27900000000017,0.8157777576976557
,,295.3790000000002,0.8157712848078218
,,295.4790000000002,0.81576482467309
,,295.57900000000024,0.8157583772934602
,,295.67900000000026,0.8157519426689325
,,295.7790000000003,0.8157455207995068
,,295.8790000000003,0.8157391116851831
,,295.9790000000003,0.8157327153259615
,,296.07900000000035,0.815726331721842
,,296.17900000000037,0.8157199608728244
,,296.2790000000004,0.8157136027789089
,,296.3790000000004,0.8157072574400954
,,296.47900000000044,0.815700924856384
,,296.57900000000046,0.8156946050277746
,,296.6790000000005,0.8156882979542672
,,296.7790000000005,0.815682003635862
,,296.87900000000053,0.8156757220725587
,,296.97900000000055,0.8156694532643575
,,297.0790000000006,0.8156631972112582
,,297.1790000000006,0.8156569539132611
,,297.2790000000006,0.815650723370366
,,297.37900000000064,0.815644505582573
,,297.47900000000067,0.815638300549882
,,297.5790000000007,0.8156321082722929
,,297.6790000000007,0.815625928749806
,,297.77900000000074,0.8156197619824211
,,297.87900000000076,0.8156136079701383
,,297.9790000000008,0.8156074667129575
,,298.0790000000008,0.8156013382108787
,,298.1790000000008,0.8155952224639019
,,298.27900000000085,0.8155891194720273
,,298.3790000000009,0.8155830292352546
,,298.4790000000009,0.815576951753584
,,298.5790000000009,0.8155708870270154
,,298.67900000000094,0.8155648350555489
,,298.77900000000096,0.8155587958391844
,,298.879000000001,0.815552769377922
,,298.979000000001,0.8155467556717616
,,299.07900000000103,0.8155407547207032
,,299.17900000000105,0.8155347665247469
,,299.2790000000011,0.8155287910838926
,,299.3790000000011,0.8155228283981404
,,299.4790000000011,0.8155168784674902
,,299.57900000000114,0.815510941291942
,,299.67900000000117,0.8155050168714959
,,299.7790000000012,0.8154991052061519
,,299.8790000000012,0.8154932062959098
,,299.97900000000124,0.8154873201407699
,,300.07900000000126,0.8154814467407319
,,300.1790000000013,0.815475586095796
,,300.2790000000013,0.815469738205962
,,300.3790000000013,0.8154639030712302
,,300.47900000000135,0.8154580806916004
,,300.5790000000014,0.8154522710670726
,,300.6790000000014,0.8154464741976469
,,300.7790000000014,0.8154406900833232
,,300.87900000000144,0.8154349187241016
,,300.97900000000146,0.815429160119982
,,301.0790000000015,0.8154234142709644
,,301.1790000000015,0.8154176811770489
,,301.27900000000153,0.8154119608382354
,,301.37900000000155,0.815406253254524
,,301.4790000000016,0.8154005584259146
,,301.5790000000016,0.8153948763524073
,,301.6790000000016,0.815389207034002
,,301.77900000000164,0.8153835504706987
,,301.87900000000167,0.8153779066624974
,,301.9790000000017,0.8153722756093983
,,302.0790000000017,0.8153666573114011
,,302.17900000000174,0.815361051768506
,,302.27900000000176,0.8153554589807129
,,302.3790000000018,0.8153498789480219
,,302.4790000000018,0.815344311670433
,,302.5790000000018,0.815338757147946
,,302.67900000000185,0.8153332153805611
,,302.7790000000019,0.8153276863682782
