Time,Stress,Derivative,SecondDerivative
112.2989999999993,1.8439158316158086,-0.0009775502751374382,
112.39899999999929,1.8438181765882948,-0.0009765502751374372,
112.49899999999928,1.843720621560781,-0.0009755502751374362,
112.59899999999928,1.8436231665332674,-0.0009745502751374352,
112.69899999999927,1.8435258115057536,-0.0009735502751374342,
112.79899999999927,1.8434285564782398,-0.0009725502751374332,
112.89899999999926,1.843331401450726,-0.0009715502751374322,
112.99899999999926,1.8432343464232124,-0.0009705502751374312,
113.09899999999925,1.8431373913956985,-0.0009695502751374302,
113.19899999999924,1.8430405363681848,-0.0009685502751374292,
113.29899999999924,1.842943781340671,-0.0009675502751374282,
113.39899999999923,1.8428471263131574,-0.0009665502751374272,
113.49899999999923,1.8427505712856436,-0.0009655502751374262,
113.59899999999922,1.8426541162581298,-0.0009645502751374252,
113.69899999999922,1.842557761230616,-0.0009635502751374242,
113.79899999999921,1.8424615062031025,-0.0009625502751374232,
113.8989999999992,1.8423653511755886,-0.0009615502751374222,
113.9989999999992,1.8422692961480749,-0.0009605502751374212,
114.0989999999992,1.8421733411205612,-0.0009595502751374202,
114.19899999999919,1.8420774860930476,-0.0009585502751374192,
114.29899999999918,1.8419817310655338,-0.0009575502751374182,
114.39899999999918,1.84188607603802,-0.0009565502751374172,
114.49899999999917,1.8417905210105063,-0.0009555502751374162,
114.59899999999917,1.8416950659829925,-0.0009545502751374152,
114.69899999999916,1.8415997109554787,-0.0009535502751374142,
114.79899999999915,1.841504455927965,-0.0009525502751374132,
114.89899999999915,1.8414093009004513,-0.0009515502751374122,
114.99899999999914,1.8413142458729375,-0.0009505502751374112,
115.09899999999914,1.8412192908454237,-0.0009495502751374102,
115.19899999999913,1.84112443581791,-0.0009485502751374092,
115.29899999999913,1.8410296807903963,-0.0009475502751374082,
115.39899999999912,1.8409350257628825,-0.0009465502751374072,
115.49899999999911,1.8408404707353687,-0.0009455502751374062,
115.59899999999911,1.840746015707855,-0.0009445502751374052,
115.6989999999991,1.8406516606803414,-0.0009435502751374042,
115.7989999999991,1.8405574056528275,-0.0009425502751374032,
115.89899999999909,1.8404632506253138,-0.0009415502751374022,
115.99899999999909,1.8403691955978,-0.0009405502751374012,
116.09899999999908,1.8402752405702865,-0.0009395502751374002,
116.19899999999907,1.8401813855427727,-0.0009385502751373992,
116.29899999999907,1.840087630515259,-0.0009375502751373982,
116.39899999999906,1.8399939754877452,-0.0009365502751373972,
116.49899999999906,1.8399004204602314,-0.0009355502751373962,
116.59899999999905,1.8398069654327176,-0.0009345502751373952,
116.69899999999905,1.8397136104052039,-0.0009335502751373942,
116.79899999999904,1.8396203553776902,-0.0009325502751373932,
116.89899999999903,1.8395272003501764,-0.0009315502751373922,
116.99899999999903,1.8394341453226626,-0.0009305502751373912,
117.09899999999902,1.8393411902951489,-0.0009295502751373902,
117.19899999999902,1.8392483352676352,-0.0009285502751373892,
117.29899999999901,1.8391555802401214,-0.0009275502751373882,
117.398999999999,1.8390629252126076,-0.0009265502751373872,
117.498999999999,1.838970370185094,-0.0009255502751373862,
117.598999999999,1.8388779151575803,-0.0009245502751373852,
117.69899999999899,1.8387855601300664,-0.0009235502751373842,
117.79899999999898,1.8386933051025527,-0.0009225502751373832,
117.89899999999898,1.838601150075039,-0.0009215502751373822,
117.99899999999897,1.8385090950475254,-0.0009205502751373812,
118.09899999999897,1.8384171400200116,-0.0009195502751373802,
118.19899999999896,1.8383252849924978,-0.0009185502751373792,
118.29899999999895,1.8382335299649841,-0.0009175502751373782,
118.39899999999895,1.8381418749374703,-0.0009165502751373772,
118.49899999999894,1.8380503199099565,-0.0009155502751373762,
118.59899999999894,1.8379588648824428,-0.0009145502751373752,
118.69899999999893,1.837867509854929,-0.0009135502751373742,
118.79899999999893,1.8377762548274152,-0.0009125502751373732,
118.89899999999892,1.8376850997999015,-0.0009115502751373722,
118.99899999999892,1.8375940447723877,-0.0009105502751373712,
119.09899999999891,1.837503089744874,-0.0009095502751373702,
119.1989999999989,1.8374122347173603,-0.0009085502751373692,
119.2989999999989,1.8373214796898465,-0.0009075502751373682,
119.39899999999889,1.8372308246623328,-0.0009065502751373672,
119.49899999999889,1.8371402696348191,-0.0009055502751373662,
119.59899999999888,1.8370498146073053,-0.0009045502751373652,
119.69899999999888,1.8369594595797916,-0.0009035502751373642,
119.79899999999887,1.8368692045522779,-0.0009025502751373632,
119.89899999999886,1.8367790495247642,-0.0009015502751373622,
119.99899999999886,1.8366889944972504,-0.0009005502751373612,
120.09899999999885,1.8365990394697367,-0.0008995502751373602,
120.19899999999885,1.836509184442223,-0.0008985502751373592,
120.29899999999884,1.8364194294147094,-0.0008975502751373582,
120.39899999999884,1.8363297743871956,-0.0008965502751373572,
120.49899999999883,1.8362402193596818,-0.0008955502751373562,
120.59899999999882,1.8361507643321682,-0.0008945502751373552,
120.69899999999882,1.8360614093046543,-0.0008935502751373542,
120.79899999999881,1.8359721542771406,-0.0008925502751373532,
120.89899999999881,1.8358829992496268,-0.0008915502751373522,
120.9989999999988,1.8357939442221132,-0.0008905502751373512,
121.0989999999988,1.8357049891945993,-0.0008895502751373502,
121.19899999999879,1.8356161341670856,-0.0008885502751373492,
121.29899999999878,1.8355273791395719,-0.0008875502751373482,
121.39899999999878,1.8354387241120582,-0.0008865502751373472,
121.49899999999877,1.8353501690845444,-0.0008855502751373462,
121.59899999999877,1.8352617140570306,-0.0008845502751373452,
121.69899999999876,1.835173359029517,-0.0008835502751373442,
121.79899999999876,1.8350851040020033,-0.0008825502751373432,
121.89899999999875,1.8349969489744895,-0.0008815502751373422,
121.99899999999874,1.8349088939469758,-0.0008805502751373412,
122.09899999999874,1.834820938919462,-0.0008795502751373402,
122.19899999999873,1.8347330838919484,-0.0008785502751373392,
122.29899999999873,1.8346453288644347,-0.0008775502751373382,
122.39899999999872,1.834557673836921,-0.0008765502751373372,
122.49899999999872,1.8344701188094072,-0.0008755502751373362,
122.59899999999871,1.8343826637818934,-0.0008745502751373352,
122.6989999999987,1.8342953087543796,-0.0008735502751373342,
122.7989999999987,1.834208053726866,-0.0008725502751373332,
122.8989999999987,1.8341208986993522,-0.0008715502751373322,
122.99899999999869,1.8340338436718384,-0.0008705502751373312,
123.09899999999868,1.8339468886443246,-0.0008695502751373302,
123.19899999999868,1.833860033616811,-0.0008685502751373292,
123.29899999999867,1.8337732785892973,-0.0008675502751373282,
123.39899999999867,1.8336866235617835,-0.0008665502751373272,
123.49899999999866,1.8336000685342697,-0.0008655502751373262,
123.59899999999865,1.833513613506756,-0.0008645502751373252,
123.69899999999865,1.8334272584792424,-0.0008635502751373242,
123.79899999999864,1.8333410034517286,-0.0008625502751373232,
123.89899999999864,1.8332548484242148,-0.0008615502751373222,
123.99899999999863,1.8331687933967011,-0.0008605502751373212,
124.09899999999863,1.8330828383691875,-0.0008595502751373202,
124.19899999999862,1.8329969833416737,-0.0008585502751373192,
124.29899999999861,1.83291122831416,-0.0008575502751373182,
124.39899999999861,1.8328255732866463,-0.0008565502751373172,
124.4989999999986,1.8327400182591325,-0.0008555502751373162,
124.5989999999986,1.8326545632316187,-0.0008545502751373152,
124.69899999999859,1.832569208204105,-0.0008535502751373142,
124.79899999999859,1.8324839531765913,-0.0008525502751373132,
124.89899999999858,1.8323987981490775,-0.0008515502751373122,
124.99899999999857,1.8323137431215637,-0.0008505502751373112,
125.09899999999857,1.83222878809405,-0.0008495502751373102,
125.19899999999856,1.8321439330665363,-0.0008485502751373092,
125.29899999999856,1.8320591780390225,-0.0008475502751373082,
125.39899999999855,1.8319745230115088,-0.0008465502751373072,
125.49899999999855,1.831889967983995,-0.0008455502751373062,
125.59899999999854,1.8318055129564814,-0.0008445502751373052,
125.69899999999853,1.8317211579289676,-0.0008435502751373042,
125.79899999999853,1.8316369029014539,-0.0008425502751373032,
125.89899999999852,1.8315527478739402,-0.0008415502751373022,
125.99899999999852,1.8314686928464265,-0.0008405502751373012,
126.09899999999851,1.8313847378189128,-0.0008395502751373002,
126.1989999999985,1.831300882791399,-0.0008385502751372992,
126.2989999999985,1.8312171277638853,-0.0008375502751372982,
126.3989999999985,1.8311334727363715,-0.0008365502751372972,
126.49899999999849,1.8310499177088577,-0.0008355502751372962,
126.59899999999848,1.830966462681344,-0.0008345502751372952,
126.69899999999848,1.8308831076538303,-0.0008335502751372942,
126.79899999999847,1.8307998526263165,-0.0008325502751372932,
126.89899999999847,1.8307166975988027,-0.0008315502751372922,
126.99899999999846,1.830633642571289,-0.0008305502751372912,
127.09899999999845,1.8305506875437754,-0.0008295502751372902,
127.19899999999845,1.8304678325162616,-0.0008285502751372892,
127.29899999999844,1.8303850774887478,-0.0008275502751372882,
127.39899999999844,1.830302422461234,-0.0008265502751372872,
127.49899999999843,1.8302198674337204,-0.0008255502751372862,
127.59899999999843,1.8301374124062066,-0.0008245502751372852,
127.69899999999842,1.830055057378693,-0.0008235502751372842,
127.79899999999841,1.8299728023511792,-0.0008225502751372832,
127.89899999999841,1.8298906473236656,-0.0008215502751372822,
127.9989999999984,1.8298085922961518,-0.0008205502751372812,
128.0989999999984,1.829726637268638,-0.0008195502751372802,
128.1989999999984,1.8296447822411244,-0.0008185502751372792,
128.2989999999984,1.8295630272136107,-0.0008175502751372782,
128.39899999999838,1.829481372186097,-0.0008165502751372772,
128.49899999999838,1.8293998171585832,-0.0008155502751372762,
128.59899999999837,1.8293183621310696,-0.0008145502751372752,
128.69899999999836,1.8292370071035557,-0.0008135502751372742,
128.79899999999836,1.829155752076042,-0.0008125502751372732,
128.89899999999835,1.8290745970485283,-0.0008115502751372722,
128.99899999999835,1.8289935420210146,-0.0008105502751372712,
129.09899999999834,1.8289125869935008,-0.0008095502751372702,
129.19899999999834,1.828831731965987,-0.0008085502751372692,
129.29899999999833,1.8287509769384733,-0.0008075502751372682,
129.39899999999832,1.8286703219109597,-0.0008065502751372672,
129.49899999999832,1.8285897668834459,-0.0008055502751372662,
129.5989999999983,1.8285093118559321,-0.0008045502751372652,
129.6989999999983,1.8284289568284184,-0.0008035502751372642,
129.7989999999983,1.8283487018009048,-0.0008025502751372632,
129.8989999999983,1.828268546773391,-0.0008015502751372622,
129.9989999999983,1.8281884917458773,-0.0008005502751372612,
130.09899999999828,1.8281085367183636,-0.0007995502751372602,
130.19899999999828,1.82802868169085,-0.0007985502751372592,
130.29899999999827,1.8279489266633362,-0.0007975502751372582,
130.39899999999827,1.8278692716358225,-0.0007965502751372572,
130.49899999999826,1.8277897166083088,-0.0007955502751372562,
130.59899999999826,1.827710261580795,-0.0007945502751372552,
130.69899999999825,1.8276309065532812,-0.0007935502751372542,
130.79899999999824,1.8275516515257675,-0.0007925502751372532,
130.89899999999824,1.8274724964982538,-0.0007915502751372522,
130.99899999999823,1.82739344147074,-0.0007905502751372512,
131.09899999999823,1.8273144864432262,-0.0007895502751372502,
131.19899999999822,1.8272356314157125,-0.0007885502751372492,
131.29899999999822,1.827156876388199,-0.0007875502751372482,
131.3989999999982,1.827078221360685,-0.0007865502751372472,
131.4989999999982,1.8269996663331713,-0.0007855502751372462,
131.5989999999982,1.8269212113056577,-0.0007845502751372452,
131.6989999999982,1.826842856278144,-0.0007835502751372442,
131.7989999999982,1.8267646012506302,-0.0007825502751372432,
131.89899999999818,1.8266864462231165,-0.0007815502751372422,
131.99899999999818,1.8266083911956028,-0.0007805502751372412,
132.09899999999817,1.8265304361680892,-0.0007795502751372402,
132.19899999999816,1.8264525811405754,-0.0007785502751372392,
132.29899999999816,1.8263748261130617,-0.0007775502751372382,
132.39899999999815,1.826297171085548,-0.0007765502751372372,
132.49899999999815,1.8262196160580342,-0.0007755502751372362,
132.59899999999814,1.8261421610305204,-0.0007745502751372352,
132.69899999999814,1.8260648060030067,-0.0007735502751372342,
132.79899999999813,1.825987550975493,-0.0007725502751372332,
132.89899999999813,1.8259103959479792,-0.0007715502751372322,
132.99899999999812,1.8258333409204655,-0.0007705502751372312,
133.0989999999981,1.8257563858929517,-0.0007695502751372302,
133.1989999999981,1.825679530865438,-0.0007685502751372292,
133.2989999999981,1.8256027758379243,-0.0007675502751372282,
133.3989999999981,1.8255261208104105,-0.0007665502751372272,
133.4989999999981,1.8254495657828969,-0.0007655502751372262,
133.59899999999809,1.8253731107553832,-0.0007645502751372252,
133.69899999999808,1.8252967557278694,-0.0007635502751372242,
133.79899999999807,1.8252205007003557,-0.0007625502751372232,
133.89899999999807,1.825144345672842,-0.0007615502751372222,
133.99899999999806,1.8250682906453284,-0.0007605502751372212,
134.09899999999806,1.8249923356178146,-0.0007595502751372202,
134.19899999999805,1.8249164805903009,-0.0007585502751372192,
134.29899999999805,1.8248407255627872,-0.0007575502751372182,
134.39899999999804,1.8247650705352734,-0.0007565502751372172,
134.49899999999803,1.8246895155077596,-0.0007555502751372162,
134.59899999999803,1.8246140604802459,-0.0007545502751372152,
134.69899999999802,1.8245387054527322,-0.0007535502751372142,
134.79899999999802,1.8244634504252184,-0.0007525502751372132,
134.898999999998,1.8243882953977046,-0.0007515502751372122,
134.998999999998,1.824313240370191,-0.0007505502751372112,
135.098999999998,1.8242382853426773,-0.0007495502751372102,
135.198999999998,1.8241634303151635,-0.0007485502751372092,
135.298999999998,1.8240886752876497,-0.0007475502751372082,
135.39899999999798,1.824014020260136,-0.0007465502751372072,
135.49899999999798,1.8239394652326224,-0.0007455502751372062,
135.59899999999797,1.8238650102051086,-0.0007445502751372052,
135.69899999999797,1.8237906551775949,-0.0007435502751372042,
135.79899999999796,1.8237164001500812,-0.0007425502751372032,
135.89899999999795,1.8236422451225676,-0.0007415502751372022,
135.99899999999795,1.8235681900950538,-0.0007405502751372012,
136.09899999999794,1.82349423506754,-0.0007395502751372002,
136.19899999999794,1.8234203800400264,-0.0007385502751371992,
136.29899999999793,1.8233466250125128,-0.0007375502751371982,
136.39899999999793,1.823272969984999,-0.0007365502751371972,
136.49899999999792,1.8231994149574853,-0.0007355502751371962,
136.59899999999791,1.8231259599299716,-0.0007345502751371952,
136.6989999999979,1.8230526049024578,-0.0007335502751371942,
136.7989999999979,1.822979349874944,-0.0007325502751371932,
136.8989999999979,1.8229061948474303,-0.0007315502751371922,
136.9989999999979,1.8228331398199167,-0.0007305502751371912,
137.0989999999979,1.8227601847924029,-0.0007295502751371902,
137.19899999999788,1.8226873297648891,-0.0007285502751371892,
137.29899999999787,1.8226145747373754,-0.0007275502751371882,
137.39899999999787,1.8225419197098618,-0.0007265502751371872,
137.49899999999786,1.822469364682348,-0.0007255502751371862,
137.59899999999786,1.8223969096548343,-0.0007245502751371852,
137.69899999999785,1.8223245546273206,-0.0007235502751371842,
137.79899999999785,1.822252299599807,-0.0007225502751371832,
137.89899999999784,1.8221801445722932,-0.0007215502751371822,
137.99899999999784,1.8221080895447794,-0.0007205502751371812,
138.09899999999783,1.8220361345172658,-0.0007195502751371802,
138.19899999999782,1.8219642794897521,-0.0007185502751371792,
138.29899999999782,1.8218925244622384,-0.0007175502751371782,
138.3989999999978,1.8218208694347247,-0.0007165502751371772,
138.4989999999978,1.821749314407211,-0.0007155502751371762,
138.5989999999978,1.8216778593796972,-0.0007145502751371752,
138.6989999999978,1.8216065043521834,-0.0007135502751371742,
138.7989999999978,1.8215352493246697,-0.0007125502751371732,
138.89899999999778,1.821464094297156,-0.0007115502751371722,
138.99899999999778,1.8213930392696422,-0.0007105502751371712,
139.09899999999777,1.8213220842421285,-0.0007095502751371702,
139.19899999999777,1.8212512292146148,-0.0007085502751371692,
139.29899999999776,1.8211804741871012,-0.0007075502751371682,
139.39899999999776,1.8211098191595874,-0.0007065502751371672,
139.49899999999775,1.8210392641320736,-0.0007055502751371662,
139.59899999999774,1.82096880910456,-0.0007045502751371652,
139.69899999999774,1.8208984540770463,-0.0007035502751371642,
139.79899999999773,1.8208281990495325,-0.0007025502751371632,
139.89899999999773,1.8207580440220188,-0.0007015502751371622,
139.99899999999772,1.8206879889945051,-0.0007005502751371612,
140.09899999999772,1.8206180339669915,-0.0006995502751371602,
140.1989999999977,1.8205481789394777,-0.0006985502751371592,
140.2989999999977,1.820478423911964,-0.0006975502751371582,
140.3989999999977,1.8204087688844504,-0.0006965502751371572,
140.4989999999977,1.8203392138569365,-0.0006955502751371562,
140.5989999999977,1.8202697588294228,-0.0006945502751371552,
140.69899999999768,1.820200403801909,-0.0006935502751371542,
140.79899999999768,1.8201311487743954,-0.0006925502751371532,
140.89899999999767,1.8200619937468816,-0.0006915502751371522,
140.99899999999766,1.8199929387193678,-0.0006905502751371512,
141.09899999999766,1.8199239836918542,-0.0006895502751371502,
141.19899999999765,1.8198551286643405,-0.0006885502751371492,
141.29899999999765,1.8197863736368267,-0.0006875502751371482,
141.39899999999764,1.819717718609313,-0.0006865502751371472,
141.49899999999764,1.8196491635817993,-0.0006855502751371462,
141.59899999999763,1.8195807085542857,-0.0006845502751371452,
141.69899999999762,1.8195123535267719,-0.0006835502751371442,
141.79899999999762,1.8194440984992581,-0.0006825502751371432,
141.8989999999976,1.8193759434717445,-0.0006815502751371422,
141.9989999999976,1.8193078884442309,-0.0006805502751371412,
142.0989999999976,1.819239933416717,-0.0006795502751371402,
142.1989999999976,1.8191720783892034,-0.0006785502751371392,
142.2989999999976,1.8191043233616897,-0.0006775502751371382,
142.39899999999759,1.8190366683341759,-0.0006765502751371372,
142.49899999999758,1.818969113306662,-0.0006755502751371362,
142.59899999999757,1.8189016582791484,-0.0006745502751371352,
142.69899999999757,1.8188343032516348,-0.0006735502751371342,
142.79899999999756,1.818767048224121,-0.0006725502751371332,
142.89899999999756,1.8186998931966072,-0.0006715502751371322,
142.99899999999755,1.8186328381690935,-0.0006705502751371312,
143.09899999999755,1.8185658831415799,-0.0006695502751371302,
143.19899999999754,1.818499028114066,-0.0006685502751371292,
143.29899999999753,1.8184322730865523,-0.0006675502751371282,
143.39899999999753,1.8183656180590386,-0.0006665502751371272,
143.49899999999752,1.818299063031525,-0.0006655502751371262,
143.59899999999752,1.8182326080040112,-0.0006645502751371252,
143.6989999999975,1.8181662529764975,-0.0006635502751371242,
143.7989999999975,1.8180999979489838,-0.0006625502751371232,
143.8989999999975,1.8180338429214702,-0.0006615502751371222,
143.9989999999975,1.8179677878939564,-0.0006605502751371212,
144.0989999999975,1.8179018328664427,-0.0006595502751371202,
144.19899999999748,1.817835977838929,-0.0006585502751371192,
