Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;Stress by Integral;Stress by dG
22.8;0.0456;0.924461119;2.194930996;2.078953782;2.07859052;2.078590258
22.9;0.0458;0.924335116;2.204748729;2.091314541;2.087674347;2.087674481
23;0.046;0.924209525;2.21456815;2.097124125;2.096758945;2.096758683
23.1;0.0462;0.924084342;2.22438926;2.109486763;2.105843528;2.105843659
23.2;0.0464;0.923959565;2.23421206;2.115295978;2.114928886;2.114928624
23.3;0.0466;0.923835193;2.244036549;2.127660511;2.12401424;2.124014368
23.4;0.0468;0.923711223;2.253862729;2.133469374;2.133100374;2.133100112
23.5;0.047;0.923587654;2.263690598;2.145835818;2.142186514;2.14218664
23.6;0.0472;0.923464483;2.273520158;2.151644344;2.15127344;2.151273178
23.7;0.0474;0.923341709;2.283351409;2.164012714;2.160360382;2.160360505
23.8;0.0476;0.923219329;2.293184351;2.169820917;2.169448115;2.169447853
23.9;0.0478;0.923097342;2.303018985;2.18219123;2.178535874;2.178535995
24;0.048;0.922975745;2.31285531;2.187999126;2.187624429;2.187624167
24.1;0.0482;0.922854537;2.322693327;2.200371395;2.19671302;2.196713138
24.2;0.0484;0.922733715;2.332533037;2.206178998;2.205802412;2.20580215
24.3;0.0486;0.922613279;2.342374439;2.218553241;2.21489185;2.214891965
24.4;0.0488;0.922493225;2.352217534;2.224360565;2.223982094;2.223981831
24.5;0.049;0.922373552;2.362062322;2.236736796;2.233072393;2.233072507
24.6;0.0492;0.922254258;2.371908803;2.242543856;2.242163504;2.242163242
24.7;0.0494;0.922135342;2.381756978;2.25492209;2.25125468;2.251254791
24.8;0.0496;0.922016801;2.391606848;2.2607289;2.260346672;2.260346409
24.9;0.0498;0.921898633;2.401458411;2.273109152;2.269438738;2.269438847
25;0.05;0.921780837;2.411311669;2.278915727;2.278531626;2.278531363
25.1;0.0502;0.921663412;2.421166623;2.291298012;2.287624598;2.287624704
25.2;0.0504;0.921546354;2.431023271;2.297104364;2.296718396;2.296718133
25.3;0.0506;0.921429663;2.440881615;2.309488696;2.305812287;2.305812391
25.4;0.0508;0.921313336;2.450741654;2.315294841;2.314907009;2.314906746
25.5;0.051;0.921197372;2.46060339;2.327681235;2.324001833;2.324001935
25.6;0.0512;0.921081769;2.470466822;2.333487186;2.333097494;2.333097231
25.7;0.0514;0.920966525;2.480331951;2.345875656;2.342193266;2.342193365
25.8;0.0516;0.920851639;2.490198776;2.351681426;2.351289879;2.351289616
25.9;0.0518;0.920737109;2.500067299;2.364071987;2.360386612;2.360386709
26;0.052;0.920622933;2.509937519;2.369877589;2.369484191;2.369483928
26.1;0.0522;0.920509109;2.519809438;2.382270256;2.378581899;2.378581994
26.2;0.0524;0.920395636;2.529683054;2.388075704;2.387680458;2.387680195
26.3;0.0526;0.920282512;2.539558369;2.400470489;2.396779155;2.396779248
26.4;0.0528;0.920169735;2.549435382;2.406275796;2.405878707;2.405878444
26.5;0.053;0.920057304;2.559314095;2.418672714;2.414978406;2.414978497
26.6;0.0532;0.919945217;2.569194506;2.424477893;2.424078965;2.424078702
26.7;0.0534;0.919833472;2.579076618;2.436876957;2.43317968;2.433179768
26.8;0.0536;0.919722068;2.588960429;2.442682022;2.442281258;2.442280995
26.9;0.0538;0.919611003;2.59884594;2.455083247;2.451383002;2.451383088
27;0.054;0.919500276;2.608733152;2.460888209;2.460485614;2.460485351
27.1;0.0542;0.919389884;2.618622064;2.473291607;2.469588399;2.469588483
27.2;0.0544;0.919279826;2.628512678;2.47909648;2.478692057;2.478691794
27.3;0.0546;0.919170102;2.638404993;2.491502066;2.487795898;2.48779598
27.4;0.0548;0.919060708;2.648299009;2.497306862;2.496900615;2.496900352
27.5;0.055;0.918951643;2.658194728;2.509714648;2.506005524;2.506005603
27.6;0.0552;0.918842907;2.668092148;2.51551938;2.515111313;2.51511105
27.7;0.0554;0.918734497;2.677991272;2.527929379;2.524217302;2.524217379
27.8;0.0556;0.918626412;2.687892097;2.533734059;2.533324176;2.533323913
27.9;0.0558;0.91851865;2.697794627;2.546146286;2.542431258;2.542431334
28;0.056;0.918411209;2.707698859;2.551950925;2.55153923;2.551538967
28.1;0.0562;0.918304089;2.717604795;2.564365392;2.560647418;2.560647491
28.2;0.0564;0.918197288;2.727512435;2.570170004;2.569756499;2.569756236
28.3;0.0566;0.918090804;2.737421779;2.582586723;2.578865806;2.578865877
28.4;0.0568;0.917984635;2.747332828;2.58839132;2.587976009;2.587975746
28.5;0.057;0.91787878;2.757245582;2.600810304;2.597086446;2.597086515
28.6;0.0572;0.917773239;2.767160041;2.606614897;2.606197785;2.606197521
28.7;0.0574;0.917668008;2.777076205;2.619036159;2.615309364;2.615309431
28.8;0.0576;0.917563087;2.786994075;2.62484076;2.62442185;2.624421586
28.9;0.0578;0.917458474;2.796913651;2.637264312;2.633534584;2.633534649
29;0.058;0.917354168;2.806834934;2.643068933;2.642648228;2.642647965
29.1;0.0582;0.917250168;2.816757923;2.655494789;2.651762129;2.651762192
29.2;0.0584;0.917146471;2.826682618;2.661299441;2.660876944;2.660876681
29.3;0.0586;0.917043077;2.836609021;2.673727612;2.669992024;2.669992085
29.4;0.0588;0.916939984;2.846537132;2.679532307;2.679108022;2.679107759
29.5;0.059;0.916837191;2.85646695;2.691962805;2.688224292;2.688224352
29.6;0.0592;0.916734695;2.866398477;2.697767554;2.697341485;2.697341221
29.7;0.0594;0.916632497;2.876331711;2.710200392;2.706458957;2.706459015
29.8;0.0596;0.916530594;2.886266655;2.716005206;2.715577356;2.715577092
29.9;0.0598;0.916428985;2.896203307;2.728440396;2.724696042;2.724696098
30;0.06;0.916327669;2.906141669;2.734245287;2.73215898;2.733815395
30.1;0.06;0.916226644;2.906141669;2.733428271;2.733005698;2.733000888
30.2;0.06;0.916125909;2.906141669;2.732625796;2.73220555;2.732205571
30.3;0.06;0.916025462;2.906141669;2.731837326;2.731423892;2.731419428
30.4;0.06;0.915925303;2.906141669;2.731062346;2.730651074;2.730651094
30.5;0.06;0.915825429;2.906141669;2.730300364;2.72989542;2.729891273
30.6;0.06;0.91572584;2.906141669;2.729550907;2.729147972;2.729147991
30.7;0.06;0.915626535;2.906141669;2.728813522;2.728416469;2.728412615
30.8;0.06;0.915527511;2.906141669;2.728087775;2.727692589;2.727692608
30.9;0.06;0.915428767;2.906141669;2.727373249;2.726983534;2.72697995
31;0.06;0.915330303;2.906141669;2.726669543;2.726281567;2.726281585
31.1;0.06;0.915232117;2.906141669;2.725976274;2.725593392;2.725590055
31.2;0.06;0.915134207;2.906141669;2.725293075;2.724911812;2.72491183
31.3;0.06;0.915036573;2.906141669;2.724619592;2.724243076;2.724239967
31.4;0.06;0.914939213;2.906141669;2.723955487;2.723580481;2.723580498
31.5;0.06;0.914842125;2.906141669;2.723300435;2.722929856;2.722926956
31.6;0.06;0.91474531;2.906141669;2.722654125;2.722284955;2.722284972
31.7;0.06;0.914648764;2.906141669;2.722016258;2.721651221;2.721648514
31.8;0.06;0.914552487;2.906141669;2.721386547;2.721022827;2.721022843
31.9;0.06;0.914456478;2.906141669;2.720764718;2.720404859;2.72040233
32;0.06;0.914360735;2.906141669;2.720150505;2.719791877;2.719791893
32.1;0.06;0.914265258;2.906141669;2.719543657;2.719188641;2.719186276
32.2;0.06;0.914170045;2.906141669;2.718943929;2.718590066;2.718590081
32.3;0.06;0.914075094;2.906141669;2.71835109;2.718000609;2.717998394
32.4;0.06;0.913980405;2.906141669;2.717764914;2.717415514;2.717415528
32.5;0.06;0.913885977;2.906141669;2.717185188;2.716838958;2.716836882
32.6;0.06;0.913791807;2.906141669;2.716611705;2.716266488;2.716266503
32.7;0.06;0.913697896;2.906141669;2.716044267;2.715702027;2.715700078
32.8;0.06;0.913604241;2.906141669;2.715482684;2.715141396;2.71514141
32.9;0.06;0.913510841;2.906141669;2.714926775;2.714588284;2.714586453
33;0.06;0.913417696;2.906141669;2.714376364;2.714038767;2.714038781
33.1;0.06;0.913324804;2.906141669;2.713831284;2.713496318;2.713494596
33.2;0.06;0.913232165;2.906141669;2.713291372;2.712957249;2.712957262
33.3;0.06;0.913139776;2.906141669;2.712756474;2.71242483;2.712423207
33.4;0.06;0.913047636;2.906141669;2.712226442;2.711895592;2.711895605
33.5;0.06;0.912955746;2.906141669;2.711701132;2.71137262;2.71137109
33.6;0.06;0.912864102;2.906141669;2.711180408;2.710852646;2.710852659
33.7;0.06;0.912772705;2.906141669;2.710664138;2.710338583;2.710337139
33.8;0.06;0.912681553;2.906141669;2.710152195;2.709827349;2.709827362
