Time,Strain,Reduced Relaxation Function,Elastic Response,Stress,Stress by Integral,Stress by dG
0,0,1,0,0,0,0
0.1,0.0002,0.998690506972096,0.004533455817987249,0.006052342106643214,0.004531433369573735,0.0045314274363373675
0.2,0.0004,0.9974440786560609,0.009078523060637276,0.009078338514844816,0.009068675360825399,0.00906674005196168
0.30000000000000004,0.0006000000000000001,0.996257129347458,0.013635231467996315,0.015150207034139218,0.013610184067536064,0.013609993397280735
0.4,0.0008,0.9951262811911837,0.018203610856281992,0.018180758718521765,0.018159822280434137,0.018157881475144817
0.5,0.001,0.9940483521047223,0.02278369111807984,0.02427332512230996,0.0227144377695224,0.022714081699952954
0.6,0.0012,0.9930203444033048,0.02737550222253824,0.024244341579784775,0.027277536488537948,0.027275589753559717
0.7,0.0014,0.9920394340861759,0.0319790742155657,0.027277839608228428,0.0318462509951031,0.03184574668125471
0.7999999999999999,0.0015999999999999999,0.9911029607455427,0.03659443722002542,0.033385601668508055,0.036423769775477455,0.03642181671987433
0.8999999999999999,0.0018,0.9902084180620148,0.04122162143593416,0.0364260149768826,0.04100747895102397,0.041006841611504384
0.9999999999999999,0.0019999999999999996,0.9893534448524461,0.0458606571406587,0.04255684914963216,0.04560028447954058,0.04559832474990869
1.0999999999999999,0.0021999999999999997,0.9885358166380741,0.05051157468911558,0.045604968506493294,0.05019979833384817,0.050199041469287824
1.2,0.0024,0.9877534377027106,0.05517440451396715,0.051759705908807636,0.05480867495167367,0.05480670822788785
1.3,0.0026000000000000003,0.9870043336125082,0.0598491771258232,0.06105724915064452,0.05942472756044304,0.059423863147291096
1.4000000000000001,0.0028000000000000004,0.9862866441704677,0.06453592311343906,0.06412413702902853,0.06405038659903668,0.0640484125904768
1.5000000000000002,0.0030000000000000005,0.9855986167804234,0.06923467314391643,0.07033425669804828,0.06868364471661478,0.06868268337906161
1.6000000000000003,0.0032000000000000006,0.984938600196703,0.07394545796290419,0.07341053338801302,0.0733267327806731,0.07332475122287466
1.7000000000000004,0.0034000000000000007,0.9843050386370485,0.07866830839479846,0.07964642337064387,0.07797780348142762,0.0779767546439255
1.8000000000000005,0.003600000000000001,0.983696466237684,0.08340325534294583,0.082732641649215,0.08263890979770122,0.08263692044938514
1.9000000000000006,0.0038000000000000013,0.9831115018306416,0.0881503297898445,0.08899491072708553,0.08730834725568126,0.08730721927824953
2.0000000000000004,0.004000000000000001,0.9825488440246186,0.09290956279734792,0.09209157178998635,0.09198801019309491,0.09198601283353215
2.1000000000000005,0.0042000000000000015,0.982007266571723,0.09768098550686605,0.09838078059514588,0.09667632169722835,0.09667512199549019
2.2000000000000006,0.004400000000000001,0.9814856140034892,0.10246462913957238,0.10148833989853638,0.10137503455183251,0.10137302897850457
2.3000000000000007,0.004600000000000002,0.9809827975205153,0.10726052499660527,0.10780500641814249,0.10608268584294242,0.10608142099461228
2.400000000000001,0.004800000000000001,0.9804977911209809,0.11206870445927379,0.11092387886162645,0.1108009019706694,0.11079888799719383
2.500000000000001,0.005000000000000002,0.9800296279541595,0.11688919898926416,0.11726848332219725,0.11552832197684715,0.11552699781620111
2.600000000000001,0.005200000000000002,0.9795773968858515,0.12172204012884319,0.12039904784744271,0.12026645934767849,0.12026443680196826
2.700000000000001,0.005400000000000002,0.9791402392634163,0.12656725950106712,0.12677203704869688,0.1250140443859192,0.12501266608760406
2.800000000000001,0.0056000000000000025,0.9787173458688071,0.1314248888099875,0.12991464071962383,0.12977248962476706,0.12977045834739653
2.9000000000000012,0.005800000000000002,0.9783079540486773,0.13629495984085832,0.1363164318800307,0.13454060712910526,0.13453917928248824
3.0000000000000013,0.006000000000000003,0.9779113450112701,0.14117750446034424,0.13947139350307586,0.13931971910133498,0.13931767894409053
3.1000000000000014,0.006200000000000003,0.977526841280395,0.14607255461672983,0.14590237767222317,0.1441087109309161,0.14410723760604355
3.2000000000000015,0.006400000000000003,0.9771538042973623,0.15098014234012685,0.14906999100858848,0.1489088239239049,0.1489067747484972
3.3000000000000016,0.006600000000000003,0.9767916321622769,0.15590029974268602,0.15553053609525874,0.15371900929840268,0.15371749410451596
3.4000000000000017,0.006800000000000003,0.9764397575065892,0.16083305901880537,0.15871107271119167,0.15854043584471983,0.15853837752164493
3.5000000000000018,0.007000000000000004,0.9760976454892765,0.1657784524453427,0.16520152617051762,0.1633721139491623,0.16337056008661047
3.600000000000002,0.007200000000000004,0.9757647919094682,0.17073651238182425,0.16839523796647257,0.16821514733182663,0.16821307973935162
3.700000000000002,0.007400000000000004,0.9754407214287484,0.17570727127065913,0.17491592918464918,0.17306859962813143,0.17306700993442367
3.800000000000002,0.007600000000000004,0.9751249858967574,0.18069076163734937,0.17812305063957193,0.17793351610381342,0.17793143912707934
3.900000000000002,0.007800000000000005,0.974817162774095,0.18568701609070484,0.18467429305025718,0.18280900838214043,0.18280738537280317
4.000000000000002,0.008000000000000004,0.9745168536468629,0.19069606732305386,0.18789504321314085,0.18769606915415543,0.1876939826843766
4.100000000000001,0.008200000000000002,0.9742236828275249,0.195717948110461,0.19447713617582807,0.19259385335343132,0.19259219925825405
4.200000000000001,0.008400000000000003,0.9739372960370671,0.20075269131293735,0.19771172043306212,0.19750330632274993,0.19750121025650702
4.300000000000001,0.008600000000000002,0.9736573591637316,0.20580032987465857,0.20432495090028663,0.20242362214643095,0.20242193894161564
4.4,0.0088,0.9733835570938747,0.21086089682417913,0.2075735625441009,0.20735570346575305,0.2073535977043666
4.5,0.009000000000000001,0.9731155926107563,0.21593442527464848,0.21421820654131293,0.21229877981590317,0.21229706925260652
