Time;Strain;Reduced Relaxation Function;Elastic Response;Stress;Stress by Integral;Stress by dG
23.7;0.0474;0.875275117;1.835211776;1.703444395;1.7004799;1.700480572
23.8;0.0476;0.874982969;1.843018116;1.707680045;1.70731825;1.707318173
23.9;0.0478;0.874692077;1.850824986;1.717120773;1.71415408;1.714154746
24;0.048;0.874402433;1.858632388;1.721352523;1.720988888;1.72098881
24.1;0.0482;0.874114032;1.86644032;1.730790078;1.7278212;1.72782186
24.2;0.0484;0.873826866;1.874248784;1.735017966;1.734652504;1.734652426
24.3;0.0486;0.87354093;1.882057778;1.744452387;1.741481337;1.74148199
24.4;0.0488;0.873256218;1.889867304;1.748676451;1.748309173;1.748309096
24.5;0.049;0.872972723;1.89767736;1.758107775;1.755134564;1.755135211
24.6;0.0492;0.872690438;1.905487948;1.762328051;1.761958971;1.761958893
24.7;0.0494;0.872409359;1.913299066;1.771756314;1.768780956;1.768781597
24.8;0.0496;0.872129478;1.921110716;1.77597284;1.775601969;1.775601892
24.9;0.0498;0.87185079;1.928922897;1.785398079;1.782420585;1.78242122
25;0.05;0.871573288;1.93673561;1.78961089;1.789238241;1.789238164
25.1;0.0502;0.871296968;1.944548854;1.799033142;1.796053525;1.796054153
25.2;0.0504;0.871021821;1.952362629;1.803242275;1.802867859;1.802867782
25.3;0.0506;0.870747843;1.960176935;1.812661575;1.809679846;1.809680468
25.4;0.0508;0.870475028;1.967991773;1.816867065;1.816490895;1.816490818
25.5;0.051;0.87020337;1.975807142;1.826283448;1.823299619;1.823300236
25.6;0.0512;0.869932863;1.983623042;1.83048533;1.830107418;1.830107341
25.7;0.0514;0.869663501;1.991439474;1.839898832;1.836912915;1.836913526
25.8;0.0516;0.869395278;1.999256438;1.844097142;1.843717499;1.843717422
25.9;0.0518;0.869128188;2.007073933;1.853507797;1.850519804;1.850520409
26;0.052;0.868862226;2.01489196;1.857702569;1.857321206;1.857321129
26.1;0.0522;0.868597386;2.022710519;1.867110412;1.864120353;1.864120953
26.2;0.0524;0.868333663;2.030529609;1.871301679;1.870918609;1.870918532
26.3;0.0526;0.86807105;2.038349231;1.880706745;1.877714632;1.877715225
26.4;0.0528;0.867809542;2.046169384;1.884894541;1.884509774;1.884509697
26.5;0.053;0.867549134;2.05399007;1.894296862;1.891302707;1.891303295
26.6;0.0532;0.867289819;2.061811287;1.898481222;1.89809477;1.898094693
26.7;0.0534;0.867031593;2.069633036;1.907880832;1.904884645;1.904885228
26.8;0.0536;0.86677445;2.077455317;1.912061788;1.911673662;1.911673585
26.9;0.0538;0.866518383;2.08527813;1.921458721;1.918460512;1.91846109
27;0.054;0.866263389;2.093101475;1.925636305;1.925246516;1.925246439
27.1;0.0542;0.866009461;2.100925352;1.935030593;1.932030375;1.932030946
27.2;0.0544;0.865756594;2.108749761;1.939204839;1.938813397;1.93881332
27.3;0.0546;0.865504782;2.116574702;1.948596513;1.945594296;1.945594863
27.4;0.0548;0.865254021;2.124400175;1.952767453;1.95237437;1.952374293
27.5;0.055;0.865004305;2.13222618;1.962156547;1.959152341;1.959152902
27.6;0.0552;0.864755628;2.140052718;1.966324212;1.965929497;1.965929421
27.7;0.0554;0.864507986;2.147879787;1.975710757;1.972704573;1.972705129
27.8;0.0556;0.864261373;2.155707389;1.979875178;1.979478844;1.979478767
27.9;0.0558;0.864015783;2.163535524;1.989259206;1.986251054;1.986251605
28;0.056;0.863771213;2.17136419;1.993420415;1.993022471;1.993022394
28.1;0.0562;0.863527656;2.179193389;2.002801956;1.999791848;1.999792393
28.2;0.0564;0.863285107;2.187023121;2.006959985;2.00656044;2.006560364
28.3;0.0566;0.863043561;2.194853384;2.01633907;2.013327014;2.013327555
28.4;0.0568;0.862803014;2.202684181;2.020493948;2.020092814;2.020092737
