Time,Stress,Time,Extrapolated Stress
0,0.91316,,
5,0.87656,,
10,0.86693,,
15,0.86079,,
20,0.8564,,
25,0.85318,,
30,0.85075,,
35,0.8481,,
40,0.84617,,
45,0.84442,,
50,0.8429,,
55,0.84116,,
60,0.84011,,
65,0.83934,,
70,0.83806,,
75,0.837,,
80,0.83627,,
85,0.83507,,
90,0.83446,,
95,0.83353,,
100,0.83264,,
105,0.83195,,
110,0.83108,,
115,0.83038,,
120,0.82995,,
125,0.82932,,
130,0.8287,,
135,0.82801,,
140,0.82757,,
145,0.82679,,
150,0.8266,,
155,0.82584,,
160,0.8254,,
165,0.82483,,
170,0.82421,,
175,0.82399,,
180,0.82345,,
185,0.8228,,
190,0.82249,,
195,0.8222,,
200,0.82169,,
205,0.82145,,
210,0.82101,,
215,0.82078,,
220,0.82022,,
225,0.8198,,
230,0.81961,,
235,0.81939,,
240,0.81868,,
245,0.81858,,
250,0.81825,,
255,0.81774,,
260,0.81754,,
265,0.81721,,
270,0.81685,,
275,0.81656,,
280,0.81633,,
285,0.81602,,
290,0.81586,,
,,290.1,0.8158568018947369
,,290.20000000000005,0.8158536056842105
,,290.30000000000007,0.8158504113684211
,,290.4000000000001,0.8158472189473684
,,290.5000000000001,0.8158440284210526
,,290.60000000000014,0.8158408397894736
,,290.70000000000016,0.8158376530526316
,,290.8000000000002,0.8158344682105263
,,290.9000000000002,0.8158312852631578
,,291.0000000000002,0.8158281042105263
,,291.10000000000025,0.8158249250526316
,,291.2000000000003,0.8158217477894737
,,291.3000000000003,0.8158185724210526
,,291.4000000000003,0.8158153989473684
,,291.50000000000034,0.8158122273684211
,,291.60000000000036,0.8158090576842105
,,291.7000000000004,0.8158058898947368
,,291.8000000000004,0.815802724
,,291.90000000000043,0.81579956
,,292.00000000000045,0.8157963978947368
,,292.1000000000005,0.8157932376842105
,,292.2000000000005,0.8157900793684211
,,292.3000000000005,0.8157869229473684
,,292.40000000000055,0.8157837684210526
,,292.50000000000057,0.8157806157894737
,,292.6000000000006,0.8157774650526316
,,292.7000000000006,0.8157743162105263
,,292.80000000000064,0.8157711692631578
,,292.90000000000066,0.8157680242105263
,,293.0000000000007,0.8157648810526316
,,293.1000000000007,0.8157617397894736
,,293.2000000000007,0.8157586004210526
,,293.30000000000075,0.8157554629473684
,,293.4000000000008,0.8157523273684211
,,293.5000000000008,0.8157491936842105
,,293.6000000000008,0.8157460618947369
,,293.70000000000084,0.815742932
,,293.80000000000086,0.815739804
,,293.9000000000009,0.8157366778947368
,,294.0000000000009,0.8157335536842105
,,294.10000000000093,0.815730431368421
,,294.20000000000095,0.8157273109473684
,,294.300000000001,0.8157241924210527
,,294.400000000001,0.8157210757894737
,,294.500000000001,0.8157179610526316
,,294.60000000000105,0.8157148482105263
,,294.70000000000107,0.8157117372631579
,,294.8000000000011,0.8157086282105264
,,294.9000000000011,0.8157055210526316
,,295.00000000000114,0.8157024157894737
,,295.10000000000116,0.8156993124210526
,,295.2000000000012,0.8156962109473684
,,295.3000000000012,0.815693111368421
,,295.4000000000012,0.8156900136842106
,,295.50000000000125,0.8156869178947369
,,295.6000000000013,0.8156838240000001
,,295.7000000000013,0.815680732
,,295.8000000000013,0.8156776418947369
,,295.90000000000134,0.8156745536842106
,,296.00000000000136,0.8156714673684211
,,296.1000000000014,0.8156683829473684
,,296.2000000000014,0.8156653004210527
,,296.30000000000143,0.8156622197894737
,,296.40000000000146,0.8156591410526316
,,296.5000000000015,0.8156560642105264
,,296.6000000000015,0.815652989263158
,,296.7000000000015,0.8156499162105264
,,296.80000000000155,0.8156468450526316
,,296.90000000000157,0.8156437757894738
,,297.0000000000016,0.8156407084210527
,,297.1000000000016,0.8156376429473685
,,297.20000000000164,0.8156345793684211
,,297.30000000000166,0.8156315176842106
,,297.4000000000017,0.8156284578947369
,,297.5000000000017,0.8156254000000001
,,297.6000000000017,0.8156223440000001
,,297.70000000000175,0.815619289894737
,,297.8000000000018,0.8156162376842107
,,297.9000000000018,0.8156131873684211
,,298.0000000000018,0.8156101389473686
,,298.10000000000184,0.8156070924210528
,,298.20000000000186,0.8156040477894738
,,298.3000000000019,0.8156010050526317
,,298.4000000000019,0.8155979642105264
,,298.50000000000193,0.815594925263158
,,298.60000000000196,0.8155918882105264
,,298.700000000002,0.8155888530526317
,,298.800000000002,0.8155858197894739
,,298.900000000002,0.8155827884210528
,,299.00000000000205,0.8155797589473686
,,299.10000000000207,0.8155767313684212
,,299.2000000000021,0.8155737056842107
,,299.3000000000021,0.815570681894737
,,299.40000000000214,0.8155676600000001
,,299.50000000000216,0.8155646400000002
,,299.6000000000022,0.815561621894737
,,299.7000000000022,0.8155586056842107
,,299.8000000000022,0.8155555913684213
,,299.90000000000225,0.8155525789473687
,,300.0000000000023,0.8155495684210529
,,300.1000000000023,0.8155465597894739
,,300.2000000000023,0.8155435530526318
,,300.30000000000234,0.8155405482105266
,,300.40000000000236,0.8155375452631581
,,300.5000000000024,0.8155345442105265
,,300.6000000000024,0.8155315450526318
,,300.70000000000243,0.8155285477894739
,,300.80000000000246,0.8155255524210528
,,300.9000000000025,0.8155225589473687
,,301.0000000000025,0.8155195673684213
,,301.1000000000025,0.8155165776842108
,,301.20000000000255,0.8155135898947371
,,301.30000000000257,0.8155106040000003
,,301.4000000000026,0.8155076200000003
,,301.5000000000026,0.8155046378947371
,,301.60000000000264,0.8155016576842108
,,301.70000000000266,0.8154986793684214
,,301.8000000000027,0.8154957029473687
,,301.9000000000027,0.8154927284210529
,,302.00000000000273,0.8154897557894739
,,302.10000000000275,0.8154867850526318
,,302.2000000000028,0.8154838162105266
,,302.3000000000028,0.8154808492631581
,,302.4000000000028,0.8154778842105266
,,302.50000000000284,0.8154749210526319
,,302.60000000000286,0.815471959789474
,,302.7000000000029,0.8154690004210529
,,302.8000000000029,0.8154660429473687
,,302.90000000000293,0.8154630873684213
,,303.00000000000296,0.8154601336842108
,,303.100000000003,0.815457181894737
,,303.200000000003,0.8154542320000002
,,303.300000000003,0.8154512840000002
,,303.40000000000305,0.815448337894737
,,303.50000000000307,0.8154453936842108
,,303.6000000000031,0.8154424513684213
,,303.7000000000031,0.8154395109473687
,,303.80000000000314,0.8154365724210528
,,303.90000000000316,0.8154336357894739
,,304.0000000000032,0.8154307010526318
,,304.1000000000032,0.8154277682105265
,,304.20000000000323,0.8154248372631581
,,304.30000000000325,0.8154219082105265
,,304.4000000000033,0.8154189810526318
,,304.5000000000033,0.8154160557894738
,,304.6000000000033,0.8154131324210528
,,304.70000000000334,0.8154102109473687
,,304.80000000000337,0.8154072913684213
,,304.9000000000034,0.8154043736842107
,,305.0000000000034,0.8154014578947371
,,305.10000000000343,0.8153985440000002
,,305.20000000000346,0.8153956320000002
,,305.3000000000035,0.815392721894737
,,305.4000000000035,0.8153898136842107
,,305.5000000000035,0.8153869073684212
,,305.60000000000355,0.8153840029473686
,,305.70000000000357,0.8153811004210528
,,305.8000000000036,0.8153781997894739
,,305.9000000000036,0.8153753010526318
,,306.00000000000364,0.8153724042105265
,,306.10000000000366,0.8153695092631581
,,306.2000000000037,0.8153666162105265
,,306.3000000000037,0.8153637250526318
,,306.40000000000373,0.8153608357894738
,,306.50000000000375,0.8153579484210528
,,306.6000000000038,0.8153550629473686
,,306.7000000000038,0.8153521793684212
,,306.8000000000038,0.8153492976842107
,,306.90000000000384,0.815346417894737
,,307.00000000000387,0.8153435400000002
,,307.1000000000039,0.8153406640000002
,,307.2000000000039,0.815337789894737
,,307.30000000000393,0.8153349176842107
,,307.40000000000396,0.8153320473684212
,,307.500000000004,0.8153291789473686
,,307.600000000004,0.8153263124210528
,,307.700000000004,0.8153234477894739
,,307.80000000000405,0.8153205850526317
,,307.90000000000407,0.8153177242105265
,,308.0000000000041,0.8153148652631581
,,308.1000000000041,0.8153120082105265
,,308.20000000000414,0.8153091530526317
,,308.30000000000416,0.8153062997894739
,,308.4000000000042,0.8153034484210528
,,308.5000000000042,0.8153005989473686
,,308.60000000000423,0.8152977513684212
,,308.70000000000425,0.8152949056842107
,,308.8000000000043,0.815292061894737
,,308.9000000000043,0.8152892200000001
,,309.0000000000043,0.8152863800000002
,,309.10000000000434,0.8152835418947371
,,309.20000000000437,0.8152807056842107
,,309.3000000000044,0.8152778713684212
,,309.4000000000044,0.8152750389473686
,,309.50000000000443,0.8152722084210529
,,309.60000000000446,0.8152693797894739
,,309.7000000000045,0.8152665530526317
,,309.8000000000045,0.8152637282105265
,,309.9000000000045,0.8152609052631581
,,310.00000000000455,0.8152580842105265
,,310.10000000000457,0.8152552650526318
,,310.2000000000046,0.8152524477894739
,,310.3000000000046,0.8152496324210529
,,310.40000000000464,0.8152468189473686
,,310.50000000000466,0.8152440073684213
,,310.6000000000047,0.8152411976842108
,,310.7000000000047,0.8152383898947371
,,310.80000000000473,0.8152355840000002
,,310.90000000000475,0.8152327800000002
,,311.0000000000048,0.8152299778947371
,,311.1000000000048,0.8152271776842107
,,311.2000000000048,0.8152243793684213
,,311.30000000000484,0.8152215829473687
,,311.40000000000487,0.8152187884210529
,,311.5000000000049,0.8152159957894739
,,311.6000000000049,0.8152132050526318
,,311.70000000000493,0.8152104162105266
,,311.80000000000496,0.8152076292631582
,,311.900000000005,0.8152048442105265
,,312.000000000005,0.8152020610526318
,,312.100000000005,0.8151992797894739
,,312.20000000000505,0.8151965004210528
,,312.30000000000507,0.8151937229473687
,,312.4000000000051,0.8151909473684213
,,312.5000000000051,0.8151881736842108
,,312.60000000000514,0.8151854018947371
,,312.70000000000516,0.8151826320000003
,,312.8000000000052,0.8151798640000003
,,312.9000000000052,0.8151770978947371
,,313.00000000000523,0.8151743336842108
,,313.10000000000525,0.8151715713684213
,,313.2000000000053,0.8151688109473687
,,313.3000000000053,0.8151660524210529
,,313.4000000000053,0.815163295789474
,,313.50000000000534,0.8151605410526319
,,313.60000000000537,0.8151577882105266
,,313.7000000000054,0.8151550372631582
,,313.8000000000054,0.8151522882105267
,,313.90000000000543,0.8151495410526319
,,314.00000000000546,0.815146795789474
,,314.1000000000055,0.8151440524210529
,,314.2000000000055,0.8151413109473687
,,314.3000000000055,0.8151385713684214
,,314.40000000000555,0.8151358336842108
,,314.50000000000557,0.8151330978947372
,,314.6000000000056,0.8151303640000004
,,314.7000000000056,0.8151276320000004
,,314.80000000000564,0.8151249018947372
,,314.90000000000566,0.8151221736842109
,,315.0000000000057,0.8151194473684215
,,315.1000000000057,0.8151167229473688
,,315.20000000000573,0.815114000421053
,,315.30000000000575,0.8151112797894741
,,315.4000000000058,0.815108561052632
,,315.5000000000058,0.8151058442105267
,,315.6000000000058,0.8151031292631583
,,315.70000000000584,0.8151004162105268
