Time,Stress,Derivative,RateInDegrees,SecondDerivative
360.80000000000473,1.6611602880000016,-0.00022535999999987689,-0.012912176652470384,
360.90000000000475,1.6611377600000017,-0.00022527999999987636,-0.012907592990342016,
361.0000000000048,1.6611152400000018,-0.00022519999999987583,-0.012903009328213484,
361.1000000000048,1.6610927280000019,-0.0002251199999998753,-0.012898425666084784,
361.2000000000048,1.661070224000002,-0.00022503999999987477,-0.01289384200395592,
361.30000000000484,1.661047728000002,-0.00022495999999987425,-0.01288925834182689,
361.40000000000487,1.661025240000002,-0.00022487999999987372,-0.012884674679697698,
361.5000000000049,1.6610027600000021,-0.0002247999999998732,-0.012880091017568339,
361.6000000000049,1.6609802880000022,-0.00022471999999987266,-0.012875507355438815,
361.70000000000493,1.6609578240000022,-0.00022463999999987214,-0.012870923693309127,
361.80000000000496,1.6609353680000023,-0.0002245599999998716,-0.012866340031179273,
361.900000000005,1.6609129200000023,-0.00022447999999987108,-0.012861756369049257,
362.000000000005,1.6608904800000024,-0.00022439999999987055,-0.012857172706919072,
362.100000000005,1.6608680480000024,-0.00022431999999987002,-0.012852589044788726,
362.20000000000505,1.6608456240000025,-0.0002242399999998695,-0.012848005382658213,
362.30000000000507,1.6608232080000025,-0.00022415999999986897,-0.012843421720527538,
362.4000000000051,1.6608008000000025,-0.00022407999999986844,-0.012838838058396697,
362.5000000000051,1.6607784000000025,-0.00022399999999986791,-0.012834254396265692,
362.60000000000514,1.6607560080000026,-0.00022391999999986739,-0.012829670734134524,
362.70000000000516,1.6607336240000026,-0.00022383999999986686,-0.01282508707200319,
362.8000000000052,1.6607112480000026,-0.00022375999999986633,-0.012820503409871693,
362.9000000000052,1.6606888800000026,-0.0002236799999998658,-0.01281591974774003,
363.00000000000523,1.6606665200000026,-0.00022359999999986527,-0.012811336085608206,
363.10000000000525,1.6606441680000026,-0.00022351999999986475,-0.012806752423476215,
363.2000000000053,1.6606218240000026,-0.00022343999999986422,-0.012802168761344062,
363.3000000000053,1.6605994880000026,-0.0002233599999998637,-0.012797585099211745,
363.4000000000053,1.6605771600000026,-0.00022327999999986316,-0.012793001437079263,
363.50000000000534,1.6605548400000025,-0.00022319999999986264,-0.012788417774946619,
363.60000000000537,1.6605325280000025,-0.0002231199999998621,-0.01278383411281381,
363.7000000000054,1.6605102240000025,-0.00022303999999986158,-0.012779250450680837,
363.8000000000054,1.6604879280000024,-0.00022295999999986105,-0.012774666788547702,
363.90000000000543,1.6604656400000024,-0.00022287999999986052,-0.012770083126414403,
364.00000000000546,1.6604433600000024,-0.00022279999999986,-0.012765499464280938,
364.1000000000055,1.6604210880000023,-0.00022271999999985947,-0.012760915802147313,
364.2000000000055,1.6603988240000023,-0.00022263999999985894,-0.012756332140013524,
364.3000000000055,1.6603765680000022,-0.00022255999999985841,-0.012751748477879571,
364.40000000000555,1.6603543200000022,-0.00022247999999985789,-0.012747164815745454,
364.50000000000557,1.660332080000002,-0.00022239999999985736,-0.012742581153611175,
364.6000000000056,1.660309848000002,-0.00022231999999985683,-0.012737997491476733,
364.7000000000056,1.660287624000002,-0.0002222399999998563,-0.012733413829342127,
364.80000000000564,1.6602654080000019,-0.00022215999999985577,-0.012728830167207359,
364.90000000000566,1.6602432000000018,-0.00022207999999985525,-0.012724246505072426,
365.0000000000057,1.6602210000000017,-0.00022199999999985472,-0.012719662842937332,
365.1000000000057,1.6601988080000016,-0.0002219199999998542,-0.012715079180802077,
365.20000000000573,1.6601766240000015,-0.00022183999999985366,-0.012710495518666657,
365.30000000000575,1.6601544480000014,-0.00022175999999985314,-0.012705911856531074,
365.4000000000058,1.6601322800000016,-0.0002216799999998526,-0.01270132819439533,
365.5000000000058,1.6601101200000017,-0.00022159999999985208,-0.012696744532259422,
365.6000000000058,1.6600879680000018,-0.00022151999999985155,-0.012692160870123351,
365.70000000000584,1.660065824000002,-0.00022143999999985102,-0.012687577207987119,
365.80000000000587,1.660043688000002,-0.0002213599999998505,-0.012682993545850722,
365.9000000000059,1.6600215600000021,-0.00022127999999984997,-0.012678409883714166,
366.0000000000059,1.6599994400000022,-0.00022119999999984944,-0.012673826221577447,
366.10000000000593,1.6599773280000023,-0.0002211199999998489,-0.012669242559440564,
366.20000000000596,1.6599552240000024,-0.00022103999999984839,-0.01266465889730352,
366.300000000006,1.6599331280000025,-0.00022095999999984786,-0.012660075235166313,
366.400000000006,1.6599110400000026,-0.00022087999999984733,-0.012655491573028945,
366.500000000006,1.6598889600000026,-0.0002207999999998468,-0.012650907910891416,
366.60000000000605,1.6598668880000027,-0.00022071999999984627,-0.012646324248753723,
366.70000000000607,1.6598448240000028,-0.00022063999999984575,-0.012641740586615869,
366.8000000000061,1.6598227680000028,-0.00022055999999984522,-0.012637156924477854,
366.9000000000061,1.659800720000003,-0.0002204799999998447,-0.012632573262339677,
367.00000000000614,1.659778680000003,-0.00022039999999984416,-0.012627989600201336,
367.10000000000616,1.659756648000003,-0.00022031999999984364,-0.012623405938062836,
367.2000000000062,1.659734624000003,-0.0002202399999998431,-0.012618822275924172,
367.3000000000062,1.659712608000003,-0.00022015999999984258,-0.01261423861378535,
367.40000000000623,1.6596906000000031,-0.00022007999999984205,-0.012609654951646364,
367.50000000000625,1.6596686000000032,-0.00021999999999984152,-0.012605071289507217,
367.6000000000063,1.6596466080000032,-0.000219919999999841,-0.012600487627367908,
367.7000000000063,1.6596246240000032,-0.00021983999999984047,-0.01259590396522844,
367.8000000000063,1.6596026480000032,-0.00021975999999983994,-0.012591320303088809,
367.90000000000634,1.6595806800000032,-0.0002196799999998394,-0.012586736640949015,
368.00000000000637,1.6595587200000033,-0.00021959999999983889,-0.012582152978809064,
368.1000000000064,1.6595367680000033,-0.00021951999999983836,-0.012577569316668948,
368.2000000000064,1.6595148240000033,-0.00021943999999983783,-0.012572985654528674,
368.30000000000643,1.6594928880000033,-0.0002193599999998373,-0.01256840199238824,
368.40000000000646,1.6594709600000033,-0.00021927999999983677,-0.012563818330247643,
368.5000000000065,1.6594490400000033,-0.00021919999999983625,-0.012559234668106883,
368.6000000000065,1.6594271280000032,-0.00021911999999983572,-0.012554651005965966,
368.7000000000065,1.6594052240000032,-0.0002190399999998352,-0.012550067343824885,
368.80000000000655,1.6593833280000032,-0.00021895999999983466,-0.012545483681683647,
368.90000000000657,1.6593614400000032,-0.00021887999999983414,-0.012540900019542247,
369.0000000000066,1.6593395600000032,-0.0002187999999998336,-0.012536316357400686,
369.1000000000066,1.6593176880000031,-0.00021871999999983308,-0.012531732695258964,
