Time,Stress,Derivative,SecondDerivative
0,0.97689,,
1,0.95386,-0.023029999999999995,
2,0.94449,-0.00936999999999999,-0.00936999999999999
3,0.93801,-0.006480000000000041,0.016549999999999954
4,0.93281,-0.005199999999999982,0.004170000000000007
5,0.92874,-0.004070000000000018,0.0024100000000000232
6,0.9252,-0.0035399999999999876,0.0016599999999999948
7,0.92212,-0.0030799999999999716,0.0009900000000000464
8,0.91944,-0.0026800000000000157,0.0008599999999999719
9,0.91682,-0.0026200000000000667,0.00045999999999990493
10,0.91454,-0.0022799999999999487,0.00040000000000006697
11,0.91242,-0.0021200000000000108,0.000500000000000056
12,0.91048,-0.0019400000000000528,0.00033999999999989594
13,0.9088,-0.0016799999999999038,0.00044000000000010697
14,0.90711,-0.0016900000000000803,
15,0.90572,-0.0013900000000000023,0.0005500000000000504
16,0.90438,-0.0013400000000000079,0.0003500000000000725
17,0.90289,-0.0014899999999999913,
18,0.90167,-0.0012199999999999989,0.00017000000000000348
19,0.90049,-0.0011799999999999589,0.00031000000000003247
20,0.89925,-0.0012400000000000189,
21,0.89828,-0.0009700000000000264,0.00024999999999997247
22,0.89709,-0.0011899999999999133,
23,0.8961,-0.0009900000000000464,0.00024999999999997247
24,0.89512,-0.0009799999999999809,0.00020999999999993246
25,0.89455,-0.0005700000000000705,0.00041999999999997595
26,0.89345,-0.0010999999999999899,
27,0.89279,-0.0006599999999999939,0.00031999999999998696
28,0.89203,-0.0007599999999999829,
29,0.89138,-0.0006500000000000394,0.00044999999999995044
30,0.89064,-0.0007399999999999629,
31,0.88995,-0.0006899999999999684,7.00000000000145E-05
32,0.8894,-0.0005500000000000504,0.00018999999999991246
33,0.88849,-0.0009099999999999664,
34,0.88781,-0.0006800000000000139,9.99999999995449E-06
35,0.88715,-0.0006599999999999939,0.00024999999999997247
36,0.88658,-0.0005699999999999594,0.0001100000000000545
37,0.88599,-0.0005899999999999794,
38,0.88547,-0.000520000000000076,0.00013999999999991797
39,0.88508,-0.00039000000000000146,0.00019999999999997797
40,0.8843,-0.0007800000000000029,
41,0.88409,-0.00020999999999993246,0.0003100000000001435
42,0.88351,-0.0005800000000000249,
43,0.88279,-0.0007200000000000539,
44,0.88211,-0.0006800000000000139,9.999999999998899E-05
45,0.88173,-0.00037999999999993594,0.000340000000000118
46,0.88134,-0.00039000000000000146,
47,0.88098,-0.00036000000000002697,0.00031999999999998696
48,0.88039,-0.0005899999999999794,
49,0.87989,-0.000500000000000056,-0.0001100000000000545
50,0.87966,-0.00022999999999995246,0.00036000000000002697
51,0.87878,-0.0008799999999999919,
52,0.8786,-0.00017999999999995797,0.000320000000000098
53,0.87782,-0.0007800000000000029,
53.1,0.8777421000000001,-0.0007790000000000074,
53.2,0.8776643000000001,-0.000778000000000012,
53.300000000000004,0.8775866000000001,-0.0007770000000000165,
