Time,Stress,Derivative,SecondDerivative
726.100000000098,1.7968035000000662,0,
726.200000000098,1.7968035000000662,0,
726.3000000000981,1.7968035000000662,0,
726.4000000000981,1.7968035000000662,0,
726.5000000000981,1.7968035000000662,0,
726.6000000000981,1.7968035000000662,0,
726.7000000000982,1.7968035000000662,0,
726.8000000000982,1.7968035000000662,0,
726.9000000000982,1.7968035000000662,0,
727.0000000000982,1.7968035000000662,0,
727.1000000000982,1.7968035000000662,0,
727.2000000000983,1.7968035000000662,0,
727.3000000000983,1.7968035000000662,0,
727.4000000000983,1.7968035000000662,0,
727.5000000000983,1.7968035000000662,0,
727.6000000000984,1.7968035000000662,0,
727.7000000000984,1.7968035000000662,0,
727.8000000000984,1.7968035000000662,0,
727.9000000000984,1.7968035000000662,0,
728.0000000000985,1.7968035000000662,0,
728.1000000000985,1.7968035000000662,0,
728.2000000000985,1.7968035000000662,0,
728.3000000000985,1.7968035000000662,0,
728.4000000000985,1.7968035000000662,0,
728.5000000000986,1.7968035000000662,0,
728.6000000000986,1.7968035000000662,0,
728.7000000000986,1.7968035000000662,0,
728.8000000000986,1.7968035000000662,0,
728.9000000000987,1.7968035000000662,0,
729.0000000000987,1.7968035000000662,0,
729.1000000000987,1.7968035000000662,0,
729.2000000000987,1.7968035000000662,0,
729.3000000000987,1.7968035000000662,0,
729.4000000000988,1.7968035000000662,0,
729.5000000000988,1.7968035000000662,0,
729.6000000000988,1.7968035000000662,0,
729.7000000000988,1.7968035000000662,0,
729.8000000000989,1.7968035000000662,0,
729.9000000000989,1.7968035000000662,0,
730.0000000000989,1.7968035000000662,0,
730.1000000000989,1.7968035000000662,0,
730.200000000099,1.7968035000000662,0,
730.300000000099,1.7968035000000662,0,
730.400000000099,1.7968035000000662,0,
730.500000000099,1.7968035000000662,0,
730.600000000099,1.7968035000000662,0,
730.7000000000991,1.7968035000000662,0,
730.8000000000991,1.7968035000000662,0,
730.9000000000991,1.7968035000000662,0,
731.0000000000991,1.7968035000000662,0,
731.1000000000992,1.7968035000000662,0,
731.2000000000992,1.7968035000000662,0,
731.3000000000992,1.7968035000000662,0,
731.4000000000992,1.7968035000000662,0,
731.5000000000992,1.7968035000000662,0,
731.6000000000993,1.7968035000000662,0,
731.7000000000993,1.7968035000000662,0,
731.8000000000993,1.7968035000000662,0,
731.9000000000993,1.7968035000000662,0,
732.0000000000994,1.7968035000000662,0,
732.1000000000994,1.7968035000000662,0,
732.2000000000994,1.7968035000000662,0,
732.3000000000994,1.7968035000000662,0,
732.4000000000995,1.7968035000000662,0,
732.5000000000995,1.7968035000000662,0,
732.6000000000995,1.7968035000000662,0,
732.7000000000995,1.7968035000000662,0,
732.8000000000995,1.7968035000000662,0,
732.9000000000996,1.7968035000000662,0,
733.0000000000996,1.7968035000000662,0,
733.1000000000996,1.7968035000000662,0,
733.2000000000996,1.7968035000000662,0,
733.3000000000997,1.7968035000000662,0,
733.4000000000997,1.7968035000000662,0,
733.5000000000997,1.7968035000000662,0,
733.6000000000997,1.7968035000000662,0,
733.7000000000997,1.7968035000000662,0,
733.8000000000998,1.7968035000000662,0,
733.9000000000998,1.7968035000000662,0,
734.0000000000998,1.7968035000000662,0,
734.1000000000998,1.7968035000000662,0,
734.2000000000999,1.7968035000000662,0,
734.3000000000999,1.7968035000000662,0,
734.4000000000999,1.7968035000000662,0,
734.5000000000999,1.7968035000000662,0,
734.6000000001,1.7968035000000662,0,
734.7000000001,1.7968035000000662,0,
734.8000000001,1.7968035000000662,0,
734.9000000001,1.7968035000000662,0,
735.0000000001,1.7968035000000662,0,
735.1000000001001,1.7968035000000662,0,
735.2000000001001,1.7968035000000662,0,
735.3000000001001,1.7968035000000662,0,
735.4000000001001,1.7968035000000662,0,
735.5000000001002,1.7968035000000662,0,
735.6000000001002,1.7968035000000662,0,
735.7000000001002,1.7968035000000662,0,
735.8000000001002,1.7968035000000662,0,
735.9000000001002,1.7968035000000662,0,
736.0000000001003,1.7968035000000662,0,
736.1000000001003,1.7968035000000662,0,
736.2000000001003,1.7968035000000662,0,
736.3000000001003,1.7968035000000662,0,
736.4000000001004,1.7968035000000662,0,
736.5000000001004,1.7968035000000662,0,
736.6000000001004,1.7968035000000662,0,
736.7000000001004,1.7968035000000662,0,
736.8000000001005,1.7968035000000662,0,
736.9000000001005,1.7968035000000662,0,
737.0000000001005,1.7968035000000662,0,
737.1000000001005,1.7968035000000662,0,
737.2000000001005,1.7968035000000662,0,
737.3000000001006,1.7968035000000662,0,
737.4000000001006,1.7968035000000662,0,
737.5000000001006,1.7968035000000662,0,
737.6000000001006,1.7968035000000662,0,
737.7000000001007,1.7968035000000662,0,
737.8000000001007,1.7968035000000662,0,
737.9000000001007,1.7968035000000662,0,
738.0000000001007,1.7968035000000662,0,
738.1000000001007,1.7968035000000662,0,
738.2000000001008,1.7968035000000662,0,
738.3000000001008,1.7968035000000662,0,
738.4000000001008,1.7968035000000662,0,
738.5000000001008,1.7968035000000662,0,
738.6000000001009,1.7968035000000662,0,
738.7000000001009,1.7968035000000662,0,
738.8000000001009,1.7968035000000662,0,
738.9000000001009,1.7968035000000662,0,
739.000000000101,1.7968035000000662,0,
739.100000000101,1.7968035000000662,0,
739.200000000101,1.7968035000000662,0,
739.300000000101,1.7968035000000662,0,
739.400000000101,1.7968035000000662,0,
739.5000000001011,1.7968035000000662,0,
739.6000000001011,1.7968035000000662,0,
739.7000000001011,1.7968035000000662,0,
739.8000000001011,1.7968035000000662,0,
739.9000000001012,1.7968035000000662,0,
740.0000000001012,1.7968035000000662,0,
740.1000000001012,1.7968035000000662,0,
740.2000000001012,1.7968035000000662,0,
740.3000000001012,1.7968035000000662,0,
740.4000000001013,1.7968035000000662,0,
740.5000000001013,1.7968035000000662,0,
740.6000000001013,1.7968035000000662,0,
740.7000000001013,1.7968035000000662,0,
740.8000000001014,1.7968035000000662,0,
740.9000000001014,1.7968035000000662,0,
741.0000000001014,1.7968035000000662,0,
741.1000000001014,1.7968035000000662,0,
741.2000000001015,1.7968035000000662,0,
741.3000000001015,1.7968035000000662,0,
741.4000000001015,1.7968035000000662,0,
741.5000000001015,1.7968035000000662,0,
741.6000000001015,1.7968035000000662,0,
